GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Nov 17 06:38:09 GMT-03:00 2022,17-Nov-2022 06:38:13.028,-35.22075228979758,-5.820158750701619,0.0,12.0,38.927133236356205,290.9267883300781,-0.07,5.71,7.87,-0.01,13.33,0,0,0.02,-0.01,14.9,7.45,14.7,23.53,92,5.11,2.19,1009.33,14.5,400,1,-,-,168.69,2445,0,43,-,31.37,28.24,827,23.53,0.02,1.28,21.26,20.78,0,-1.56,-2.34,-,0.01,12,38.93,290.93,-5.82,-35.22,9,0,-,30,0,12.49,8.01,3.49,0,35.27,0.82,0.46,27.67,0,72.33,1677.48,3.53,118,0,0,13.73,4.5,-,2.57,38.97,7.25,0.01,410.24,15.02,9.38,5.64,-10.45,14.3,14.5,29
Thu Nov 17 06:38:10 GMT-03:00 2022,17-Nov-2022 06:38:14.028,-35.22076215287001,-5.820148426437986,0.3614703416824341,12.0,39.11430533620703,291.4758605957031,-0.12,5.64,7.95,-0,13.33,0,0.01,0.02,-0.01,14.9,7.45,14.7,23.53,92,5.11,2.09,1009.32,14.5,400,1,-,-,168.69,2445,0,43,-,33.73,27.84,804.5,23.53,0.02,1.43,23.82,20.78,0,-3.91,-2.34,-,0.01,12,39.11,291.48,-5.82,-35.22,10,0,-,30,0,12.49,8.01,3.91,0,35.27,0.17,0.46,26.02,0,73.98,1677.48,3.53,119,1.3,0,14.12,-1,-,2.56,39.1,7.23,0.01,410.24,15.97,9.38,6.59,-10.01,14.34,14.5,29
Thu Nov 17 06:38:11 GMT-03:00 2022,17-Nov-2022 06:38:15.028,-35.22076855989978,-5.820148278201696,0.858394205570221,12.0,39.26823634347113,288.2662658691406,-0.13,4.86,8.09,-0.03,14.12,0,0.01,-0.03,0.02,14.9,7.45,14.7,23.53,92,5,2.17,1009.32,14.5,403.8,1,-,-,165.51,2445,0,44,0.79,38.43,32.55,855,23.53,0.02,1.65,27.53,20.39,0,0,-2.34,-,0.01,12,39.27,288.27,-5.82,-35.22,10,2.7,1.06,30,0,12.49,8.01,4.52,0,35.27,0.17,0.46,24.37,0,75.63,2030.63,4.31,120,3.09,4,14.51,6,8.79,2.55,39.21,7.2,0.01,410.24,17.05,9.69,7.36,-9.17,14.34,14.5,31
Thu Nov 17 06:38:12 GMT-03:00 2022,17-Nov-2022 06:38:16.029,-35.220779717929204,-5.820148051981137,1.2287222146987915,12.0,39.11205722912413,279.5660400390625,0.45,5.02,8.53,0.01,14.12,0.01,0.06,-0.04,0.04,14.9,7.45,14.7,23.53,92,5,2.17,1009.29,14.5,407,1,-,-,165.51,2445,0,44,0.79,38.43,32.94,855,23.53,0.02,1.65,27.53,20.39,0.78,0,0,-,0.01,12,39.11,279.57,-5.82,-35.22,11,2.7,1.06,30,0,12.49,8.01,4.52,0,35.27,0.8,0.46,23.01,0,76.99,2030.63,4.31,120,4.42,4,14.51,6,8.79,2.55,39.21,7.2,0.01,410.24,18.06,10.7,7.36,-9.17,13.72,14.3,31
Thu Nov 17 06:38:13 GMT-03:00 2022,17-Nov-2022 06:38:17.028,-35.22079158432631,-5.820143051126798,1.3486093282699585,12.0,39.32328853224895,291.9337463378906,0.14,5.56,8.06,0,14.12,0.03,0.05,0,0.04,14.9,7.45,14.7,23.53,92,5,2.29,1009.33,14.5,407,1,-,-,165.51,2445,0,44,0.29,37.65,32.94,936.5,23.53,0.02,1.78,29.72,20.39,0.78,0,0.78,-,0.01,12,39.32,291.93,-5.82,-35.22,12,0.58,0.39,30,2.24,12.49,8.01,4.88,6.34,35.27,0.1,0.46,21.8,0,78.2,2050.49,4.31,122,4.85,5,14.51,6,2.96,2.53,39.49,7.15,0.01,410.24,19.06,11.7,7.36,-9.08,14.26,14.3,32
Thu Nov 17 06:38:14 GMT-03:00 2022,17-Nov-2022 06:38:18.028,-35.22079672471775,-5.820130477203987,1.5323352813720703,12.0,40.12822274068769,316.26019287109375,0.17,5.17,8.03,-0.02,14.12,0,0.03,-0.02,0.02,14.9,7.45,14.7,23.53,92,4.83,2.32,1009.32,14.5,410.5,1,-,-,162.32,2445,0,44,0.29,40,34.51,875,23.53,0.02,1.79,29.91,20,0.78,0,0.78,-,0.02,12,40.13,316.26,-5.82,-35.22,13,2.52,0.39,30,2.79,12.49,8.01,4.91,7.87,35.27,0.1,0.46,20.74,0,79.26,1853.11,4.31,123,5.52,3,14.51,6,2.96,2.55,39.27,7.19,0.02,410.24,20.03,12.67,7.36,-9.53,14.26,14.5,33
Thu Nov 17 06:38:15 GMT-03:00 2022,17-Nov-2022 06:38:19.029,-35.22079233862153,-5.820124860269844,0.6093974113464355,8.0,40.2130321689667,314.70745849609375,0.45,5.54,8.19,0.01,14.12,0,0.05,0,0,14.9,7.45,14.7,23.53,92,4.83,2.32,1009.36,14.5,413.2,1,-,-,162.32,2445,0,44,0.29,40,34.9,875,23.53,0.02,1.61,26.86,20,0.78,-0.78,-1.56,-,0.02,8,40.21,314.71,-5.82,-35.22,14,2.52,0.39,30,1.86,12.49,8.01,4.41,5.26,35.27,0.81,0.46,19.79,0,80.21,1853.11,3.92,124,2.19,3,14.51,1.5,2.96,2.51,39.84,7.09,0.02,410.24,20.99,13.64,7.36,-9.72,14.26,14.5,33
Thu Nov 17 06:38:16 GMT-03:00 2022,17-Nov-2022 06:38:20.029,-35.22079350900433,-5.820119934291845,0.5060337781906128,8.0,40.16530645879653,314.4299011230469,0.41,5.81,7.91,0.01,14.12,-0.01,0.05,0.02,-0.02,14.9,7.45,14.7,23.53,92,4.83,2.23,1009.34,14.5,413.2,1,-,-,162.32,2445,0,44,0.29,39.22,34.12,821,23.53,0.02,1.44,24,20,0.78,-3.91,-4.69,-,0.02,8,40.17,314.43,-5.82,-35.22,14,2.19,0.39,30,0,12.49,8.01,3.94,0,35.27,0.6,0.46,18.9,0,81.1,1853.11,3.92,125,1.82,0,14.51,3.5,2.96,2.5,39.93,7.07,0.02,410.24,21.98,13.72,8.27,-9.95,14.22,14.5,32
Thu Nov 17 06:38:17 GMT-03:00 2022,17-Nov-2022 06:38:21.030,-35.22079513438891,-5.8201143473777766,0.5395363569259644,8.0,39.99289482886387,314.277587890625,0.29,5.95,7.83,0.01,13.33,0,0.04,0.04,-0.02,14.9,7.45,14.7,23.53,92,4.83,2.15,1009.29,14.5,413.2,1,-,-,162.32,2445,0,44,-,36.08,27.45,793,23.53,0.02,1.44,24,19.61,0,0,0,-,0.02,8,39.99,314.28,-5.82,-35.22,13,1.82,-,30,0,12.49,8.01,3.94,0,35.27,0.12,0.46,18.02,0,81.98,1853.11,3.14,126,1.94,0,13.33,-1.5,-,2.5,39.93,7.07,0.02,410.24,23.05,13.72,9.34,-9.95,14.22,14.5,32
Thu Nov 17 06:38:18 GMT-03:00 2022,17-Nov-2022 06:38:22.029,-35.220795539259484,-5.820113346995881,0.04125944897532463,8.0,39.95656428319688,314.277587890625,0.55,6.53,7.25,0,16.08,0.01,0.07,0.11,-0.07,23.92,12.55,14.7,23.53,92,4.83,2.07,1009.29,14.5,419.6,1,-,-,159.13,2445,0,44,-,30.98,38.04,800.5,23.53,0.02,1.26,20.95,19.61,1.56,1.56,1.56,-,0.02,8,39.96,314.28,-5.82,-35.22,13,1.94,-,30,0,12.49,8.01,3.44,0,35.27,0.08,0.46,17.29,0,82.71,1853.11,6.27,126,0.15,0,13.73,5,-,2.5,40.02,7.06,0.02,410.24,24.03,13.72,10.32,-10.39,14.3,14.5,31
