GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Fri Oct 07 06:40:50 GMT-03:00 2022,07-Oct-2022 06:40:51.500,-35.220619443471655,-5.8201278007082315,0.0,48.0,37.262315611451015,0.0,-0.58,5.14,8.31,-0.04,14.12,0.01,0.02,-0.04,0.01,14.9,7.45,14.7,22.35,97,4.6,1.77,1010.43,14.5,444.6,1,-,-,620.36,782,0,44,-,40,35.69,837.5,22.35,0.01,1.68,28.08,74.12,-6.25,-3.91,-3.12,-,0.01,48,37.26,0,-5.82,-35.22,8,0,-,30,0,12.88,7.77,4.61,0,36.37,0.09,0.46,11.21,0,88.79,1063.49,4.31,112,0,0,14.51,0,-,2.73,36.68,7.7,0.01,132.44,19.23,9.59,9.63,-9.05,14.26,14.6,34
Fri Oct 07 06:40:51 GMT-03:00 2022,07-Oct-2022 06:40:52.499,-35.22063575736243,-5.8201075281663295,0.0,48.0,40.909432760267244,0.0,-0.61,5.11,8.47,-0.02,14.12,0.01,0.03,-0.04,0,14.9,7.45,14.7,22.35,97,4.6,1.64,1010.43,14.5,444.6,1,-,-,613.79,782,0,44,-,40.39,35.69,819,22.35,0.01,1.67,27.9,73.33,-7.03,-1.56,-1.56,-,0.01,48,40.91,0,-5.82,-35.22,8,0,-,30,0,12.88,7.77,4.58,0,36.37,0.73,0.46,10.63,0,89.37,1063.49,3.92,113,0,0,14.51,3.5,-,2.72,36.83,7.67,0.01,132.44,20.29,9.59,10.69,-9.31,14.26,14.5,34
Fri Oct 07 06:40:52 GMT-03:00 2022,07-Oct-2022 06:40:53.499,-35.22064072480248,-5.820110956438943,0.0,48.0,43.29742156950052,0.0,-0.47,5.19,8.51,-0.02,14.12,0,0.03,-0.05,0,14.9,7.45,14.7,22.35,97,4.6,1.64,1010.41,14.5,448.1,1,-,-,613.79,782,0,44,-,40.39,35.29,819,22.35,0.01,1.67,27.9,73.33,-7.03,-3.91,-3.91,-,0.01,48,43.3,0,-5.82,-35.22,7,0,-,30,0,12.88,7.77,4.58,0,36.37,0.76,0.46,10.13,0,89.87,1063.49,4.31,113,0,0,14.51,3.5,-,2.72,36.83,7.67,0.01,132.44,21.27,9.59,11.68,-9.31,14.3,14.6,34
Fri Oct 07 06:40:53 GMT-03:00 2022,07-Oct-2022 06:40:54.498,-35.22065232955288,-5.820100894173772,0.0,48.0,42.339099134127274,0.0,-0.49,5.26,8.37,-0.03,14.12,0,0.07,-0.06,0,14.9,7.45,14.7,22.35,97,4.6,1.53,1010.44,14.5,450.5,1,-,-,613.79,782,0,44,-,40.39,34.9,805.5,22.35,0.01,1.68,28.08,73.33,-7.03,-1.56,-0.78,-,0.01,48,42.34,0,-5.82,-35.22,8,0,-,30,0,12.88,7.77,4.61,0,36.37,0.17,0.46,9.67,0,90.33,1063.49,3.92,115,0,0,14.51,3.5,-,2.71,36.96,7.64,0.01,132.44,22.29,9.59,12.69,-9.16,14.2,14.5,35
Fri Oct 07 06:40:53 GMT-03:00 2022,07-Oct-2022 06:40:55.499,-35.22065232955288,-5.820100894173772,0.0,48.0,42.339099134127274,0.0,-0.55,5.64,8.24,-0.02,14.12,0,0.03,0,-0.03,14.9,7.45,14.7,22.35,97,4.6,1.44,1010.42,14.5,450.5,1,-,-,613.79,782,0,44,-,39.61,35.29,834,22.35,0.01,1.68,28.08,73.33,-7.03,0,0,-,0.01,48,42.34,0,-5.82,-35.22,8,0,-,30,0,12.88,7.77,4.61,0,36.37,0.76,0.46,9.26,0,90.74,1063.49,3.92,116,0,0,14.12,3,-,2.7,37.09,7.62,0.01,132.44,23.29,9.59,13.69,-9.07,14.22,14.5,35
Fri Oct 07 06:40:53 GMT-03:00 2022,07-Oct-2022 06:40:56.498,-35.22065232955288,-5.820100894173772,0.0,48.0,42.339099134127274,0.0,-0.17,5.26,7.99,-0.06,13.73,0.02,0.04,-0.01,0,14.9,7.45,14.7,22.35,97,4.17,1.47,1010.41,14.5,450.5,1,-,-,613.78,782,0,44,0.22,40,34.9,808,22.35,0.01,1.65,27.53,73.33,-7.03,-3.91,-4.69,-,0.01,48,42.34,0,-5.82,-35.22,8,2,0.29,30,0,12.88,7.77,4.52,0,36.37,0.78,0.46,8.88,0,91.12,1063.49,3.92,117,0,2,14.51,3.5,2.55,2.69,37.2,7.59,0.01,132.44,24.27,10.36,13.91,-9.36,14.14,14.4,35
Fri Oct 07 06:40:53 GMT-03:00 2022,07-Oct-2022 06:40:57.498,-35.22065232955288,-5.820100894173772,0.0,48.0,42.339099134127274,0.0,0.17,4.85,8.54,-0.04,13.73,-0.05,0.01,-0.07,-0.06,14.9,7.45,14.7,22.35,97,4.14,1.61,1010.45,14.5,455.5,1,-,-,607.22,782,0,44,0.22,39.22,34.9,790.5,22.35,0.01,1.55,25.83,72.55,-6.25,-7.03,-4.69,-,0.01,48,42.34,0,-5.82,-35.22,8,4,0.29,30,1.29,12.88,7.77,4.24,3.65,36.37,0.17,0.45,8.54,0,91.46,1488.92,4.31,118,0,4,14.12,8,2.55,2.6,38.45,7.35,0.01,132.44,25.26,11.35,13.91,-9.52,14.28,14.4,34
Fri Oct 07 06:40:57 GMT-03:00 2022,07-Oct-2022 06:40:58.498,-35.22076140042722,-5.8200778550029195,0.0,48.0,38.885974899199425,0.0,-0.26,5.2,8.2,-0.04,14.12,-0.03,0.04,-0.04,-0.04,14.9,7.45,14.7,22.35,97,4.25,1.79,1010.4,14.5,455.5,1,-,-,607.18,782,0,44,0.71,38.43,33.73,922,22.35,0.01,1.79,29.91,72.55,-6.25,-1.56,-0.78,-,0.01,48,38.89,0,-5.82,-35.22,9,5,0.96,30,2.23,12.87,7.77,4.91,6.3,36.37,0.09,0.46,8.21,0,91.79,1774.49,4.31,119,0,5,14.51,4.5,7.39,2.58,38.78,7.28,0.01,132.44,26.25,12.35,13.91,-8.61,14.3,14.5,36
Fri Oct 07 06:40:58 GMT-03:00 2022,07-Oct-2022 06:40:59.498,-35.22082967258364,-5.820064801734609,0.0,32.0,31.369131536407476,0.0,-0.03,4.91,8.69,-0.02,14.12,0,0.07,-0.06,0.01,14.9,7.45,14.7,22.35,97,4.22,1.9,1010.42,14.5,455.5,1,-,-,607.14,782,0,44,0.71,38.82,33.33,897,22.35,0.01,1.78,29.6,72.55,-6.25,2.34,2.34,-,0.01,32,31.37,0,-5.82,-35.22,10,4,0.96,30,2.82,12.87,7.77,4.86,7.95,36.37,0.8,0.46,7.91,0,92.09,1536.37,4.31,120,0,4,14.51,5,7.39,2.59,38.58,7.32,0.01,132.45,27.25,13.34,13.91,-9.5,14.26,14.5,35
Fri Oct 07 06:40:59 GMT-03:00 2022,07-Oct-2022 06:41:00.498,-35.22082967258364,-5.820064801734609,0.0,24.0,28.361312200472433,0.0,-0.36,5.29,8.26,-0.03,14.12,0,0.04,-0.03,-0.01,14.9,7.45,14.7,22.35,97,4,1.9,1010.43,14.5,459.2,1,-,-,607.1,782,0,45,0.71,40.39,34.9,843.5,22.35,0.01,1.74,29.05,72.55,-6.25,-0.78,2.34,-,0.01,24,28.36,0,-5.82,-35.22,11,2,0.96,30,2.29,12.87,7.77,4.77,6.48,36.36,0.8,0.46,7.63,0,92.37,1413.53,4.31,121,0,2,14.51,4.5,7.39,2.58,38.82,7.28,0.01,132.45,28.27,14.37,13.91,-9.46,14.26,14.5,35
