GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Nov 16 06:39:33 GMT-03:00 2022,16-Nov-2022 06:39:34.093,-35.22077425137271,-5.8201209561505385,0.2964295446872711,8.0,40.32605757416997,278.4891662597656,-0.49,4.56,8.69,0.02,14.12,0,-0.01,-0.09,0.08,14.9,7.45,14.7,29.02,72,5.22,2.47,1009.51,14.5,439.8,1,-,-,276.77,2400,0,45,-,37.65,35.29,835.5,29.02,0.01,1.65,27.53,34.12,3.12,-2.34,-2.34,-,0.01,8,40.33,278.49,-5.82,-35.22,12,1.36,-,30,0,12.48,8.01,4.52,0,35.26,0.77,0.46,47.11,0,52.89,1641.23,4.31,123,1.07,0,14.51,10.5,-,3.68,27.14,10.41,0.01,397.29,10.37,8.72,1.65,-9.17,13.64,13.9,29
Wed Nov 16 06:39:34 GMT-03:00 2022,16-Nov-2022 06:39:35.093,-35.22077837413291,-5.820117338433957,0.6735861301422119,8.0,39.37617619551935,289.4988098144531,-0.51,4.99,8.4,0.01,14.12,-0.01,-0.02,-0.05,0.03,14.9,7.45,14.7,29.02,72,5.22,2.35,1009.56,14.5,439.8,1,-,-,276.77,2400,0,45,-,41.18,35.29,817,29.02,0.01,1.73,28.87,34.12,3.12,-4.69,-5.47,-,0.01,8,39.38,289.5,-5.82,-35.22,14,1.07,-,30,0,12.48,8.01,4.74,0,35.26,0.8,0.46,42.99,0,57.01,1641.23,4.31,124,2.42,0,14.51,1.5,-,3.67,27.26,10.36,0.01,397.29,11.37,8.72,2.64,-9.12,14.22,14.5,31
Wed Nov 16 06:39:35 GMT-03:00 2022,16-Nov-2022 06:39:36.094,-35.22077837413291,-5.820117338433957,0.0,8.0,38.94903023470879,289.4988098144531,-0.56,5.08,8.46,0.02,14.12,0,-0.03,-0.04,0.03,14.9,7.45,14.7,29.02,72,5.22,2.24,1009.57,14.5,444.2,1,-,-,292.68,2400,0,45,-,40.39,34.51,826.5,29.02,0.01,1.67,27.9,36.08,3.12,-3.91,-3.12,-,0.01,8,38.95,289.5,-5.82,-35.22,15,2.42,-,30,0,12.48,8.01,4.58,0,35.26,0.09,0.46,39.48,0,60.52,1641.23,4.31,125,0,0,14.51,2,-,3.65,27.37,10.32,0.01,397.29,12.38,8.72,3.65,-9.18,14.28,14.5,32
Wed Nov 16 06:39:36 GMT-03:00 2022,16-Nov-2022 06:39:37.095,-35.22077837413291,-5.820117338433957,0.0,8.0,39.425090916621066,289.4988098144531,-0.55,5.06,8.25,0,14.12,0,-0.02,-0.04,0.05,14.9,7.45,14.7,29.02,72,5.22,2.14,1009.57,14.5,444.2,1,-,-,292.68,2400,0,45,-,39.61,34.51,827,29.02,0.01,1.67,27.9,36.08,3.12,-0.78,-0.78,-,0.01,8,39.43,289.5,-5.82,-35.22,15,0,-,30,0,12.48,8.01,4.58,0,35.26,0.16,0.46,36.48,0,63.52,1641.23,3.92,126,0,0,14.51,3.5,-,3.64,27.47,10.28,0.01,397.29,13.4,8.72,4.67,-9.24,14.26,14.5,33
Wed Nov 16 06:39:37 GMT-03:00 2022,16-Nov-2022 06:39:38.095,-35.22077837413291,-5.820117338433957,0.0,8.0,39.45669633779037,289.4988098144531,-0.54,5.14,8.35,0.02,14.12,-0.01,-0.03,-0.04,0.03,14.9,7.45,14.7,29.02,72,5.22,2.04,1009.6,14.5,444.2,1,-,-,292.68,2400,0,45,-,39.22,34.51,821.5,29.02,0.02,1.64,27.35,36.08,3.12,0,0,-,0.01,8,39.46,289.5,-5.82,-35.22,16,0,-,30,0,12.48,8.01,4.49,0,35.26,0.82,0.46,33.97,0,66.03,1641.23,3.92,128,0,0,14.51,3.5,-,3.63,27.56,10.25,0.01,397.29,14.39,8.72,5.66,-9.35,14.3,14.5,33
Wed Nov 16 06:39:38 GMT-03:00 2022,16-Nov-2022 06:39:39.095,-35.22077837413291,-5.820117338433957,0.0,8.0,38.96305212294198,289.4988098144531,-0.5,5.22,8.27,0.02,14.12,0,-0.02,-0.04,0.04,14.9,7.45,14.7,29.02,72,5.22,1.96,1009.53,14.5,449.1,1,-,-,302.22,2400,0,45,-,39.61,34.51,834,29.02,0.02,1.65,27.53,37.25,3.12,-3.12,-3.91,-,0.01,8,38.96,289.5,-5.82,-35.22,15,0,-,30,0,12.48,8.01,4.52,0,35.26,0.81,0.46,31.74,0,68.26,1641.23,3.92,128,0,0,14.51,3.5,-,3.62,27.65,10.22,0.01,397.29,15.4,8.72,6.67,-9.28,14.26,14.5,34
Wed Nov 16 06:39:39 GMT-03:00 2022,16-Nov-2022 06:39:40.093,-35.22077837413291,-5.820117338433957,0.0,8.0,38.76386945765031,289.4988098144531,-0.59,5.15,8.27,0.01,13.73,0,-0.01,-0.04,0.05,14.9,7.45,14.7,29.02,72,5.22,1.88,1009.57,14.5,449.1,1,-,-,302.22,2400,0,45,-,40,34.12,798.5,29.02,0.02,1.64,27.35,37.25,3.12,-6.25,-7.03,-,0.01,8,38.76,289.5,-5.82,-35.22,15,0,-,30,0,12.48,8.01,4.49,0,35.26,0.68,0.46,29.78,0,70.22,1641.23,3.92,129,0,0,14.12,3,-,3.61,27.73,10.19,0.01,397.29,16.41,8.72,7.68,-9.39,14.24,14.5,34
Wed Nov 16 06:39:40 GMT-03:00 2022,16-Nov-2022 06:39:41.093,-35.22077837413291,-5.820117338433957,0.0,6.0,38.53918903029871,289.4988098144531,-0.5,5.14,8.31,0.01,13.33,-0.01,-0.03,-0.05,0.03,14.9,7.45,14.7,29.02,72,5.22,1.81,1009.58,14.5,449.1,1,-,-,302.22,2400,0,45,-,37.25,28.24,739,29.02,0.02,1.34,22.29,37.25,2.34,-3.91,-3.91,-,0.01,6,38.54,289.5,-5.82,-35.22,16,0,-,30,0,12.48,8.01,3.66,0,35.25,0.12,0.46,28.11,0,71.89,1641.23,3.14,131,0,0,13.73,-2.5,-,3.6,27.81,10.16,0.01,397.29,17.39,8.72,8.66,-10.15,14.3,14.6,33
Wed Nov 16 06:39:41 GMT-03:00 2022,16-Nov-2022 06:39:42.094,-35.22077837413291,-5.820117338433957,0.0,6.0,38.430126156824564,289.4988098144531,-0.6,5.58,7.98,0.01,13.33,0,-0.02,0,0.03,14.9,7.45,14.7,29.02,72,5.22,1.74,1009.53,14.5,452.9,1,-,-,302.22,2400,0,45,-,32.16,27.84,765,29.02,0.02,1.27,21.14,37.25,2.34,-1.56,-0.78,-,0.01,6,38.43,289.5,-5.82,-35.22,14,0,-,30,0,12.48,8.01,3.47,0,35.25,0.09,0.46,26.55,0,73.45,1641.23,3.53,131,0,0,13.73,3.5,-,3.59,27.88,10.13,0.01,397.29,18.4,8.72,9.68,-10.05,14.3,14.5,32
Wed Nov 16 06:39:42 GMT-03:00 2022,16-Nov-2022 06:39:43.093,-35.22077143531317,-5.8201166268812985,0.36432796716690063,6.0,38.41869868397146,291.0857238769531,-0.6,5.54,7.99,0.01,13.33,-0.01,-0.02,0,0.01,14.9,7.45,14.7,29.02,72,5.22,1.68,1009.54,14.5,452.9,1,-,-,302.22,2400,0,45,-,31.76,27.45,802,29.02,0.02,1.31,21.81,37.25,2.34,0.78,1.56,-,0.01,6,38.42,291.09,-5.82,-35.22,16,0,-,30,0,12.48,8.01,3.58,0,35.25,0.09,0.46,25.19,0,74.81,1641.23,3.53,133,1.31,0,13.73,2,-,3.58,27.95,10.11,0.01,397.29,19.4,8.72,10.68,-10.06,14.28,14.5,32
