GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Oct 05 06:36:04 GMT-03:00 2022,05-Oct-2022 06:36:05.136,-35.220837235081625,-5.820050492916614,0.41825568675994873,8.0,44.67534265846282,342.78106689453125,0.7,5.55,8.64,0.03,15.69,0.04,0.09,0.02,0.01,21.57,13.33,14.7,21.57,97,3.9,2.44,1010.1,14.5,456.2,1,-,-,174.17,687,0,44,-,50.2,40.39,1483,21.57,0.01,3.95,65.78,20.78,-6.25,0,-1.56,-,0.01,8,44.68,342.78,-5.82,-35.22,19,1.87,-,28,0.51,12.89,7.76,10.8,1.43,36.41,0.79,0.46,10.16,0,89.84,1639.22,5.49,145,1.51,6,18.04,18.5,-,2.92,34.23,8.25,0.02,106.45,26.34,18.29,8.05,-6.15,14.3,14.5,40
Wed Oct 05 06:36:05 GMT-03:00 2022,05-Oct-2022 06:36:06.136,-35.22083988342636,-5.820042328593392,2.086369037628174,8.0,44.81406843991837,347.84954833984375,0.76,6.56,7.34,-0.01,15.69,0.03,0.04,0.14,-0.09,21.57,12.55,14.7,21.57,97,4.18,2.71,1010.14,14.5,456.2,1,-,-,170.87,687,0,44,0.57,52.55,38.43,1405,21.57,0.01,3.95,65.78,20.39,-6.25,-1.56,0,-,0.01,8,44.81,347.85,-5.82,-35.22,17,5.49,0.76,28,1.52,12.89,7.76,10.8,4.29,36.41,0.12,0.46,13.44,0,86.56,1840.61,5.49,146,7.51,7,18.43,19.5,3.86,2.83,35.29,8,0.02,106.45,27.34,19.29,8.05,-7.64,14.28,14.5,42
Wed Oct 05 06:36:06 GMT-03:00 2022,05-Oct-2022 06:36:07.136,-35.22083176051595,-5.820023846013177,2.2243435382843018,8.0,44.538696373816315,16.0433349609375,0.2,5.44,7.6,-0.07,18.43,-0.04,0.04,0.01,-0.08,27.84,14.12,14.7,21.57,97,4.58,3.06,1010.11,14.5,460.8,1,-,-,170.85,687,0,44,1.68,58.82,45.49,1738.5,21.57,0.02,5.3,88.26,20.39,-6.25,1.56,0,-,0.01,8,44.54,16.04,-5.82,-35.22,20,1.49,2.25,28,1.32,12.89,7.76,14.49,3.73,36.41,0.12,0.46,16.45,0,83.55,2080.32,8.24,148,8.01,9,18.43,20,9.22,2.74,36.44,7.75,0.02,106.46,28.33,20.27,8.05,-4.78,14.28,14.5,48
Wed Oct 05 06:36:07 GMT-03:00 2022,05-Oct-2022 06:36:08.138,-35.220825433786516,-5.8200021824138055,2.9214210510253906,8.0,44.610740753204816,17.641170501708984,-1.51,6.93,7.48,0.03,21.18,0.05,-0.12,0.16,-0.1,29.41,15.29,14.7,21.57,97,4.58,3.06,1010.06,14.5,468,1,-,-,164.27,687,0,44,1.68,58.82,53.73,1969,21.57,0.02,6.12,101.96,19.61,-6.25,1.56,2.34,-,0.01,8,44.61,17.64,-5.82,-35.22,21,1.49,2.25,28,1.47,12.89,7.76,16.74,4.16,36.4,0.17,0.46,19.35,0,80.65,2080.32,11.37,149,10.52,9,21.18,20,9.22,2.67,37.4,7.55,0.02,106.46,29.34,21.29,8.05,-5.42,14.32,14.5,51
Wed Oct 05 06:36:08 GMT-03:00 2022,05-Oct-2022 06:36:09.137,-35.22081273566547,-5.81997140173961,4.008245468139648,8.0,43.70109796140566,21.35855484008789,-0.67,6.11,8.39,0.04,20,-0.15,0.05,-0.03,-0.19,22.75,11.76,14.7,21.57,97,5.93,4.15,1010.08,14.5,468,1,-,-,164.25,687,0,44,4.79,59.61,47.06,1715,21.57,0.02,4.05,67.49,19.61,-6.25,-2.34,-0.78,-,0.02,8,43.7,21.36,-5.82,-35.22,21,4.48,6.42,28,3.21,12.89,7.76,11.08,9.07,36.4,0.22,0.46,21.97,0,78.03,2608.3,10.2,150,14.43,15,21.57,21,23.22,2.7,37.01,7.63,0.03,106.46,30.33,22.28,8.05,-9.2,14.28,14.5,47
Wed Oct 05 06:36:09 GMT-03:00 2022,05-Oct-2022 06:36:10.137,-35.22079702731485,-5.819932378840683,4.269289016723633,8.0,42.78786051513552,16.408716201782227,0.22,6.56,8.85,0.1,15.29,0.03,-0.13,0.08,-0.05,16.86,8.63,14.7,21.57,97,5.93,4.15,1010.05,14.5,482.1,1,-,-,164.25,687,0,44,4.79,45.88,29.8,1715,21.57,0.02,4.05,67.49,19.22,-7.03,1.56,2.34,-,0.02,8,42.79,16.41,-5.82,-35.22,22,4.48,6.42,28,3.21,12.89,7.76,11.08,9.07,36.4,0.29,0.47,24.48,0,75.52,2608.3,6.27,151,15.37,15,16.86,4.5,23.22,2.7,37.01,7.63,0.03,106.46,31.34,23.29,8.05,-9.2,14.24,14.4,47
Wed Oct 05 06:36:10 GMT-03:00 2022,05-Oct-2022 06:36:11.136,-35.22078129927733,-5.819888981681756,3.8240115642547607,8.0,42.76805081374854,27.52040672302246,-0.52,6.01,8.7,0.06,17.25,-0.06,-0.12,-0.14,-0.03,23.92,12.16,14.7,21.57,97,6.47,4.62,1010.03,14.5,482.1,1,262.93,262.93,160.95,687,0,44,0.73,26.67,36.08,1297.5,21.57,0.02,1.49,24.85,19.22,-7.03,-2.34,-3.12,-,0.02,8,42.77,27.52,-5.82,-35.22,21,1.37,0.98,28,10.06,12.89,7.76,4.08,28.42,36.4,0.82,0.48,26.8,0,73.2,2203.09,5.49,151,13.77,14,15.69,23,5.35,3.07,32.57,8.67,0.03,106.47,32.33,24.28,8.05,-12.26,14.26,14.6,39
Wed Oct 05 06:36:11 GMT-03:00 2022,05-Oct-2022 06:36:12.135,-35.22076211020503,-5.81985146299588,3.818405866622925,8.0,42.25114564366323,26.83257484436035,0.58,6.66,8.74,0.1,14.9,0.05,-0.07,0,0.04,19.61,10.2,14.7,21.57,97,6.88,5,1010.05,14.5,488.8,1,425.6,588.28,160.95,687,0,44,0.73,38.43,26.67,1558,21.57,0.02,3.11,51.9,19.22,-7.03,-3.91,-3.12,-,0.02,8,42.25,26.83,-5.82,-35.22,24,0.77,0.98,28,4.5,12.89,7.76,8.52,12.7,36.4,0.09,0.52,28.98,0,71.02,1941.51,5.1,152,13.75,13,16.86,6.5,5.35,3.14,31.87,8.86,0.04,106.47,33.32,25.27,8.05,-8.31,14.3,14.5,40
Wed Oct 05 06:36:12 GMT-03:00 2022,05-Oct-2022 06:36:13.135,-35.22074295301538,-5.819816394468012,3.669800281524658,6.0,42.07354343817249,24.474721908569336,-1.14,5.35,7.57,-0.07,16.86,-0.03,-0.19,0,-0.1,22.75,9.8,14.7,21.57,97,7.18,5.3,1010,14.5,488.8,1,425.6,-,160.94,687,0,44,0.73,44.31,34.9,1325.5,21.57,0.02,2.95,49.22,19.22,-6.25,-6.25,-7.03,-,0.02,6,42.07,24.47,-5.82,-35.22,25,1.75,0.98,28,4.4,12.88,7.76,8.08,12.44,36.4,0.71,0.57,31.05,0,68.95,1760.23,7.06,153,13.21,12,17.25,21.5,5.35,3.2,31.3,9.03,0.04,106.48,34.33,26.27,8.05,-9.61,14.22,14.6,38
Wed Oct 05 06:36:13 GMT-03:00 2022,05-Oct-2022 06:36:14.135,-35.22072887505646,-5.819786919092277,3.575793743133545,6.0,42.026699943705964,20.090213775634766,0.79,5.92,7.87,-0.01,12.94,0.03,0.02,-0.05,0.05,14.9,7.45,14.7,21.57,97,7.5,5.62,1009.95,14.5,495.2,1,425.6,-,164.21,687,0,45,-,34.12,34.9,1447.5,21.57,0.02,2.62,43.61,19.61,-7.81,-0.78,-3.91,-,0.02,6,42.03,20.09,-5.82,-35.22,24,0.21,-,28,4.59,12.88,7.76,7.16,12.95,36.39,0.83,0.67,33.01,0,66.99,1912.16,3.14,154,12.87,13,14.9,-1.5,-,3.26,30.71,9.2,0.04,106.48,35.33,27.27,8.05,-9.41,14.34,14.5,37
