GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Mar 17 06:37:21 GMT-03:00 2003,31-Oct-2022 06:37:23.176,-35.220828066049336,-5.820120314169521,0.4620857536792755,16.0,34.440409854818746,248.66702270507812,-0.23,5.36,8.15,0.01,13.33,0.01,0,-0.03,0.06,14.9,7.45,14.7,25.1,51,4.44,1.67,1009.91,14.5,415,1,-,-,292.59,1751,0,42,-,32.16,27.84,777.5,25.1,0.01,1.3,21.62,36.08,-14.84,-7.81,-7.81,-,0.01,16,34.44,248.67,-5.82,-35.22,6,1.66,-,29,0,12.48,8.01,3.55,0,35.24,0.63,0.46,23.16,0,76.84,1258.23,3.14,120,1.66,0,13.73,3.5,-,2.35,42.62,6.63,0.01,282.99,12.72,9.47,3.26,-10.23,14.36,14.7,30
Mon Mar 17 06:37:22 GMT-03:00 2003,31-Oct-2022 06:37:24.177,-35.22081696994091,-5.820112807298699,0.41147226095199585,16.0,35.961621933309296,248.69210815429688,-0.3,5.9,7.98,0.03,13.33,0,0,0.01,0.02,14.9,7.45,14.7,25.1,51,4.44,1.6,1009.87,14.5,415,1,-,-,305.31,1751,0,42,-,32.16,28.24,783.5,25.1,0.02,1.29,21.44,37.65,-14.84,-5.47,-7.81,-,0.01,16,35.96,248.69,-5.82,-35.22,7,1.48,-,29,0,12.48,8.01,3.52,0,35.24,0.63,0.46,21.48,0,78.52,1258.23,3.53,121,1.48,0,13.73,3.5,-,2.34,42.78,6.6,0.01,282.99,13.72,9.47,4.25,-10.22,14.44,14.6,30
Mon Mar 17 06:37:23 GMT-03:00 2003,31-Oct-2022 06:37:25.176,-35.22081696994091,-5.820112807298699,0.0,16.0,36.92596777872005,248.69210815429688,-0.25,5.57,8.2,0.03,13.33,0,0,0,0.03,14.9,7.45,14.7,25.1,51,4.44,1.54,1009.84,14.5,419.4,1,-,-,305.31,1751,0,42,-,32.16,27.84,805,25.1,0.02,1.34,22.29,37.65,-14.84,-2.34,-4.69,-,0.01,16,36.93,248.69,-5.82,-35.22,7,0,-,29,0,12.48,8.01,3.66,0,35.24,0.09,0.46,20.03,0,79.97,1258.23,3.53,122,0,0,13.73,3,-,2.33,42.93,6.58,0.01,282.99,14.72,9.47,5.25,-10.08,14.48,14.7,30
Mon Mar 17 06:37:24 GMT-03:00 2003,31-Oct-2022 06:37:26.175,-35.22081696994091,-5.820112807298699,0.0,12.0,38.87643972067142,248.69210815429688,-0.24,5.31,8.37,0.03,13.33,0,0,-0.04,0.04,14.9,7.45,14.7,25.1,51,4.44,1.48,1009.87,14.5,419.4,1,-,-,305.31,1751,0,42,-,31.37,27.84,812.5,25.1,0.02,1.3,21.62,37.65,-14.84,0,0,-,0.01,12,38.88,248.69,-5.82,-35.22,7,0,-,29,0,12.48,8.01,3.55,0,35.24,0.8,0.45,18.74,0,81.26,1258.23,3.53,123,0,0,13.73,3.5,-,2.32,43.06,6.56,0.01,282.99,15.72,9.47,6.26,-10.33,14.5,14.7,29
Mon Mar 17 06:37:25 GMT-03:00 2003,31-Oct-2022 06:37:27.176,-35.22081696994091,-5.820112807298699,0.0,12.0,37.58278069931192,248.69210815429688,-0.31,5.39,8.26,0.02,13.33,0,0,-0.04,0.04,14.9,7.45,14.7,25.1,51,4.44,1.43,1009.86,14.5,419.4,1,-,-,308.49,1751,0,43,-,33.73,27.84,829,25.1,0.02,1.46,24.3,38.04,-14.84,-3.12,-3.12,-,0.01,12,37.58,248.69,-5.82,-35.22,8,0,-,29,0,12.48,8.01,3.99,0,35.24,0.83,0.45,17.63,0,82.37,1258.23,3.53,123,0,0,14.12,-1,-,2.32,43.19,6.54,0.01,282.99,16.72,9.47,7.25,-9.86,14.44,14.7,30
Mon Mar 17 06:37:26 GMT-03:00 2003,31-Oct-2022 06:37:28.175,-35.22081696994091,-5.820112807298699,0.0,12.0,36.951829079304,248.69210815429688,-0.19,5.33,8.37,0.03,14.12,0,0,-0.04,0.05,14.9,7.45,14.7,25.1,51,4.44,1.38,1009.87,14.5,423.7,1,-,-,308.49,1751,0,43,-,40.39,32.94,828,25.1,0.02,1.74,29.05,38.04,-14.84,-5.47,-6.25,-,0.01,12,36.95,248.69,-5.82,-35.22,7,0,-,29,0,12.48,8.01,4.77,0,35.24,0.75,0.46,16.6,0,83.4,1258.23,3.53,125,0,0,14.51,2,-,2.31,43.31,6.52,0.01,282.99,17.75,9.47,8.29,-9.06,14.38,14.7,31
Mon Mar 17 06:37:27 GMT-03:00 2003,31-Oct-2022 06:37:29.176,-35.22081696994091,-5.820112807298699,0.0,12.0,35.29753660874928,248.69210815429688,-0.27,5.24,8.21,0.01,14.12,0.01,0.01,-0.04,0.06,14.9,7.45,14.7,25.1,51,4.44,1.33,1009.86,14.5,423.7,1,-,-,308.49,1751,0,43,-,40.39,35.69,820.5,25.1,0.02,1.7,28.38,38.04,-14.06,-3.91,-6.25,-,0.01,12,35.3,248.69,-5.82,-35.22,8,0,-,29,0,12.48,8.01,4.66,0,35.24,0.75,0.46,15.76,0,84.24,1258.23,4.31,126,0,0,14.51,2,-,2.3,43.43,6.5,0.01,282.99,18.7,9.47,9.23,-9.18,14.38,14.6,33
Mon Mar 17 06:37:28 GMT-03:00 2003,31-Oct-2022 06:37:30.177,-35.22081696994091,-5.820112807298699,0.0,12.0,34.547318158716784,248.69210815429688,-0.18,5.29,8.12,0.01,14.12,0.02,0.01,-0.05,0.08,14.9,7.45,14.7,25.1,51,4.44,1.33,1009.87,14.5,423.7,1,-,-,308.49,1751,0,43,-,40.39,34.51,820.5,25.1,0.02,1.7,28.38,38.04,-14.06,-3.91,-3.12,-,0.01,12,34.55,248.69,-5.82,-35.22,7,0,-,29,0,12.48,8.01,4.66,0,35.24,0.1,0.46,14.92,0,85.08,1258.23,3.92,127,0,0,14.51,3.5,-,2.3,43.43,6.5,0.01,282.99,19.75,9.47,10.28,-9.18,14.4,14.6,33
Mon Mar 17 06:37:29 GMT-03:00 2003,31-Oct-2022 06:37:31.177,-35.22081696994091,-5.820112807298699,0.0,12.0,34.54231305931771,248.69210815429688,-0.11,5.43,8.46,0.04,14.12,-0.02,-0.01,-0.07,0.03,14.9,7.45,14.7,25.1,51,4.44,1.29,1009.86,14.5,429.9,1,-,-,314.85,1751,0,43,-,39.61,34.9,823,25.1,0.02,1.67,27.9,38.82,-14.06,-1.56,-1.56,-,0.01,12,34.54,248.69,-5.82,-35.22,8,0,-,29,0,12.48,8.02,4.58,0,35.24,0.79,0.46,14.21,0,85.79,1258.23,3.92,127,0,0,14.51,3,-,2.3,43.54,6.49,0.01,282.99,20.74,9.47,11.27,-9.22,14.44,14.7,33
Mon Mar 17 06:37:30 GMT-03:00 2003,31-Oct-2022 06:37:32.176,-35.22081696994091,-5.820112807298699,0.0,12.0,34.467006882861824,248.69210815429688,-0.23,5.3,8.35,0.03,14.12,0,0,-0.04,0.04,14.9,7.45,14.7,25.1,51,4.44,1.25,1009.84,14.5,429.9,1,-,-,314.85,1751,0,43,-,39.61,34.9,826,25.1,0.02,1.65,27.53,38.82,-14.06,-5.47,-6.25,-,0.01,12,34.47,248.69,-5.82,-35.22,8,0,-,29,0,12.48,8.02,4.52,0,35.24,0.76,0.46,13.55,0,86.45,1258.23,3.92,129,0,0,14.51,3.5,-,2.29,43.64,6.47,0.01,282.99,21.75,9.47,12.28,-9.31,14.48,14.7,34
