GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Fri Nov 25 06:44:08 GMT-03:00 2022,25-Nov-2022 06:44:09.686,-35.22077180661615,-5.82012556487504,1.8454885482788086,16.0,39.34693118701591,334.1422119140625,0.23,5.59,7.1,-0.07,16.86,-0.07,0.04,0.01,-0.1,25.88,13.33,14.7,22.35,99,5,2.65,1009.24,14.5,464.4,1,-,-,365.03,2701,0,46,0.88,46.27,38.43,1553.5,22.35,0.02,3.71,61.89,45.1,3.12,0.78,0,-,0.02,16,39.35,334.14,-5.82,-35.22,13,1.36,1.18,30,1.89,12.45,8.03,10.16,5.33,35.18,0.14,0.46,36.73,0,63.27,2693.73,7.06,143,6.64,8,16.47,21.5,5.39,2.5,40.02,7.06,0.02,474.57,21.48,16.51,4.97,-7.91,14.12,14.4,37
Fri Nov 25 06:44:09 GMT-03:00 2022,25-Nov-2022 06:44:10.687,-35.220780380777725,-5.820102671068723,2.274570941925049,16.0,37.57280148238477,353.6074523925781,-0.16,5.59,7.83,-0.01,18.04,0,-0.07,0.1,-0.05,27.06,14.12,14.7,22.35,99,5.21,2.83,1009.23,14.5,464.4,1,-,-,365.02,2701,0,46,0.88,48.63,40.78,1755,22.35,0.03,4.31,71.87,45.1,3.91,0.78,2.34,-,0.02,16,37.57,353.61,-5.82,-35.22,12,0.81,1.18,30,1.86,12.45,8.03,11.8,5.24,35.17,0.08,0.46,39.53,0,60.47,2845.01,8.24,144,8.19,9,19.22,21,5.39,2.47,40.48,6.98,0.02,474.57,22.47,17.5,4.97,-7.29,14.16,14.4,40
Fri Nov 25 06:44:10 GMT-03:00 2022,25-Nov-2022 06:44:11.688,-35.22078334890863,-5.820079840432429,2.292710304260254,12.0,37.39663759302865,13.23985481262207,-0.65,8.3,6.72,0.1,19.22,0.09,-0.04,0.29,-0.13,28.24,14.12,14.7,22.35,99,5.55,3.08,1009.2,14.5,464.4,1,-,-,352.32,2701,0,47,2.76,50.2,44.31,1906,22.35,0.03,4.72,78.64,43.53,3.91,2.34,3.91,-,0.02,12,37.4,13.24,-5.82,-35.22,10,3.75,3.7,30,1.91,12.45,8.03,12.91,5.39,35.17,0.24,0.46,42.13,0,57.87,2992.06,9.02,145,8.25,12,20,21.5,13.83,2.45,40.87,6.91,0.03,474.57,23.48,18.51,4.97,-7.52,14.06,14.4,42
Fri Nov 25 06:44:11 GMT-03:00 2022,25-Nov-2022 06:44:12.686,-35.22077931975096,-5.820045714403621,2.883392810821533,12.0,36.78175995636896,22.792057037353516,-1.86,7.83,7.85,0.15,19.61,0.14,-0.17,0.24,-0.02,26.27,13.73,14.7,22.35,99,6,3.41,1009.15,14.5,478.5,1,-,-,352.32,2701,0,47,4.66,55.69,46.27,1675,22.35,0.03,4.79,79.85,43.53,3.91,-3.91,0.78,-,0.02,12,36.78,22.79,-5.82,-35.22,10,4.62,6.24,30,2.5,12.45,8.03,13.11,7.07,35.17,0.75,0.46,44.49,0,55.51,3104.55,9.41,146,10.38,15,19.61,20,26.54,2.45,40.83,6.92,0.03,474.58,24.48,19.51,4.97,-7.97,14.14,14.4,42
Fri Nov 25 06:44:12 GMT-03:00 2022,25-Nov-2022 06:44:13.688,-35.22076744551312,-5.82000799608259,3.3178701400756836,12.0,36.19398899313745,19.75318717956543,-0.04,5.56,6.92,-0.09,18.82,0.05,-0.03,0.03,0.04,25.49,12.94,14.7,22.35,99,6.5,3.76,1009.12,14.5,478.5,1,778.48,778.48,352.31,2701,0,47,4.66,57.25,50.59,1511,22.35,0.03,4.41,73.58,43.53,3.91,-3.91,-4.69,-,0.02,12,36.19,19.75,-5.82,-35.22,12,5.06,6.24,30,3.4,12.45,8.03,12.08,9.6,35.17,0.72,0.46,46.66,0,53.34,3236.05,9.02,147,11.94,17,18.82,18,26.54,2.49,40.23,7.02,0.03,474.58,25.48,20.51,4.97,-7.66,14.14,14.3,43
Fri Nov 25 06:44:13 GMT-03:00 2022,25-Nov-2022 06:44:14.689,-35.2207477045876,-5.819965488719513,3.7643532752990723,12.0,35.725485345411855,21.791213989257812,-0.77,7.12,6.55,-0,16.86,-0.01,-0.05,0.17,-0.15,21.96,11.37,14.7,22.35,99,7,4.13,1009.1,14.5,478.5,1,608.72,438.97,345.96,2701,0,47,3.12,44.71,43.14,1232.5,22.35,0.03,2.82,47.02,42.75,3.91,-3.12,-2.34,-,0.02,12,35.73,21.79,-5.82,-35.22,15,4.45,4.19,30,6.03,12.45,8.03,7.72,17.02,35.17,0.28,0.47,48.67,0,51.33,3315.21,7.06,148,13.55,18,16.08,17,24.21,2.62,38.21,7.39,0.04,474.58,26.48,21.51,4.97,-9.65,14.14,14.4,41
Fri Nov 25 06:44:14 GMT-03:00 2022,25-Nov-2022 06:44:15.689,-35.22073000947525,-5.819920524715898,4.077789306640625,8.0,35.38883110625083,21.75175666809082,0.18,5.68,7.26,-0.05,16.08,-0.07,0.03,-0.16,0.01,22.35,11.76,14.7,22.35,99,7.42,4.45,1009.12,14.5,492.6,1,544.01,414.59,345.96,2701,0,47,3.12,47.45,40,1245,22.35,0.03,2.82,47.02,42.75,3.12,-3.12,-3.91,-,0.02,8,35.39,21.75,-5.82,-35.22,17,2.32,4.19,30,6.38,12.45,8.03,7.72,18.02,35.17,0.69,0.49,50.52,0,49.48,2933.62,6.27,149,14.68,17,16.08,0,24.21,2.75,36.35,7.77,0.04,474.59,27.47,22.5,4.97,-8.56,14.16,14.4,41
Fri Nov 25 06:44:15 GMT-03:00 2022,25-Nov-2022 06:44:16.688,-35.22071498585873,-5.819872961353676,4.323227405548096,8.0,34.77272702593576,21.655200958251953,-0.03,5.82,8.05,0.02,14.9,0.01,0.01,0.04,0,14.9,7.45,14.7,22.35,99,7.76,4.73,1009.11,14.5,492.6,1,489.32,325.25,345.95,2701,0,47,3.12,32.94,32.94,1263.5,22.35,0.03,2.09,34.84,42.75,2.34,-7.03,-7.81,-,0.03,8,34.77,21.66,-5.82,-35.22,17,1.32,4.19,30,8.13,12.45,8.03,5.72,22.97,35.17,0.7,0.58,52.31,0,47.69,2676.04,5.1,150,15.56,16,14.51,0.5,24.21,2.94,34.05,8.3,0.05,474.59,28.5,23.53,4.97,-10.14,14.16,14.4,38
Fri Nov 25 06:44:16 GMT-03:00 2022,25-Nov-2022 06:44:17.687,-35.22069905242779,-5.819832180576009,4.375973224639893,8.0,35.53700859991224,22.026243209838867,0.76,3.73,8.27,-0.06,14.12,-0.01,0.09,-0.02,0,14.9,7.45,14.7,22.35,99,7.92,4.9,1009.08,14.5,492.6,1,439.67,241.06,349.13,2701,0,48,3.12,29.41,27.06,999.5,22.35,0.03,1.46,24.3,43.14,1.56,-3.91,-3.91,-,0.03,8,35.54,22.03,-5.82,-35.22,18,3.56,4.19,30,10.97,12.45,8.03,3.99,30.99,35.17,0.67,0.64,53.85,0,46.15,2476.22,4.31,151,15.75,12,13.73,5,24.21,3.2,31.2,9.05,0.05,474.6,29.45,24.48,4.97,-11.51,14.16,14.4,33
Fri Nov 25 06:44:17 GMT-03:00 2022,25-Nov-2022 06:44:18.686,-35.220690361226524,-5.8198003007810275,4.220350742340088,8.0,36.92493180818564,23.454757690429688,-0.28,5.04,8.55,0.02,13.33,0.01,0,-0.03,0.04,14.9,7.45,14.7,22.35,99,8,5.02,1009.08,14.5,498.7,1,439.67,-,349.13,2701,0,48,-,44.71,23.92,1095,22.35,0.04,2.36,39.41,43.14,3.91,-7.81,-4.69,-,0.03,8,36.92,23.45,-5.82,-35.22,21,5.75,-,30,5.07,12.45,8.03,6.47,14.34,35.17,0.08,0.7,55.45,0,44.55,2332.38,3.53,152,15.19,10,16.86,21.5,-,3.26,30.63,9.22,0.05,474.6,30.5,25.53,4.97,-8.36,14.14,14.4,35
