GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Nov 28 06:39:15 GMT-03:00 2022,28-Nov-2022 06:39:18.265,-35.22077806668931,-5.820129121220661,0.710573673248291,12.0,34.40825449223458,257.2580261230469,-0.06,4.95,8.23,-0.02,13.33,-0.02,0.02,-0.05,0.01,14.9,7.45,14.7,20.39,91,4.58,1.72,1007.31,14.5,513,1,-,-,457.48,2772,0,51,0.85,31.37,27.06,880,20.39,0.02,1.37,22.78,56.47,-1.56,-0.78,-0.78,-,0.02,12,34.41,257.26,-5.82,-35.22,12,2.44,1.14,31,2.19,12.46,8.02,3.74,6.2,35.21,0.08,0.85,20.95,0,79.05,1229.16,3.14,185,2.56,5,13.73,3.5,9.26,3.1,32.25,8.76,0.01,487.55,18.77,11.84,6.93,-9.89,14.3,14.5,31
Mon Nov 28 06:39:16 GMT-03:00 2022,28-Nov-2022 06:39:19.266,-35.220785791542745,-5.820136660177567,1.0950491428375244,12.0,35.47019972408191,269.7326354980469,0.88,4.39,9.53,0.07,13.33,0.08,0.05,-0.13,0.17,14.9,7.45,14.7,20.39,91,4.62,1.82,1007.31,14.5,513,1,-,-,457.47,2772,0,51,0.85,30.2,25.88,923.5,20.39,0.02,1.39,23.15,56.47,-1.56,2.34,2.34,-,0.02,12,35.47,269.73,-5.82,-35.22,13,1.06,1.14,31,3.6,12.46,8.02,3.8,10.17,35.21,0.51,0.83,19.9,0,80.1,1101.42,3.53,186,3.94,5,13.73,4.5,9.26,3.13,31.98,8.83,0.01,487.55,19.75,12.83,6.93,-10.39,14.28,14.5,30
Mon Nov 28 06:39:17 GMT-03:00 2022,28-Nov-2022 06:39:20.267,-35.22079598183001,-5.82013869715609,0.534515380859375,12.0,36.273001354305734,269.4654235839844,0.22,5.38,7.9,-0.02,13.73,-0.02,0.05,-0.01,-0.01,14.9,7.45,14.7,20.39,91,4.5,1.85,1007.32,14.5,513,1,-,-,457.47,2772,0,51,0.85,30.98,25.49,875.5,20.39,0.02,1.37,22.78,56.47,-1.56,-1.56,-1.56,-,0.02,12,36.27,269.47,-5.82,-35.22,12,1.08,1.14,31,3.66,12.46,8.02,3.74,10.33,35.21,0.81,0.83,18.95,0,81.05,1026.31,3.53,187,1.92,3,14.12,15,9.26,3.15,31.71,8.91,0.02,487.55,20.75,13.82,6.93,-10.65,14.28,14.5,29
Mon Nov 28 06:39:18 GMT-03:00 2022,28-Nov-2022 06:39:21.266,-35.220803529459154,-5.820136959769121,0.4142022430896759,12.0,35.86675993622197,272.2300720214844,0.03,5.88,7.69,-0.01,13.73,-0.01,0.03,0.03,-0.04,14.9,7.45,14.7,20.39,91,4.5,1.8,1007.33,14.5,514.1,1,-,-,457.46,2772,0,51,0.85,33.73,28.24,791.5,20.39,0.02,1.35,22.48,56.47,-1.56,-3.91,-4.69,-,0.02,12,35.87,272.23,-5.82,-35.22,13,1.49,1.14,31,2.22,12.46,8.02,3.69,6.28,35.2,0.73,0.82,18.05,0,81.95,1026.31,3.53,188,1.49,0,13.73,0.5,9.26,3.11,32.16,8.78,0.02,487.55,21.78,14.24,7.54,-10.49,14.34,14.5,28
Mon Nov 28 06:39:19 GMT-03:00 2022,28-Nov-2022 06:39:22.266,-35.220803529459154,-5.820136959769121,0.0,8.0,35.60276905519969,272.2300720214844,0.02,5.73,7.92,-0,14.12,0,0.03,0.02,-0.01,14.9,7.45,14.7,20.39,91,4.5,1.75,1007.33,14.5,514.1,1,-,-,457.45,2772,0,51,-,42.35,31.37,790.5,20.39,0.02,1.79,29.91,56.47,-0.78,-1.56,-1.56,-,0.02,8,35.6,272.23,-5.82,-35.22,11,0,-,31,0,12.46,8.02,4.91,0,35.2,0.09,0.81,17.27,0,82.73,1026.31,3.92,189,0,0,14.51,0,-,3.1,32.23,8.77,0.02,487.55,22.76,14.24,8.52,-8.59,14.26,14.5,31
Mon Nov 28 06:39:20 GMT-03:00 2022,28-Nov-2022 06:39:23.266,-35.220803529459154,-5.820136959769121,0.0,8.0,35.44895430451246,272.2300720214844,0.03,5.73,7.92,-0,14.12,0,0.03,0.02,-0.01,14.9,7.45,14.7,20.39,91,4.5,1.7,1007.32,14.5,514.1,1,-,-,457.45,2772,0,51,-,41.96,36.86,824.5,20.39,0.02,1.6,26.68,56.47,-0.78,-2.34,-2.34,-,0.02,8,35.45,272.23,-5.82,-35.22,13,0,-,31,0,12.46,8.02,4.38,0,35.2,0.84,0.81,16.54,0,83.46,1026.31,4.31,190,0,0,14.51,1.5,-,3.1,32.29,8.75,0.02,487.55,23.76,14.24,9.52,-9.23,14.22,14.5,32
Mon Nov 28 06:39:21 GMT-03:00 2022,28-Nov-2022 06:39:24.265,-35.220803529459154,-5.820136959769121,0.0,8.0,35.15578668671269,272.2300720214844,-0.04,5.74,7.71,-0.02,14.51,-0.01,0.03,0.02,-0.03,14.9,7.45,14.7,20.39,90,4.5,1.66,1007.32,14.5,515.9,1,-,-,438.39,2772,0,51,-,41.57,36.86,819.5,20.39,0.03,1.63,27.23,54.12,0,-5.47,-6.25,-,0.02,8,35.16,272.23,-5.82,-35.22,11,0,-,31,0,12.46,8.02,4.47,0,35.2,0.79,0.81,15.88,0,84.12,1026.31,4.71,191,0,0,16.86,3,-,3.09,32.36,8.73,0.02,487.55,24.75,14.24,10.52,-9.34,14.26,14.5,33
Mon Nov 28 06:39:22 GMT-03:00 2022,28-Nov-2022 06:39:25.267,-35.220803529459154,-5.820136959769121,0.0,8.0,35.075217924747676,272.2300720214844,0.09,5.68,7.77,-0.02,13.73,-0.02,0.04,0.01,-0.03,14.9,7.45,14.7,20.39,90,4.5,1.62,1007.29,14.5,515.9,1,-,-,438.39,2772,0,51,-,43.14,36.86,817,20.39,0.03,1.75,29.24,54.12,-0.78,-3.91,-3.12,-,0.02,8,35.08,272.23,-5.82,-35.22,13,0,-,31,0,12.46,8.02,4.8,0,35.2,0.07,0.87,15.25,0,84.75,1026.31,3.92,192,0,0,14.51,0.5,-,3.08,32.42,8.71,0.02,487.55,25.78,14.24,11.55,-8.92,14.16,14.4,34
Mon Nov 28 06:39:23 GMT-03:00 2022,28-Nov-2022 06:39:26.265,-35.220803529459154,-5.820136959769121,0.0,8.0,34.2844343106722,272.2300720214844,0.27,5.73,7.69,-0.02,14.12,-0.02,0.06,0.02,-0.04,14.9,7.45,14.7,20.39,90,4.5,1.58,1007.32,14.5,515.9,1,-,-,438.39,2772,0,51,-,41.18,36.86,774,20.39,0.03,1.58,26.37,54.12,-1.56,-0.78,-0.78,-,0.02,8,34.28,272.23,-5.82,-35.22,12,0,-,31,0,12.46,8.02,4.33,0,35.2,0.09,0.86,14.69,0,85.31,1026.31,4.31,193,0,0,14.51,6.5,-,3.08,32.48,8.7,0.02,487.55,26.76,14.24,12.52,-9.46,13.14,13.4,34
Mon Nov 28 06:39:24 GMT-03:00 2022,28-Nov-2022 06:39:27.265,-35.22081735081766,-5.820116709306833,0.35594192147254944,8.0,34.36839550426908,280.7730407714844,1.38,6.37,8.04,0.06,18.04,0.03,0.14,0.06,-0.01,23.53,12.16,14.7,20.39,90,4.5,1.54,1007.3,14.5,518.5,1,-,-,419.33,2772,0,51,-,62.35,47.06,826.5,20.39,0.03,3.24,53.97,51.76,0.78,0,0,-,0.02,8,34.37,280.77,-5.82,-35.22,13,1.28,-,31,0,12.46,8.02,8.86,0,35.2,0.87,0.86,14.15,0,85.85,1026.31,7.84,194,1.28,0,18.43,6.5,-,3.07,32.54,8.68,0.02,487.55,27.78,14.24,13.54,-3.6,14.3,14.5,44
