GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Oct 20 06:37:32 GMT-03:00 2022,20-Oct-2022 06:37:34.336,-35.22077543580405,-5.820115313440818,0.0,16.0,44.36723344479244,272.2347412109375,-0.28,5.33,8.27,0.02,13.73,0.01,0,0.02,0.01,14.9,7.45,14.7,22.35,69,4,1.33,1010.71,14.5,454.7,1,-,-,350.77,1361,0,44,-,39.61,33.33,828.5,22.35,0.01,1.68,28.08,43.14,-14.84,1.56,1.56,-,0.01,16,44.37,272.23,-5.82,-35.22,8,0,-,29,0,12.51,7.99,4.61,0,35.34,0.79,0.46,16.41,0,83.59,0,3.92,130,0,0,14.51,2,-,3.02,33.14,8.53,0.01,244.57,11.61,7.06,4.55,-9.37,14.34,14.6,32
Thu Oct 20 06:37:33 GMT-03:00 2022,20-Oct-2022 06:37:35.336,-35.22077543580405,-5.820115313440818,0.0,16.0,43.99253045750345,272.2347412109375,-0.39,5.27,8.44,0.02,14.12,0.01,0,0.03,0.01,14.9,7.45,14.7,22.35,69,4,1.25,1010.73,14.5,454.7,1,-,-,350.77,1361,0,44,-,40,34.51,801.5,22.35,0.01,1.66,27.71,43.14,-14.84,-0.78,-1.56,-,0.01,16,43.99,272.23,-5.82,-35.22,10,0,-,29,0,12.51,7.99,4.55,0,35.34,0.82,0.46,15.11,0,84.89,0,4.31,132,0,0,14.51,3.5,-,3,33.29,8.48,0.01,244.57,12.61,7.06,5.55,-9.31,14.36,14.5,33
Thu Oct 20 06:37:34 GMT-03:00 2022,20-Oct-2022 06:37:36.336,-35.22077543580405,-5.820115313440818,0.0,16.0,44.83963717728183,272.2347412109375,-0.34,5.37,8.34,0.02,14.12,0,0,0.01,0,14.9,7.45,14.7,22.35,69,4,1.18,1010.68,14.5,458.4,1,-,-,353.96,1361,0,44,-,39.61,34.51,821.5,22.35,0.01,1.66,27.71,43.53,-14.84,-3.91,-3.91,-,0.01,16,44.84,272.23,-5.82,-35.22,11,0,-,29,0,12.51,7.99,4.55,0,35.34,0.74,0.46,14.02,0,85.98,0,3.92,132,0,0,14.51,4.5,-,2.99,33.44,8.45,0.01,244.57,13.59,7.06,6.53,-9.13,14.3,14.6,34
Thu Oct 20 06:37:35 GMT-03:00 2022,20-Oct-2022 06:37:37.337,-35.22077543580405,-5.820115313440818,0.0,12.0,45.52542535102734,272.2347412109375,-0.39,5.2,8.34,0.01,14.12,0.01,0,0.02,0.01,14.9,7.45,14.7,22.35,69,4,1.11,1010.71,14.5,458.4,1,-,-,353.96,1361,0,44,-,40,34.51,810,22.35,0.01,1.64,27.35,43.53,-14.84,-3.12,-3.12,-,0.01,12,45.53,272.23,-5.82,-35.22,12,0,-,29,0,12.51,7.99,4.49,0,35.34,0.09,0.46,13.07,0,86.93,0,3.92,134,0,0,14.51,4.5,-,2.98,33.57,8.41,0.01,244.57,14.58,7.06,7.52,-9.33,14.34,14.6,34
Thu Oct 20 06:37:36 GMT-03:00 2022,20-Oct-2022 06:37:38.339,-35.22077543580405,-5.820115313440818,0.0,12.0,45.9021441998973,272.2347412109375,-0.32,5.33,8.4,0.03,13.73,0,0,0.03,0,14.9,7.45,14.7,22.35,69,4,1.05,1010.71,14.5,458.4,1,-,-,353.96,1361,0,45,-,38.82,34.12,836,22.35,0.01,1.63,27.23,43.53,-14.84,-0.78,-0.78,-,0.01,12,45.9,272.23,-5.82,-35.22,14,0,-,29,0,12.51,7.99,4.47,0,35.34,0.73,0.46,12.2,0,87.8,0,3.92,134,0,0,14.12,3.5,-,2.96,33.81,8.35,0.01,244.57,15.61,7.06,8.55,-9.4,14.34,14.6,34
Thu Oct 20 06:37:37 GMT-03:00 2022,20-Oct-2022 06:37:39.338,-35.22077543580405,-5.820115313440818,0.0,12.0,46.18669467007305,272.2347412109375,-0.27,5.3,8.29,0.01,12.94,0.01,0,0.03,0.01,14.9,7.45,14.7,22.35,69,4,1,1010.73,14.5,461.8,1,-,-,353.96,1361,0,45,-,38.43,28.63,761,22.35,0.01,1.13,18.76,43.53,-15.62,-3.12,-3.91,-,0.01,12,46.19,272.23,-5.82,-35.22,14,0,-,29,0,12.51,7.99,3.08,0,35.34,0.8,0.46,11.46,0,88.54,0,3.14,135,0,0,13.73,-2.5,-,2.95,33.92,8.33,0.01,244.57,16.62,7.06,9.56,-11.02,14.22,14.6,32
Thu Oct 20 06:37:38 GMT-03:00 2022,20-Oct-2022 06:37:40.337,-35.22077543580405,-5.820115313440818,0.0,12.0,47.08336490044594,272.2347412109375,-0.28,5.73,8.01,0.02,13.33,0,0,0.06,-0.03,14.9,7.45,14.7,22.35,69,4,0.91,1010.71,14.5,461.8,1,-,-,353.95,1361,0,45,-,30.2,27.45,772.5,22.35,0.01,1.25,20.77,43.53,-15.62,-5.47,-6.25,-,0.01,12,47.08,272.23,-5.82,-35.22,14,0,-,29,0,12.51,7.99,3.41,0,35.34,0.81,0.46,10.83,0,89.17,0,3.14,136,0,0,13.73,9.5,-,2.94,34.02,8.3,0.01,244.57,17.59,7.06,10.53,-10.26,14.3,14.6,31
Thu Oct 20 06:37:39 GMT-03:00 2022,20-Oct-2022 06:37:41.337,-35.22077543580405,-5.820115313440818,0.0,12.0,47.742210163348155,272.2347412109375,-0.39,5.72,7.96,0.01,13.33,0,0.01,0.06,-0.04,14.9,7.45,14.7,22.35,69,4,0.87,1010.71,14.5,461.8,1,-,-,353.95,1361,0,45,-,31.37,29.02,775,22.35,0.01,1.27,21.14,43.53,-15.62,-5.47,-4.69,-,0.01,12,47.74,272.23,-5.82,-35.22,15,0,-,29,0,12.51,7.99,3.47,0,35.34,0.09,0.46,10.24,0,89.76,0,3.14,137,0,0,13.73,6.5,-,2.93,34.11,8.28,0.01,244.57,18.6,7.06,11.54,-10.25,14.34,14.5,30
Thu Oct 20 06:37:40 GMT-03:00 2022,20-Oct-2022 06:37:42.336,-35.220784250670235,-5.82010139010822,0.5936088562011719,12.0,47.16469802695742,288.7603454589844,-0.21,5.61,7.87,-0,13.33,-0.01,0.01,0.05,-0.03,18.04,9.41,14.7,22.35,69,4,0.87,1010.68,14.5,464.4,1,-,-,353.95,1361,0,45,-,34.51,30.2,783,22.35,0.01,1.27,21.14,43.53,-15.62,-3.12,-2.34,-,0.01,12,47.16,288.76,-5.82,-35.22,17,0,-,29,0,12.51,7.99,3.47,0,35.34,0.08,0.46,9.72,0,90.28,0,3.14,138,2.14,0,13.73,1.5,-,2.92,34.21,8.26,0.01,244.57,19.59,7.06,12.53,-10.27,14.4,14.6,30
Thu Oct 20 06:37:41 GMT-03:00 2022,20-Oct-2022 06:37:43.336,-35.22079268482602,-5.820097488306618,1.1008304357528687,12.0,47.25797759577615,286.6749267578125,0.1,5.83,8.64,0.07,13.33,0.05,0.03,0.04,0.04,14.9,7.45,14.7,22.35,69,4,1.12,1010.71,14.5,464.4,1,-,-,353.95,1361,0,45,0.94,30.59,27.06,894.5,22.35,0.01,1.4,23.33,43.53,-15.62,-4.69,-0.78,-,0.01,12,47.26,286.67,-5.82,-35.22,17,1.04,1.26,29,2.14,12.51,7.99,3.83,6.05,35.34,0.84,0.46,9.24,0,90.76,1535.39,3.14,139,3.96,5,13.73,2,11.42,2.88,34.69,8.14,0.01,244.57,20.61,8.08,12.53,-9.88,14.4,14.7,30
