GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Nov 22 06:34:50 GMT-03:00 2022,22-Nov-2022 06:34:50.650,-35.22081133055393,-5.82006417323588,0.0,16.0,52.24147001802928,0.0,-0.42,4.9,8.26,-0.02,13.33,-0.03,0,-0.04,-0.01,18.82,10.2,14.7,23.14,55,5.17,2.21,1009.3,14.5,532.4,1,-,-,651.83,2585,0,49,0.29,34.51,20.39,1294.5,23.14,0.01,2.25,37.52,80.39,2.34,-2.34,-1.56,-,0.01,16,52.24,0,-5.82,-35.22,8,8,0.39,30,3.11,12.47,8.02,6.16,8.78,35.24,0.1,0.83,34.97,0,65.03,2701.28,3.53,165,0,8,14.51,-4.5,2.89,1.98,50.61,5.58,0.01,435.91,5.73,5.73,0,-9.93,14.3,14.7,40
Tue Nov 22 06:34:51 GMT-03:00 2022,22-Nov-2022 06:34:51.648,-35.220817820360416,-5.820066841469812,0.0,16.0,51.89964276738274,0.0,-0.48,4.79,8.65,0.01,12.55,-0.03,0.12,-0.08,0.01,14.9,7.45,14.7,23.14,55,5.43,2.53,1009.28,14.5,533.9,1,-,-,655.01,2585,0,49,-,21.18,19.22,935,23.14,0.01,0.98,16.39,80.78,1.56,-4.69,-1.56,-,0.01,16,51.9,0,-5.82,-35.22,9,7,-,30,8.14,12.47,8.02,2.69,22.99,35.24,0.1,0.83,44.49,0,55.51,2050.46,2.35,167,0,7,13.33,19.5,-,3,33.3,8.48,0.01,435.92,6.71,6.71,0,-12.53,14.3,14.5,33
Tue Nov 22 06:34:52 GMT-03:00 2022,22-Nov-2022 06:34:52.649,-35.2208247327299,-5.820077030725311,0.0,16.0,51.0508724037169,0.0,-0.1,4.67,8.62,0,12.94,0,0.01,-0.08,0.06,14.9,7.45,14.7,23.14,55,5.25,2.62,1009.31,14.5,533.9,1,-,-,655,2585,0,49,-,32.94,23.14,860,23.14,0.01,1.65,27.53,80.78,1.56,-7.03,-5.47,-,0.01,16,51.05,0,-5.82,-35.22,10,4,-,30,4.24,12.47,8.02,4.52,11.97,35.24,0.34,0.84,47.25,0,52.75,1803.31,3.14,168,0,4,13.73,3.5,-,3.18,31.45,8.98,0.01,435.92,7.69,7.69,0,-9.91,14.34,14.5,33
Tue Nov 22 06:34:53 GMT-03:00 2022,22-Nov-2022 06:34:53.647,-35.2208247327299,-5.820077030725311,0.0,16.0,51.621974655323335,0.0,-0.17,4.58,8.69,0.01,13.73,-0.01,0,-0.1,0.05,14.9,7.45,14.7,23.14,55,4.89,2.59,1009.32,14.5,533.9,1,-,-,654.99,2585,0,49,-,32.94,28.63,804,23.14,0.01,1.28,21.26,80.78,0.78,-3.12,-2.34,-,0.01,16,51.62,0,-5.82,-35.22,11,2,-,30,3.14,12.47,8.02,3.49,8.86,35.24,0.09,0.87,41.9,0,58.1,1689.92,3.53,168,0,2,13.73,3,-,3.17,31.51,8.97,0.01,435.92,8.67,8.67,0,-10.65,14.34,14.5,31
Tue Nov 22 06:34:54 GMT-03:00 2022,22-Nov-2022 06:34:54.648,-35.2208247327299,-5.820077030725311,0.0,16.0,53.081315741269485,0.0,-0.25,5.21,8.33,0.01,13.33,0,0.01,-0.03,0.02,14.9,7.45,14.7,23.14,55,4.89,2.44,1009.3,14.5,535,1,-,-,667.7,2585,0,49,-,31.37,27.84,814,23.14,0.01,1.27,21.14,82.35,0.78,-0.78,-0.78,-,0.01,16,53.08,0,-5.82,-35.22,14,0,-,30,1.58,12.47,8.02,3.47,4.45,35.23,0.8,0.87,37.29,0,62.71,1689.92,3.14,169,0,0,13.73,4.5,-,3,33.37,8.46,0.01,435.92,9.75,9.32,0.42,-10.41,14.34,14.5,30
Tue Nov 22 06:34:55 GMT-03:00 2022,22-Nov-2022 06:34:55.647,-35.2208247327299,-5.820077030725311,0.0,16.0,52.63582105563224,0.0,-0.27,5.34,8.31,0.01,13.33,0,0,-0.02,0.01,14.9,7.45,14.7,23.14,55,4.89,2.32,1009.29,14.5,535,1,-,-,667.69,2585,0,49,-,31.76,27.06,817,23.14,0.01,1.31,21.81,82.35,0.78,-3.91,-4.69,-,0.01,16,52.64,0,-5.82,-35.22,13,0,-,30,0,12.47,8.02,3.58,0,35.23,0.79,0.86,33.92,0,66.08,1689.92,3.53,170,0,0,13.73,4.5,-,2.98,33.53,8.42,0.01,435.92,10.72,9.32,1.39,-10.33,14.3,14.5,30
Tue Nov 22 06:34:56 GMT-03:00 2022,22-Nov-2022 06:34:56.648,-35.2208247327299,-5.820077030725311,0.0,16.0,53.14746349992112,0.0,-0.17,5.32,8.25,0.01,13.73,-0.01,0.01,-0.02,0.01,14.9,7.45,14.7,23.14,55,4.89,2.2,1009.32,14.5,535.8,1,-,-,667.69,2585,0,49,-,32.16,27.06,789.5,23.14,0.01,1.27,21.14,82.35,0.78,-3.91,-3.91,-,0.01,16,53.15,0,-5.82,-35.22,14,0,-,30,0,12.47,8.02,3.47,0,35.23,0.09,0.85,30.95,0,69.05,1689.92,3.53,171,0,0,14.12,9,-,2.97,33.68,8.39,0.01,435.92,11.74,9.32,2.42,-10.47,14.24,14.6,29
Tue Nov 22 06:34:57 GMT-03:00 2022,22-Nov-2022 06:34:57.648,-35.2208247327299,-5.820077030725311,0.0,16.0,54.71353366899763,0.0,-0.15,5.23,8.25,0,14.12,0,0,-0.02,0.01,14.9,7.45,14.7,23.14,55,4.89,2.1,1009.3,14.5,535.8,1,-,-,677.23,2585,0,50,-,34.51,29.8,851.5,23.14,0.01,1.44,24,83.53,1.56,-0.78,-0.78,-,0.01,16,54.71,0,-5.82,-35.22,15,0,-,30,0,12.47,8.02,3.94,0,35.23,0.09,0.83,28.52,0,71.48,1689.92,4.31,172,0,0,14.51,6.5,-,2.96,33.81,8.35,0.01,435.92,12.74,9.32,3.42,-9.77,13.36,13.5,30
Tue Nov 22 06:34:58 GMT-03:00 2022,22-Nov-2022 06:34:58.649,-35.2208247327299,-5.820077030725311,0.0,16.0,54.05864302329211,0.0,-0.22,5.32,8.04,-0.01,13.73,0,0,-0.02,0.03,14.9,7.45,14.7,23.14,55,4.89,2,1009.31,14.5,535.8,1,-,-,677.23,2585,0,50,-,39.22,33.73,888,23.14,0.01,1.77,29.42,83.53,1.56,1.56,1.56,-,0.01,16,54.06,0,-5.82,-35.22,16,0,-,30,0,12.47,8.02,4.83,0,35.23,0.77,0.83,26.44,0,73.56,1689.92,3.92,173,0,0,14.51,1.5,-,2.95,33.94,8.32,0.01,435.92,13.74,9.32,4.42,-9.12,13.46,13.9,31
Tue Nov 22 06:34:59 GMT-03:00 2022,22-Nov-2022 06:34:59.648,-35.2208247327299,-5.820077030725311,0.0,12.0,53.26481293590046,0.0,-0.2,5.25,8.07,-0.01,14.12,0,0,-0.03,0.03,14.9,7.45,14.7,23.14,55,4.89,1.91,1009.27,14.5,536.9,1,-,-,677.23,2585,0,50,-,40.39,33.73,784.5,23.14,0.02,1.6,26.68,83.53,1.56,-1.56,-2.34,-,0.01,12,53.26,0,-5.82,-35.22,15,0,-,30,0,12.47,8.02,4.38,0,35.23,0.8,0.82,24.7,0,75.3,1689.92,3.92,174,0,0,14.51,5,-,2.94,34.05,8.3,0.01,435.92,14.71,9.32,5.39,-9.82,14.3,14.5,31
