GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Mar 13 06:40:01 GMT-03:00 2003,27-Oct-2022 06:40:06.063,-35.22099864541795,-5.820180337401898,0.0,96.0,100.10464901161117,0.0,-0.06,5.78,8.1,0.01,13.33,0.01,0.02,0.04,-0.01,14.9,7.45,14.7,26.27,99,-,0,1010.59,14.5,450.6,1,-,-,368.92,1617,0,45,-,35.29,27.84,834.5,26.27,0.01,1.65,27.53,45.49,-12.5,6.25,4.69,-,0.01,96,100.1,0,-5.82,-35.22,0,0,-,30,0,12.48,8.01,4.52,0,35.24,0.09,0.46,-,-,-,-,3.53,125,0,0,13.73,2,-,-,-,-,-,270.5,0,0,0,-9.48,14.3,14.5,36
Thu Mar 13 06:40:06 GMT-03:00 2003,27-Oct-2022 06:40:07.063,-35.22037240148756,-5.820068761071924,0.0,96.0,22.551144484808738,0.0,0.1,5.81,7.87,-0,12.94,0,0.04,0.04,-0.03,14.9,7.45,14.7,26.27,99,-,0,1010.62,14.5,450.6,1,-,-,368.92,1617,0,45,-,34.12,24.71,739.5,26.27,0.01,1.49,24.85,45.49,-12.5,6.25,6.25,-,0.01,96,22.55,0,-5.82,-35.22,5,0,-,30,0,12.48,8.01,4.08,0,35.24,0.8,0.46,-,-,-,-,3.14,126,-,0,14.12,-4,-,-,-,-,-,270.5,0,0,0,-9.86,13.9,14.1,35
Thu Mar 13 06:40:07 GMT-03:00 2003,27-Oct-2022 06:40:08.065,-35.22027064107982,-5.820073727876918,0.0,96.0,0.3408535974614608,0.0,0.21,5.8,7.98,0.01,12.94,0,0.05,0.04,-0.02,22.35,11.37,14.7,26.27,99,-,0,1010.59,14.5,454,1,-,-,368.92,1617,0,45,-,39.61,30.2,790,26.27,0.01,1.91,31.8,45.49,-12.5,1.56,3.91,-,0.01,96,0.34,0,-5.82,-35.22,5,0,-,30,0,12.48,8.01,5.22,0,35.24,0.85,0.46,-,-,-,-,3.14,127,-,0,14.51,15.5,-,-,-,-,-,270.5,0,0,0,-7.8,13.36,13.8,37
Thu Mar 13 06:40:08 GMT-03:00 2003,27-Oct-2022 06:40:09.063,-35.22028745276124,-5.820070947528011,0.0,96.0,1.238149537528578,0.0,0.64,5.76,8.07,0.01,16.08,-0.01,0.06,0.03,-0.04,22.75,11.76,14.7,26.27,99,3,0.25,1010.58,14.5,454,1,-,-,368.92,1617,0,45,-,48.24,40.78,1238,26.27,0.01,3.45,57.5,45.49,-11.72,0,0.78,-,0.01,96,1.24,0,-5.82,-35.22,5,3,-,30,0,12.48,8.01,9.44,0,35.24,0.86,0.46,0,0,100,-,7.45,128,0,3,15.69,-2.5,-,-,-,-,-,270.5,0.21,0.21,0,-3.16,14.26,14.5,47
Thu Mar 13 06:40:09 GMT-03:00 2003,27-Oct-2022 06:40:10.065,-35.22028466382238,-5.820074137254658,0.0,96.0,1.2360868536035454,0.0,0.18,5.38,8.38,0.01,14.51,0.01,0.05,0,0.01,14.9,7.45,14.7,26.27,99,3.5,0.54,1010.6,14.5,454,1,-,-,359.38,1617,0,46,0.91,41.18,36.47,876,26.27,0.01,1.82,30.39,44.31,-10.94,-3.91,0.78,-,0.01,96,1.24,0,-5.82,-35.22,0,4,1.23,30,1.65,12.48,8.02,4.99,4.65,35.24,0.51,0.46,0,0,100,-,4.71,129,0,4,14.51,1.5,9.96,1.65,60.79,4.65,0,270.51,1.21,1.21,0,-10.68,14.22,14.6,42
Thu Mar 13 06:40:10 GMT-03:00 2003,27-Oct-2022 06:40:11.063,-35.22041397711342,-5.820089902624408,0.0,96.0,22.59298815152827,0.0,0.02,5.3,8.46,0.02,14.12,0.01,0.03,0,0.01,14.9,7.45,14.7,26.27,99,3.67,0.79,1010.57,14.5,459.5,1,-,-,359.37,1617,0,46,0.91,40.39,35.29,830,26.27,0.01,1.69,28.2,44.31,-12.5,-7.03,-7.81,-,0.01,96,22.59,0,-5.82,-35.22,5,4,1.23,30,2.36,12.48,8.02,4.63,6.68,35.24,0.47,0.46,0,0,100,0,4.31,130,0,4,14.51,7.5,9.96,2,49.89,5.66,0,270.51,2.2,2.2,0,-9.49,14.28,14.4,40
Thu Mar 13 06:40:11 GMT-03:00 2003,27-Oct-2022 06:40:12.064,-35.22054480568501,-5.820120522014585,0.0,48.0,32.76487893191777,0.0,0.22,6.25,7.69,0.01,14.12,0.01,0.05,0.09,-0.05,14.9,7.45,14.7,26.27,99,3.5,0.93,1010.57,14.5,459.5,1,-,-,359.36,1617,0,46,0.91,40.78,35.29,861,26.27,0.01,1.78,29.6,44.31,-10.94,-3.91,-3.12,-,0.01,48,32.76,0,-5.82,-35.22,6,3,1.23,30,2.25,12.48,8.02,4.86,6.36,35.24,0.08,0.46,0,0,100,0,4.31,131,0,3,16.86,14,9.96,2.09,47.92,5.9,0,270.51,3.12,3.12,0,-8.94,14.3,14.5,39
Thu Mar 13 06:40:12 GMT-03:00 2003,27-Oct-2022 06:40:13.065,-35.22064530179786,-5.820140878598082,0.0,48.0,40.260368531488595,0.0,-0.13,5.75,7.54,-0.03,15.69,0,0.02,0.04,-0.04,22.35,11.37,14.7,26.27,99,3.8,1.19,1010.58,14.5,459.5,1,-,-,359.35,1617,0,46,0.91,44.31,38.43,1127,26.27,0.01,2.57,42.76,44.31,-10.94,-3.12,-2.34,-,0.01,48,40.26,0,-5.82,-35.22,6,5,1.23,30,1.17,12.48,8.02,7.02,3.3,35.24,0.1,0.46,0,0,100,1639.12,5.49,131,0,5,15.69,17,9.96,1.86,53.83,5.25,0,270.51,4.16,4.16,0,-6.76,14.36,14.5,42
Thu Mar 13 06:40:12 GMT-03:00 2003,27-Oct-2022 06:40:14.065,-35.22064530179786,-5.820140878598082,0.0,48.0,40.260368531488595,0.0,0.45,5.61,7.87,-0.01,16.08,-0.01,0.08,0.02,-0.03,23.14,11.76,14.7,26.27,99,4.17,1.47,1010.6,14.5,464.5,1,-,-,359.34,1617,0,46,1,44.31,39.61,1184.5,26.27,0.01,2.76,45.99,44.31,-10.94,-3.12,-3.91,-,0.01,48,40.26,0,-5.82,-35.22,5,6,1.34,30,1.81,12.47,8.02,7.55,5.12,35.24,0.73,0.46,9.34,0,90.66,2439.32,5.1,132,0,6,16.47,18,8.08,1.85,54.1,5.22,0.01,270.51,5.2,5.2,0,-8.14,14.34,14.6,43
Thu Mar 13 06:40:14 GMT-03:00 2003,27-Oct-2022 06:40:15.063,-35.22064455908663,-5.820175097900674,0.0,48.0,32.14291800785224,0.0,-0.23,5.33,8.21,-0,14.12,-0.02,0.03,0,-0.02,16.86,10.2,14.7,26.27,99,4.57,1.78,1010.6,14.5,464.5,1,-,-,359.33,1617,0,46,1,30.98,30.59,1151.5,26.27,0.01,1.82,30.27,44.31,-11.72,-3.91,-3.12,-,0.01,48,32.14,0,-5.82,-35.22,5,7,1.34,30,3.3,12.47,8.02,4.97,9.33,35.24,0.06,0.46,23.75,0,76.25,2928.22,4.31,133,0,7,14.9,7.5,8.08,2.09,47.82,5.91,0.01,270.51,6.19,6.19,0,-10.52,14.3,14.6,39
Thu Mar 13 06:40:15 GMT-03:00 2003,27-Oct-2022 06:40:16.064,-35.22066376426122,-5.820170442214534,2.3722546100616455,48.0,32.36642656997294,281.48480224609375,0.22,5.22,8.53,0.02,13.73,0.01,0.05,-0.01,0.03,16.86,8.63,14.7,26.27,99,4.88,2.05,1010.58,14.5,469.7,1,-,-,356.14,1617,0,46,0.4,32.16,29.02,979,26.27,0.01,1.59,26.56,43.92,-12.5,-0.78,-0.78,-,0.01,48,32.37,281.48,-5.82,-35.22,5,7,0.53,30,4.39,12.47,8.02,4.36,12.41,35.24,0.81,0.46,34.53,0,65.47,2226.69,3.53,134,8.54,7,14.12,4.5,3.87,2.42,41.33,6.84,0.01,270.51,7.21,7.21,0,-10.91,14.34,14.5,35
