GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Sep 27 06:41:05 GMT-03:00 2022,27-Sep-2022 06:41:06.319,-35.22084083867821,-5.820107536532623,1.569746971130371,8.0,44.85742268601161,337.6282043457031,1.87,6.32,7.93,0.04,16.86,0.1,0.22,0.12,0,24.71,12.55,14.7,25.88,90,2.71,1012.07,14.65,407.9,1,79.16,273,0,42,0.63,53.73,49.8,1435.5,25.88,0.46,3.69,56.86,-3.12,-0.78,-1.56,-,0.01,8,44.86,337.63,-5.82,-35.22,18,0.38,0.84,28,1.62,2.13,46.97,10.11,4.59,6.01,0.82,0.46,7.06,124,5.65,6,18.04,18.5,6.18,2.13,46.97,6.01,0.01,19.07,12.88,6.2,-4.79,14.34,14.6,41
Tue Sep 27 06:41:06 GMT-03:00 2022,27-Sep-2022 06:41:07.320,-35.220839908886994,-5.820089960765976,1.7800571918487549,8.0,44.782354815393504,356.21142578125,-0.58,7.25,7.46,0.05,17.25,0.09,-0.04,0.14,-0.01,27.06,13.73,14.7,25.88,90,3,1012.1,14.65,407.9,1,75.88,273,0,42,0.37,47.84,40.78,1487,25.88,0.53,3.66,55.69,-3.12,-3.12,-1.56,-,0.01,8,44.78,356.21,-5.82,-35.22,19,1.35,0.5,27,1.64,2.09,47.81,10.02,4.63,5.91,0.82,0.46,7.45,125,6.41,7,18.04,21,2.41,2.09,47.81,5.91,0.01,20.07,13.87,6.2,-8.07,14.42,14.6,42
Tue Sep 27 06:41:07 GMT-03:00 2022,27-Sep-2022 06:41:08.321,-35.22084063646461,-5.820074339943424,2.519749402999878,8.0,44.719685860089974,0.7360124588012695,0.18,5.87,7.04,-0.07,19.22,0,0.06,0.1,-0.11,30.59,15.69,14.7,25.88,90,3.44,1012.03,14.65,407.9,1,74.54,273,0,42,0.37,54.9,47.45,1785,25.88,0.6,5.07,55.69,-3.12,2.34,0.78,-,0.01,8,44.72,0.74,-5.82,-35.22,19,3.59,0.5,27,1.38,2.04,49,13.86,3.9,5.76,0.64,0.46,9.41,126,9.07,10,20.78,21,2.41,2.04,49,5.76,0.02,21.07,14.88,6.2,-5.89,14.38,14.6,46
Tue Sep 27 06:41:08 GMT-03:00 2022,27-Sep-2022 06:41:09.315,-35.22083370676657,-5.820048255556676,3.0318522453308105,8.0,44.72662148399815,15.65812873840332,0.41,7.18,7.68,0.06,21.18,0.02,0.12,0.04,-0.02,29.41,14.9,14.7,25.88,90,4,1012,14.65,426.7,1,70.68,273,0,42,3.92,56.47,51.76,2021,25.88,0.72,6.01,54.12,-2.34,-3.12,0.78,-,0.01,8,44.73,15.66,-5.82,-35.22,18,3.93,5.26,27,1.66,2.02,49.61,16.44,4.7,5.69,0.64,0.46,10.98,127,10.91,13,20.78,21.5,18.54,2.02,49.61,5.69,0.02,22.06,15.86,6.2,-5.99,14.38,14.6,49
Tue Sep 27 06:41:09 GMT-03:00 2022,27-Sep-2022 06:41:10.315,-35.22081922842009,-5.820016418742105,3.8889596462249756,8.0,43.442788718698125,29.321104049682617,0.12,4.39,9.57,0.06,21.18,0.09,-0.03,0.04,0.07,28.63,14.9,14.7,25.88,90,4.67,1012.01,14.65,426.7,1,69.81,273,0,42,3.92,58.43,52.16,2032.5,25.88,0.81,6.21,54.12,-2.34,-3.91,-1.56,-,0.01,8,43.44,29.32,-5.82,-35.22,15,5.09,5.26,27,2.09,2.02,49.49,16.99,5.91,5.71,0.1,0.46,10.98,128,14,16,21.18,21.5,18.54,2.02,49.49,5.71,0.02,23.08,16.88,6.2,-6.75,14.4,14.6,50
Tue Sep 27 06:41:10 GMT-03:00 2022,27-Sep-2022 06:41:11.317,-35.22079849084509,-5.819977936920081,4.47669792175293,8.0,42.86926737676097,24.741424560546875,-2.57,6.94,6.4,-0.01,20.39,0.04,-0.12,-0.1,0.09,23.14,12.16,14.7,25.88,90,5.42,1012.02,14.65,426.7,1,68.97,273,0,43,5.97,45.49,48.63,1788.5,25.88,0.88,3.8,53.33,-2.34,-3.12,-5.47,-,0.02,8,42.87,24.74,-5.82,-35.22,16,5,8,27,4.21,2.15,46.53,10.41,11.88,6.07,0.75,0.46,10.59,129,16.12,19,21.57,21.5,31.86,2.15,46.53,6.07,0.03,24.07,17.88,6.2,-9.83,14.34,14.6,46
Tue Sep 27 06:41:11 GMT-03:00 2022,27-Sep-2022 06:41:12.315,-35.22077325647843,-5.8199322436888,4.673202037811279,8.0,41.78676017356091,23.839136123657227,-2.29,6.74,8.97,0.16,14.51,-0.08,0.05,-0.06,-0.07,14.9,7.45,14.7,25.88,90,5.42,1011.96,14.65,456,1,68.97,273,0,43,5.97,45.49,26.67,1788.5,25.88,0.88,3.8,53.33,-3.91,-3.12,-4.69,-,0.02,8,41.79,23.84,-5.82,-35.22,15,5,8,27,4.21,2.15,46.53,10.41,11.88,6.07,0.74,0.46,4.71,130,16.82,19,16.47,-1,31.86,2.15,46.53,6.07,0.03,25.08,18.88,6.2,-9.83,14.4,14.6,46
Tue Sep 27 06:41:12 GMT-03:00 2022,27-Sep-2022 06:41:13.316,-35.22075035727056,-5.819884645430137,4.22059965133667,8.0,40.683620191755395,21.182947158813477,0.37,4.19,9.28,0.03,12.55,0.08,-0.06,-0.16,0.12,14.9,7.45,14.7,25.88,90,6,1011.95,14.65,456,1,99.43,273,0,43,5.97,22.35,18.04,907.5,25.88,0.92,1,53.33,-7.03,-8.59,-8.59,-,0.02,8,40.68,21.18,-5.82,-35.22,17,0.18,8,27,16.98,3.65,27.37,2.74,47.96,10.32,0.85,0.46,2.35,131,15.19,17,12.94,3.5,31.86,3.65,27.37,10.32,0.04,26.07,19.87,6.2,-12.36,14.36,14.6,32
Tue Sep 27 06:41:12 GMT-03:00 2022,27-Sep-2022 06:41:14.315,-35.22075035727056,-5.819884645430137,4.22059965133667,8.0,40.683620191755395,21.182947158813477,0.33,4.98,8.48,-0.01,13.33,0.03,0,-0.04,0.06,14.9,7.45,14.7,25.88,90,6.38,1011.9,14.65,456,1,99.43,273,0,43,5.97,22.35,22.35,907.5,25.88,0.92,1,53.33,-7.03,-10.16,-10.94,-,0.02,8,40.68,21.18,-5.82,-35.22,17,1.19,8,27,16.98,3.65,27.37,2.74,47.96,10.32,0.88,0.46,3.14,132,15.19,14,13.33,1.5,31.86,3.65,27.37,10.32,0.04,27.07,20.87,6.2,-12.36,14.4,14.6,32
Tue Sep 27 06:41:13 GMT-03:00 2022,27-Sep-2022 06:41:15.315,-35.22073325908108,-5.819840966408413,3.4380440711975098,8.0,40.921735460641564,19.589876174926758,0.59,5.56,9.17,0.09,13.73,0,0.04,-0.04,0.02,14.9,7.84,14.7,25.88,90,6.64,1011.91,14.65,461.9,1,124.69,273,0,43,-,31.37,29.8,868,25.88,0.94,1.27,53.33,-4.69,-13.28,-11.72,-,0.02,8,40.92,19.59,-5.82,-35.22,17,0.38,-,27,11.04,4.02,24.86,3.47,31.18,11.36,0.31,0.45,3.92,132,12.38,12,14.51,0.5,-,4.02,24.86,11.36,0.04,28.08,21.88,6.2,-11.05,13.7,14.1,30
Tue Sep 27 06:41:15 GMT-03:00 2022,27-Sep-2022 06:41:16.318,-35.2207105899444,-5.819782777843376,2.0145387649536133,8.0,42.09587669911287,31.405881881713867,0.48,5.61,7.89,-0.02,13.73,0.11,0.07,0.07,0.07,14.9,7.84,14.7,25.88,90,6.74,1011.89,14.65,461.9,1,137.3,273,0,43,-,32.55,29.8,996.5,25.88,0.97,1.61,53.33,-4.69,-9.38,-7.03,-,0.02,8,42.1,31.41,-5.82,-35.22,17,0.82,-,27,7.45,4.19,23.89,4.41,21.03,11.82,0.06,0.45,3.92,133,7.25,9,15.29,19.5,-,4.19,23.89,11.82,0.04,29.07,22.87,6.2,-9.87,14.36,14.1,30
Tue Sep 27 06:41:15 GMT-03:00 2022,27-Sep-2022 06:41:17.318,-35.2207105899444,-5.819782777843376,2.0145387649536133,8.0,42.09587669911287,31.405881881713867,-0.29,4.93,8.77,0.02,16.08,0.02,0,-0.08,0.07,21.57,10.98,14.7,25.88,90,6.79,1011.91,14.65,465.2,1,143.91,273,0,44,-,44.31,35.29,1381,25.88,1.04,3.07,53.73,-3.12,-3.12,-2.34,-,0.02,8,42.1,31.41,-5.82,-35.22,17,0.75,-,27,2.93,4.13,24.22,8.41,8.27,11.66,0.1,0.46,6.27,135,7.25,8,17.25,21,-,4.13,24.22,11.66,0.05,30.05,23.85,6.2,-6.72,14.4,14.6,36
Tue Sep 27 06:41:16 GMT-03:00 2022,27-Sep-2022 06:41:18.317,-35.220699308556185,-5.8197630120670105,2.2663440704345703,8.0,41.33720709531726,36.37870407104492,-0.29,5.58,8.24,0.01,16.47,0.01,0.03,-0.03,0.02,20.78,10.98,14.7,25.88,90,6.88,1011.82,14.65,465.2,1,141.95,273,0,44,0.86,34.12,34.51,1474.5,25.88,1.09,2.54,53.73,-3.12,-3.91,-2.34,-,0.02,8,41.34,36.38,-5.82,-35.22,22,0.84,1.16,27,3.15,4.09,24.47,6.94,8.91,11.54,0.1,0.46,7.06,136,8.16,9,14.9,23,5.59,4.09,24.47,11.54,0.05,31.04,24.84,6.2,-9.92,14.4,14.6,35
Tue Sep 27 06:41:18 GMT-03:00 2022,27-Sep-2022 06:41:19.320,-35.220665013255584,-5.819742797998934,1.6579461097717285,8.0,40.18354268736739,72.16938018798828,0.29,6.32,7.29,-0.03,14.12,-0.01,0.05,0.05,-0.07,20.39,10.59,14.7,25.88,90,6.88,1011.84,14.65,472.1,1,138.44,273,0,45,0.86,40.39,26.67,1255.5,25.88,1.14,2.85,52.94,-4.69,-7.81,-4.69,-,0.02,8,40.18,72.17,-5.82,-35.22,22,0.59,1.16,27,3.16,4.05,24.71,7.8,8.92,11.43,0.83,0.46,4.31,137,5.97,7,14.9,23,5.59,4.05,24.71,11.43,0.05,32.07,25.87,6.2,-9.68,14.3,14.6,35
Tue Sep 27 06:41:19 GMT-03:00 2022,27-Sep-2022 06:41:20.321,-35.22064372300166,-5.819740615047569,2.0101430416107178,8.0,39.67794098038395,85.06141662597656,-0.5,7.77,7.29,0.08,17.65,-0.02,-0.04,0,-0.04,27.45,14.12,14.7,25.88,90,6.88,1011.81,14.65,475.8,1,138.44,273,0,45,0.86,40.39,44.31,1255.5,25.88,1.14,2.85,52.94,-3.12,-7.81,-3.91,-,0.02,8,39.68,85.06,-5.82,-35.22,19,0.59,1.16,27,3.16,4.05,24.71,7.8,8.92,11.43,0.07,0.46,7.84,138,7.24,7,16.47,19.5,5.59,4.05,24.71,11.43,0.05,33.07,26.88,6.2,-9.68,14.4,14.6,35
Tue Sep 27 06:41:19 GMT-03:00 2022,27-Sep-2022 06:41:21.316,-35.22064372300166,-5.819740615047569,2.0101430416107178,8.0,39.67794098038395,85.06141662597656,-0.45,6.64,7.42,0.01,20,0,-0.13,0.11,-0.13,29.41,15.29,14.7,25.88,90,6.96,1011.79,14.65,475.8,1,136.12,273,0,45,1.47,49.8,44.31,1637.5,25.88,1.23,4.12,52.55,-2.34,-1.56,-3.12,-,0.02,8,39.68,85.06,-5.82,-35.22,19,1.76,1.98,27,1.7,3.95,25.29,11.27,4.8,11.17,0.68,0.46,9.8,138,7.24,9,19.61,21,8.6,3.95,25.29,11.17,0.05,34.06,27.86,6.2,-6.21,14.36,14.5,40
Tue Sep 27 06:41:21 GMT-03:00 2022,27-Sep-2022 06:41:22.319,-35.22058375480708,-5.819761973324978,4.108220100402832,6.0,41.52263683605179,108.71974182128906,-0.43,6.11,7.17,-0.05,20,0.17,0.02,0.25,0,29.41,15.29,14.7,25.88,90,7.25,1011.82,14.65,475.8,1,132.96,273,0,45,6.08,58.82,49.02,2090,25.88,1.38,6.45,52.55,-2.34,0,-3.12,-,0.02,6,41.52,108.72,-5.82,-35.22,22,3.62,8.16,27,1.39,3.85,25.94,17.66,3.94,10.89,0.68,0.46,9.8,139,14.79,15,19.61,21,27.8,3.85,25.94,10.89,0.06,35.07,28.88,6.2,-4.51,14.36,14.5,47
Tue Sep 27 06:41:22 GMT-03:00 2022,27-Sep-2022 06:41:23.323,-35.22054624663386,-5.819779708244945,5.29268741607666,6.0,41.240730980815556,107.17655181884766,-1.79,7.16,6.19,-0.03,22.35,-0.1,0,0,-0.14,29.41,15.29,14.7,25.88,90,7.25,1011.76,14.65,494.8,1,132.96,273,0,45,6.08,58.82,53.33,2090,25.88,1.38,6.45,52.16,-2.34,0,-2.34,-,0.02,6,41.52,108.72,-5.82,-35.22,21,3.62,8.16,27,1.39,3.85,25.94,17.66,3.94,10.89,0.72,0.46,12.55,141,19.05,15,22.35,21.5,27.8,3.85,25.94,10.89,0.08,36.08,29.89,6.2,-4.51,14.44,14.6,47
Tue Sep 27 06:41:22 GMT-03:00 2022,27-Sep-2022 06:41:24.317,-35.22054624663386,-5.819779708244945,5.29268741607666,6.0,41.240730980815556,107.17655181884766,1.75,6.55,8.28,0.08,21.18,0.09,0.09,-0.18,0.19,26.67,13.73,14.7,25.88,90,7.72,1011.78,14.65,509.5,1,128.68,273,0,45,9.29,54.51,53.33,2381.5,25.88,1.56,7.12,52.16,-2.34,-3.91,-2.34,-,0.03,6,41.24,107.18,-5.82,-35.22,16,1.95,12.46,27,2.11,3.79,26.38,19.47,5.95,10.71,0.09,0.46,11.37,141,19.05,21,21.96,22.5,37.25,3.79,26.38,10.71,0.08,37.06,30.87,6.2,-5.89,14.34,14.6,50
Tue Sep 27 06:41:24 GMT-03:00 2022,27-Sep-2022 06:41:25.318,-35.2204271534162,-5.819825241563583,6.949840068817139,6.0,41.30286128653274,110.92655944824219,1.58,4.84,7.14,-0.12,21.18,0.03,-0.16,-0.04,0.04,26.67,13.73,14.7,25.88,90,8.3,1011.79,14.65,509.5,1,126.52,273,0,45,9.62,47.45,43.53,2240,25.88,1.66,5.61,52.16,-2.34,-0.78,-2.34,-,0.03,6,41.33,110.86,-5.82,-35.22,17,2.36,12.9,27,3.74,3.79,26.4,15.36,10.57,10.7,0.79,0.47,11.37,142,25.02,25,20,24,41.01,3.79,26.4,10.7,0.08,38.08,31.88,6.2,-8.59,14.36,14.6,48
Tue Sep 27 06:41:25 GMT-03:00 2022,27-Sep-2022 06:41:26.319,-35.220365223846294,-5.819848634571355,7.396144390106201,6.0,41.217102107530465,110.28472900390625,-0.23,6.62,5.84,-0.11,19.61,-0.03,-0.01,-0.02,-0.03,24.71,12.55,14.7,25.88,90,8.87,1011.75,14.65,519.7,1,126.46,273,0,45,2.27,42.35,41.57,2050,25.88,1.76,4.67,52.16,-2.34,-5.47,-7.03,-,0.03,6,41.22,110.28,-5.82,-35.22,19,0.98,3.05,27,5.36,3.84,26.02,12.77,15.13,10.85,0.78,0.49,9.8,144,26.63,26,18.43,23,10.58,3.84,26.02,10.85,0.08,39.08,32.88,6.2,-9.29,14.3,14.6,45
Tue Sep 27 06:41:26 GMT-03:00 2022,27-Sep-2022 06:41:27.318,-35.22029912654613,-5.819872425676161,7.419421672821045,6.0,41.309286856707125,110.30473327636719,2.35,4.05,6.38,-0.2,17.65,-0.11,-0.11,-0.23,-0.01,23.92,12.16,14.7,25.88,90,9.44,1011.7,14.65,519.7,1,128.27,273,0,45,2.38,36.08,35.29,1854,25.88,1.83,3.76,52.16,-3.12,-7.03,-7.03,-,0.03,6,41.31,110.3,-5.82,-35.22,19,0.37,3.2,27,6.91,3.94,25.35,10.3,19.51,11.14,0.78,0.49,7.84,145,26.71,27,18.43,24.5,12.27,3.94,25.35,11.14,0.12,40.07,33.88,6.2,-9.93,14.3,14.6,42
Tue Sep 27 06:41:27 GMT-03:00 2022,27-Sep-2022 06:41:28.317,-35.220233766723325,-5.819897004823124,7.486670970916748,6.0,41.357444735082815,110.74830627441406,-1.12,6.36,8.72,0.1,15.69,0.11,0.04,-0.02,0.13,20.39,10.59,14.7,25.88,90,9.94,1011.67,14.65,531.3,1,131.68,273,0,45,2.38,36.08,26.67,1631.5,25.88,1.87,2.27,52.16,-3.12,-7.03,-8.59,-,0.03,6,41.36,110.75,-5.82,-35.22,23,0.71,3.2,27,11.88,4.2,23.81,6.22,33.55,11.87,0.78,0.54,5.88,146,26.95,26,16.86,24.5,12.27,4.2,23.81,11.87,0.12,41.07,34.87,6.2,-11.5,14.36,14.6,37
Tue Sep 27 06:41:27 GMT-03:00 2022,27-Sep-2022 06:41:29.317,-35.220233766723325,-5.819897004823124,7.486670970916748,6.0,41.357444735082815,110.74830627441406,-2.26,3.64,7.39,-0.14,13.33,-0.11,0.09,-0.01,-0.14,17.25,9.02,14.7,25.88,90,9.94,1011.68,14.65,534,1,131.68,273,0,45,2.38,26.27,25.49,1631.5,25.88,1.87,2.27,52.16,-4.69,-12.5,-13.28,-,0.03,6,41.36,110.75,-5.82,-35.22,23,0.71,3.2,27,11.88,4.2,23.81,6.22,33.55,11.87,0.79,0.62,3.14,146,26.95,26,15.29,1.5,12.27,4.2,23.81,11.87,0.12,42.07,35.88,6.2,-11.5,14.34,14.6,37
Tue Sep 27 06:41:28 GMT-03:00 2022,27-Sep-2022 06:41:30.318,-35.22016720645649,-5.819922555811264,7.366830825805664,6.0,41.28542811492821,110.81852722167969,-1.71,8.05,6.32,0.05,13.73,0.19,0,-0.1,0.27,17.65,9.02,14.7,25.88,90,10.38,1011.69,14.65,534,1,140.22,273,0,46,2.38,32.55,25.49,920,25.88,1.9,1.53,52.16,-5.47,-17.19,-14.84,-,0.03,6,41.29,110.82,-5.82,-35.22,24,1.52,3.2,27,16.98,4.6,21.74,4.19,47.96,12.99,0.1,0.72,3.53,147,26.52,25,13.73,2,12.27,4.6,21.74,12.99,0.12,43.04,36.84,6.2,-12.23,14.3,14.4,32
Tue Sep 27 06:41:29 GMT-03:00 2022,27-Sep-2022 06:41:31.317,-35.22010117890421,-5.819945197280654,7.184415340423584,8.0,41.02646767936955,109.44924926757812,-1.59,4.9,6.53,-0.16,13.73,0.11,-0.02,0.16,0,17.65,9.02,14.7,25.88,90,10.77,1011.67,14.65,536.2,1,153.55,273,0,46,-,31.76,29.02,944,25.88,1.93,1.5,52.16,-5.47,-12.5,-11.72,-,0.03,8,41.03,109.45,-5.82,-35.22,24,1.86,-,27,16.64,4.96,20.14,4.11,47.02,14.02,0.06,0.79,3.53,148,25.86,24,13.73,5,-,4.96,20.14,14.02,0.13,44.07,37.87,6.2,-10.45,14.3,14.6,31
Tue Sep 27 06:41:31 GMT-03:00 2022,27-Sep-2022 06:41:32.318,-35.219983499482616,-5.819983688074345,6.570696830749512,8.0,40.90259654232469,108.61225891113281,2.42,3.44,7.71,-0.11,13.73,0,0.05,0.02,-0.02,14.9,7.84,14.7,25.88,90,11.11,1011.71,14.65,536.2,1,166.98,273,0,47,-,31.37,27.84,959.5,25.88,1.96,1.53,52.55,-5.47,-8.59,-7.81,-,0.03,8,40.9,108.61,-5.82,-35.22,25,1.55,-,27,15.67,5.28,18.94,4.19,44.27,14.91,0.08,0.83,3.53,149,23.65,23,14.12,4.5,-,5.28,18.94,14.91,0.14,45.08,38.88,6.2,-10.48,14.28,14.6,30
Tue Sep 27 06:41:32 GMT-03:00 2022,27-Sep-2022 06:41:33.319,-35.21992803146943,-5.820004165065126,6.026974678039551,8.0,40.74189933145286,109.13111877441406,-1.39,1.82,8.85,-0.08,13.73,0.24,0.07,-0.47,0.41,14.9,7.45,14.7,25.88,90,11.32,1011.68,14.65,536.2,1,178.89,273,0,47,-,30.59,28.63,987,25.88,1.99,1.5,52.94,-5.47,-6.25,-7.81,-,0.03,8,40.9,108.61,-5.82,-35.22,24,4.65,-,27,15.31,5.57,17.96,4.11,43.25,15.72,0.08,0.83,3.53,151,23.65,19,14.12,5,-,5.57,17.96,15.72,0.14,46.07,39.87,6.2,-10.62,14.28,14.5,29
Tue Sep 27 06:41:33 GMT-03:00 2022,27-Sep-2022 06:41:34.319,-35.21987941392664,-5.820021566526426,3.9336512088775635,8.0,40.23965964318971,112.3005599975586,-0.56,4.85,9.57,0.09,13.33,0,-0.2,-0.23,0.09,14.9,7.45,14.7,25.88,90,11.37,1011.72,14.65,537.9,1,188.61,273,0,47,-,29.8,25.1,947,25.88,2.01,1.47,52.94,-5.47,-7.81,-8.59,-,0.03,8,40.24,112.3,-5.82,-35.22,20,8.7,-,27,12.93,5.77,17.33,4.02,36.53,16.3,0.81,0.85,3.53,152,14.16,13,14.12,5,-,5.77,17.33,16.3,0.15,47.08,40.88,6.2,-10.82,14.3,14.5,28
Tue Sep 27 06:41:33 GMT-03:00 2022,27-Sep-2022 06:41:35.317,-35.21987941392664,-5.820021566526426,3.9336512088775635,8.0,40.23965964318971,112.3005599975586,-1.84,5.25,7.44,-0.06,12.94,0.07,0.04,-0.02,0.09,14.9,7.45,14.7,25.88,90,11.26,1011.76,14.65,537.9,1,199.88,273,0,48,-,27.45,23.14,918,25.88,2.03,1.13,54.12,-5.47,-7.03,-7.03,-,0.04,8,40.24,112.3,-5.82,-35.22,21,7.16,-,27,11.55,5.93,16.87,3.08,32.62,16.74,0.1,0.86,2.75,153,14.16,7,13.73,5,-,5.93,16.87,16.74,0.15,48.05,41.86,6.2,-11.59,14.3,14.6,26
Tue Sep 27 06:41:35 GMT-03:00 2022,27-Sep-2022 06:41:36.317,-35.2198289080526,-5.820042873878743,2.7353203296661377,8.0,40.075321772896984,113.39625549316406,0.03,6.94,7.49,0.03,17.25,-0.02,-0.12,0.1,-0.15,25.88,13.33,14.7,25.88,90,11.2,1011.75,14.65,538.8,1,205.29,273,0,48,1.81,27.45,40,1659,25.88,2.09,3.75,54.12,-3.12,-7.03,-7.81,-,0.04,8,40.08,113.4,-5.82,-35.22,23,1.28,2.43,27,1.86,5.82,17.18,10.27,5.27,16.44,0.83,0.87,7.45,154,9.85,9,19.61,-1,10.43,5.82,17.18,16.44,0.15,49.07,42.88,6.2,-4.13,14.4,14.5,38
Tue Sep 27 06:41:36 GMT-03:00 2022,27-Sep-2022 06:41:37.317,-35.219807917914096,-5.820050218259335,3.3427982330322266,8.0,40.12001392664676,112.91542053222656,-1.24,8.82,8.15,0.22,21.18,0.19,-0.17,0.24,0.01,29.8,15.29,14.7,25.88,90,11.2,1011.73,14.65,538.8,1,205.29,273,0,48,1.81,51.76,51.76,1659,25.88,2.09,3.75,54.9,-2.34,-3.91,-2.34,-,0.04,8,40.12,112.92,-5.82,-35.22,23,1.28,2.43,27,1.86,5.82,17.18,10.27,5.27,16.44,0.08,0.85,11.37,155,12.03,9,20.78,21.5,10.43,5.82,17.18,16.44,0.15,50.07,43.87,6.2,-4.13,14.4,14.6,38
Tue Sep 27 06:41:37 GMT-03:00 2022,27-Sep-2022 06:41:38.319,-35.21977346275992,-5.820064640059468,4.590325832366943,8.0,40.17270424243158,110.92305755615234,-4.11,5.84,7.55,0.05,23.14,-0.03,-0.23,0.06,-0.15,30.2,15.29,14.7,25.88,90,11.29,1011.68,14.65,546,1,204.51,273,0,48,8.35,62.35,58.04,2114,25.88,2.22,6.48,54.9,-2.34,-3.91,-3.91,-,0.04,8,40.17,110.92,-5.82,-35.22,24,2.97,11.19,27,1.39,5.71,17.52,17.74,3.92,16.12,0.62,0.83,13.33,155,16.53,15,23.14,21,37.7,5.71,17.52,16.12,0.16,51.08,44.88,6.2,-4.6,14.34,14.6,45
Tue Sep 27 06:41:37 GMT-03:00 2022,27-Sep-2022 06:41:39.317,-35.21977346275992,-5.820064640059468,4.590325832366943,8.0,40.17270424243158,110.92305755615234,-1.74,7.42,6.22,-0.01,21.96,0.02,-0.15,0.16,-0.18,29.41,15.29,14.7,25.88,90,11.48,1011.7,14.65,546,1,200.52,273,0,48,7.13,61.96,58.04,2105.5,25.88,2.35,6.77,54.9,-2.34,-6.25,-3.12,-,0.04,8,40.17,110.92,-5.82,-35.22,21,2.47,9.56,27,2.22,5.62,17.8,18.52,6.26,15.87,0.09,0.82,11.76,156,16.53,19,22.35,21,32.32,5.62,17.8,15.87,0.16,52.08,45.88,6.2,-6.41,14.26,14.5,48
Tue Sep 27 06:41:38 GMT-03:00 2022,27-Sep-2022 06:41:40.317,-35.21972263327877,-5.820086510216909,5.933704853057861,8.0,40.877576940610005,112.25328826904297,-1.78,3.6,8.65,-0.04,21.96,-0.32,0.13,-0.23,-0.25,29.41,15.29,14.7,25.88,90,11.77,1011.69,14.65,546,1,197.45,273,0,48,11.69,60,54.51,2074.5,25.88,2.46,6.44,54.9,-2.34,-3.12,-0.78,-,0.04,8,40.88,112.25,-5.82,-35.22,23,2.64,15.68,27,2.95,5.55,18,17.61,8.34,15.69,0.12,0.81,11.76,157,21.36,24,22.35,21.5,53.8,5.55,18,15.69,0.17,53.01,46.81,6.2,-6.79,14.34,14.6,49
Tue Sep 27 06:41:39 GMT-03:00 2022,27-Sep-2022 06:41:41.315,-35.21966488874442,-5.820108763677434,6.9094414710998535,8.0,41.29748538532305,111.22196960449219,-2.52,3.95,5.26,-0.29,19.22,-0.28,-0.23,-0.18,-0.28,24.31,12.55,14.7,25.88,90,12.11,1011.67,14.65,563.2,1,193.77,273,0,48,6.99,46.67,47.06,1742,25.88,2.55,4.18,54.51,-2.34,0,1.56,-,0.04,8,41.3,111.22,-5.82,-35.22,23,2.13,9.38,27,5.74,5.56,17.99,11.44,16.22,15.7,0.14,0.8,10.59,159,24.87,27,17.65,22.5,38.34,5.56,17.99,15.7,0.17,54.07,47.87,6.2,-9.46,14.3,14.6,46
