GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Nov 23 06:35:30 GMT-03:00 2022,23-Nov-2022 06:35:33.201,-35.22094808247634,-5.820021375558717,0.3762524425983429,16.0,40.503860455870694,319.4212951660156,-0.23,5.81,7.71,-0.01,14.12,-0.01,-0.03,0,-0.01,14.9,7.45,14.7,23.14,51,4.1,1.95,1008.02,14.5,489,1,-,-,578.16,2624,0,48,-,40,34.12,831.5,23.14,0.02,1.65,27.53,71.37,2.34,2.34,-0.78,-,0.01,16,40.5,319.42,-5.82,-35.22,12,1.35,-,30,0,12.46,8.02,4.52,0,35.2,0.12,0.91,6.3,0,93.7,1394.36,3.92,158,1.35,0,14.51,2,-,2.66,37.57,7.52,0.01,449.01,18.66,11.08,7.58,-9.15,14.22,14.6,32
Wed Nov 23 06:35:31 GMT-03:00 2022,23-Nov-2022 06:35:34.201,-35.22094808247634,-5.820021375558717,0.0,16.0,39.70636887412342,319.4212951660156,-0.13,5.66,7.85,-0.01,16.08,-0.02,0,-0.02,0,16.86,8.63,14.7,23.14,51,4,2,1008.06,14.5,489,1,-,-,578.16,2624,0,48,0.94,39.22,42.35,878,23.14,0.02,1.54,25.7,71.37,2.34,-2.34,2.34,-,0.01,16,39.71,319.42,-5.82,-35.22,11,3,1.26,30,0,12.46,8.02,4.22,0,35.2,0.81,0.89,5.98,0,94.02,1394.36,5.1,159,0,3,14.12,2,10.25,2.65,37.68,7.5,0.01,449.01,19.68,11.24,8.44,-9.69,14.26,14.4,32
Wed Nov 23 06:35:32 GMT-03:00 2022,23-Nov-2022 06:35:35.203,-35.22094490266938,-5.8200239160863125,1.273773193359375,16.0,40.067669984061006,276.86419677734375,-0.15,4.97,8.61,0.02,14.12,0.03,-0.04,-0.07,0.09,14.9,7.45,14.7,23.14,51,4,2,1008.08,14.5,491.4,1,-,-,568.63,2624,0,48,0.94,39.22,34.12,878,23.14,0.02,1.65,27.53,70.2,2.34,-2.34,-3.12,-,0.01,16,40.07,276.86,-5.82,-35.22,13,3,1.26,30,1.82,12.46,8.02,4.52,5.13,35.2,0.85,0.94,5.7,0,94.3,1394.36,3.92,160,4.59,3,14.51,1.5,10.25,2.61,38.35,7.37,0.01,449.01,20.63,12.19,8.44,-9.62,14.12,14.4,32
Wed Nov 23 06:35:33 GMT-03:00 2022,23-Nov-2022 06:35:36.200,-35.22095003727665,-5.820027088110116,1.4004650115966797,16.0,40.53476981775716,274.8564453125,-0.2,4.76,8.58,0,13.73,0,-0.02,-0.1,0.07,14.9,7.45,14.7,23.14,51,4.08,2.13,1008.08,14.5,491.4,1,-,-,568.62,2624,0,48,0.88,37.65,28.63,864,23.14,0.02,1.31,21.81,70.2,2.34,-3.91,-3.12,-,0.01,16,40.53,274.86,-5.82,-35.22,12,0.41,1.18,30,3.82,12.46,8.02,3.58,10.8,35.2,0.07,0.93,5.42,0,94.58,1650.64,3.53,161,5.04,5,14.51,0,9.48,2.67,37.43,7.55,0.01,449.01,21.69,13.25,8.44,-10.68,14.26,14.6,31
Wed Nov 23 06:35:34 GMT-03:00 2022,23-Nov-2022 06:35:37.202,-35.220951031406216,-5.820035074323561,0.9644520282745361,12.0,40.37274434302171,274.29705810546875,0.08,5.57,8.31,0.02,13.33,0.01,0.01,0,0.02,14.9,7.45,14.7,23.14,51,4,2.17,1008.07,14.5,493.3,1,-,-,568.62,2624,0,48,0.88,30.98,27.45,864,23.14,0.02,1.31,21.81,70.2,1.56,-0.78,0,-,0.01,12,40.37,274.3,-5.82,-35.22,13,2.04,1.18,30,3.82,12.46,8.02,3.58,10.8,35.2,0.07,0.91,5.18,0,94.82,1513,3.14,161,3.47,3,13.73,6,9.48,2.67,37.43,7.55,0.01,449.01,22.68,14.25,8.44,-10.68,13.98,14.3,31
Wed Nov 23 06:35:35 GMT-03:00 2022,23-Nov-2022 06:35:38.204,-35.220941208261124,-5.820041570515699,0.7612987160682678,12.0,40.3538005578803,277.40478515625,0.2,5.81,8.26,0.03,13.33,0.01,0,-0.01,0.03,14.9,7.45,14.7,23.14,51,4,2.08,1008.09,14.5,493.3,1,-,-,578.14,2624,0,48,0.88,30.98,26.27,812,23.14,0.02,1.27,21.14,71.37,0.78,1.56,0,-,0.01,12,40.35,277.4,-5.82,-35.22,15,3.47,1.18,30,2.37,12.46,8.02,3.47,6.68,35.2,0.78,0.89,4.97,0,95.03,1513,3.14,162,2.74,0,13.33,3.5,9.48,2.66,37.65,7.5,0.01,449.01,23.68,14.53,9.15,-10.69,14.3,14.5,29
Wed Nov 23 06:35:36 GMT-03:00 2022,23-Nov-2022 06:35:39.201,-35.22093508755719,-5.820053597213499,0.5759987831115723,12.0,39.948918447337796,280.3258056640625,0.57,6.34,7.33,-0.01,13.33,-0.01,0.05,0.05,-0.05,14.9,7.45,14.7,23.14,51,3.86,2.08,1008.09,14.5,493.3,1,-,-,578.13,2624,0,48,0.4,34.51,26.27,780,23.14,0.02,1.25,20.77,71.37,0.78,-3.12,0,-,0.01,12,39.95,280.33,-5.82,-35.22,15,0.74,0.53,30,0,12.46,8.02,3.41,0,35.2,0.78,0.89,4.77,0,95.23,1513,3.14,163,2.07,2,16.86,16.5,4.84,2.65,37.73,7.49,0.01,449.01,24.65,15.17,9.47,-10.52,14.26,14.5,29
Wed Nov 23 06:35:37 GMT-03:00 2022,23-Nov-2022 06:35:40.206,-35.22093508755719,-5.820053597213499,0.0,12.0,40.25560605409492,280.3258056640625,0.85,5.74,7.81,-0,16.08,-0.05,0.09,-0.02,-0.06,14.9,7.45,14.7,23.14,51,3.86,2.08,1008.06,14.5,495.9,1,-,-,568.6,2624,0,48,0.4,34.51,37.25,780,23.14,0.02,1.86,30.94,70.2,3.91,-3.12,-5.47,-,0.02,12,40.26,280.33,-5.82,-35.22,16,0.74,0.53,30,1.08,12.46,8.02,5.08,3.04,35.2,0.63,0.87,4.57,0,95.43,1513,6.27,165,0,2,16.86,16.5,4.84,2.58,38.78,7.28,0.01,449.01,25.7,16.23,9.47,-8.32,14.26,14.5,32
Wed Nov 23 06:35:38 GMT-03:00 2022,23-Nov-2022 06:35:41.201,-35.220931253837946,-5.820055062407297,0.6048275232315063,8.0,39.74324818820502,305.88885498046875,-0.43,5.6,8.03,0,13.73,0,-0.02,-0.01,0.01,14.9,7.45,14.7,23.14,51,3.93,2.19,1008.12,14.5,497.4,1,-,-,568.6,2624,0,48,0.96,35.69,28.24,1133,23.14,0.02,1.86,30.94,70.2,1.56,-2.34,-3.12,-,0.02,8,39.74,305.89,-5.82,-35.22,16,5,1.29,30,1.08,12.46,8.02,5.08,3.04,35.2,0.76,0.85,4.41,0,95.59,1682.27,3.53,165,2.18,5,14.51,-1.5,8.09,2.58,38.78,7.28,0.02,449.01,26.68,17.21,9.47,-8.32,14.3,14.5,32
Wed Nov 23 06:35:39 GMT-03:00 2022,23-Nov-2022 06:35:42.201,-35.220931989530804,-5.820051441314821,0.476258784532547,8.0,38.776823046231385,317.3926696777344,0.07,6.09,7.59,-0,13.33,0,0,0.03,-0.02,14.9,7.45,14.7,23.14,51,3.93,2.11,1008.05,14.5,497.4,1,-,-,562.24,2624,0,48,0.96,33.73,28.24,839,23.14,0.02,1.45,24.18,69.41,1.56,0.78,1.56,-,0.02,8,38.78,317.39,-5.82,-35.22,16,2.18,1.29,30,3.45,12.46,8.02,3.97,9.73,35.2,0.14,0.84,4.25,0,95.75,1682.27,3.53,166,1.71,0,14.12,0,8.09,2.62,38.22,7.39,0.02,449.01,27.68,17.55,10.13,-11.18,14.34,14.6,29
