GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Nov 09 06:37:56 GMT-03:00 2022,09-Nov-2022 06:37:57.004,-35.220653516376444,-5.820108668360093,0.0,12.0,44.304192551520444,0.0,-0.31,5.25,8.3,0.01,13.33,0,-0.03,-0.01,0.01,14.9,7.45,14.7,29.41,84,4.56,1.78,1012.45,14.65,497.2,1,-,-,410.64,2141,0,48,-,31.76,27.84,822.5,29.41,0.02,1.31,21.81,50.59,-3.12,-2.34,-2.34,-,0.01,12,44.3,0,-5.82,-35.22,14,0,-,31,0,12.49,8.01,3.58,0,35.28,0.83,0.86,11.2,0,88.8,1297.17,3.53,165,0,0,13.73,3.5,-,2.09,47.85,5.9,0.01,358.71,20.87,10.08,10.79,-10.45,14.36,14.5,29
Wed Nov 09 06:37:57 GMT-03:00 2022,09-Nov-2022 06:37:58.006,-35.220653516376444,-5.820108668360093,0.0,12.0,44.086301872672934,0.0,-0.3,5.23,8.32,0.01,13.33,0,-0.03,-0.02,0.02,14.9,7.45,14.7,29.41,84,4.56,1.71,1012.45,14.65,497.2,1,-,-,410.64,2141,0,48,-,32.16,27.84,805,29.41,0.02,1.3,21.62,50.59,-3.12,-4.69,-2.34,-,0.01,12,44.09,0,-5.82,-35.22,11,0,-,31,0,12.49,8.01,3.55,0,35.28,0.83,0.86,10.72,0,89.28,1297.17,3.53,166,0,0,13.73,6,-,2.08,47.97,5.89,0.01,358.71,21.8,10.08,11.72,-10.54,14.28,14.5,29
Wed Nov 09 06:37:58 GMT-03:00 2022,09-Nov-2022 06:37:59.006,-35.220653516376444,-5.820108668360093,0.0,12.0,44.36268470764308,0.0,-0.38,5.18,8.22,-0,14.12,-0.01,-0.03,-0.02,0,14.9,7.45,14.7,29.41,84,4.56,1.71,1012.5,14.65,499.4,1,-,-,410.64,2141,0,48,-,32.16,27.84,805,29.41,0.02,1.3,21.62,50.59,-2.34,-4.69,-6.25,-,0.01,12,44.36,0,-5.82,-35.22,11,0,-,31,0,12.49,8.01,3.55,0,35.28,0.73,0.89,10.21,0,89.79,1297.17,3.53,166,0,0,13.73,6,-,2.08,47.97,5.89,0.01,358.71,22.9,10.08,12.82,-10.54,14.28,14.6,29
Wed Nov 09 06:37:59 GMT-03:00 2022,09-Nov-2022 06:38:00.005,-35.220653516376444,-5.820108668360093,0.0,12.0,44.3315749380138,0.0,-0.24,5.6,8.06,0,14.12,0,-0.03,0,-0.01,14.9,7.45,14.7,29.41,84,4.56,1.64,1012.46,14.65,499.4,1,-,-,410.64,2141,0,48,-,40.39,35.29,845.5,29.41,0.02,1.71,28.57,50.59,-2.34,-1.56,-6.25,-,0.02,12,44.33,0,-5.82,-35.22,12,0,-,31,0,12.49,8.01,4.69,0,35.28,0.73,0.89,9.78,0,90.22,1297.17,3.53,169,0,0,13.73,6,-,2.08,48.07,5.88,0.01,358.71,23.89,10.08,13.81,-9.1,14.28,14.6,31
Wed Nov 09 06:38:00 GMT-03:00 2022,09-Nov-2022 06:38:01.006,-35.220653516376444,-5.820108668360093,0.0,12.0,44.30303805721719,0.0,-0.29,5.81,7.89,0,14.12,0,-0.03,0.02,-0.01,14.9,7.45,14.7,29.41,84,4.56,1.64,1012.44,14.65,501,1,-,-,410.64,2141,0,48,-,40.39,35.29,845.5,29.41,0.02,1.71,28.57,50.59,-1.56,-1.56,-3.91,-,0.02,12,44.3,0,-5.82,-35.22,12,0,-,31,0,12.49,8.01,4.69,0,35.28,0.74,0.88,9.43,0,90.57,1297.17,4.31,169,0,0,14.51,1.5,-,2.08,48.07,5.88,0.01,358.71,24.79,10.08,14.71,-9.1,14.2,14.4,31
Wed Nov 09 06:38:01 GMT-03:00 2022,09-Nov-2022 06:38:02.003,-35.22069347065189,-5.820109504249459,0.0,12.0,44.43800390517676,0.0,-0.31,5.48,8.12,0,14.12,0,-0.03,0,0,14.9,7.45,14.7,29.41,84,4.4,1.69,1012.47,14.65,501,1,-,-,404.28,2141,0,48,0.48,40.39,34.9,809.5,29.41,0.02,1.61,26.86,49.8,-1.56,-1.56,-3.91,-,0.02,12,44.44,0,-5.82,-35.22,14,3,0.64,31,0,12.49,8.01,4.41,0,35.28,0.74,0.88,9.05,0,90.95,1596.52,4.31,170,0,3,14.51,1.5,5.65,2.08,48.18,5.86,0.01,358.71,25.83,10.2,15.63,-9.68,14.2,14.4,31
Wed Nov 09 06:38:02 GMT-03:00 2022,09-Nov-2022 06:38:03.006,-35.22069756433786,-5.820111218564794,0.0,12.0,45.292070410421424,0.0,0.02,4.71,8.95,0.03,14.12,0.06,0.01,-0.06,0.12,14.9,7.45,14.7,29.41,84,4.45,1.81,1012.43,14.65,503,1,-,-,404.28,2141,0,48,0.48,38.04,33.33,908,29.41,0.02,1.72,28.75,49.8,-1.56,-1.56,-0.78,-,0.02,12,45.29,0,-5.82,-35.22,11,5,0.64,31,1.74,12.49,8.01,4.72,4.91,35.28,0.32,0.86,8.7,0,91.3,1888.94,3.92,172,0,5,14.12,4.5,5.65,2.06,48.52,5.82,0.01,358.71,26.88,11.24,15.63,-9.09,14.3,14.5,33
Wed Nov 09 06:38:03 GMT-03:00 2022,09-Nov-2022 06:38:04.003,-35.220706145509865,-5.820114767668118,0.0,12.0,45.590359681047985,0.0,-0.39,5.21,8.32,0.01,14.12,0.02,-0.01,0,0.03,14.9,7.45,14.7,29.41,84,4.42,1.89,1012.44,14.65,503,1,-,-,404.27,2141,0,48,0.24,40.78,34.12,875,29.41,0.02,1.85,30.76,49.8,-1.56,0.78,1.56,-,0.02,12,45.59,0,-5.82,-35.22,11,4,0.32,31,2.71,12.49,8.01,5.05,7.65,35.28,0.1,0.85,8.39,0,91.61,1723.98,4.31,172,0,4,14.9,3.5,2.57,2.09,47.89,5.9,0.01,358.71,27.85,12.22,15.63,-9.35,14.3,14.5,33
Wed Nov 09 06:38:04 GMT-03:00 2022,09-Nov-2022 06:38:05.003,-35.220715569812945,-5.820112201597202,0.0,12.0,46.454776738980236,0.0,0.06,5,8.44,0,14.12,-0.02,-0.01,-0.03,0,14.9,7.45,14.7,29.41,84,4.31,1.93,1012.48,14.65,503,1,-,-,404.26,2141,0,49,0.24,39.61,34.9,885.5,29.41,0.02,1.77,29.42,49.8,-1.56,-1.56,-1.56,-,0.02,12,46.45,0,-5.82,-35.22,11,3,0.32,31,2.27,12.49,8.01,4.83,6.4,35.27,0.79,0.83,8.1,0,91.9,1600.1,4.31,173,0,3,14.51,1.5,2.57,2.1,47.73,5.92,0.01,358.71,28.86,13.23,15.63,-9.39,14.3,14.5,34
Wed Nov 09 06:38:05 GMT-03:00 2022,09-Nov-2022 06:38:06.004,-35.220727159519406,-5.820111413478071,0.0,12.0,45.65072765340622,0.0,0.04,5.31,8.29,0.01,14.12,0,0.01,-0.01,0.01,14.9,7.45,14.7,29.41,84,4.14,1.93,1012.49,14.65,505.5,1,-,-,404.25,2141,0,49,0.24,38.82,34.9,801,29.41,0.02,1.48,24.67,49.8,-2.34,-3.91,-4.69,-,0.02,12,45.65,0,-5.82,-35.22,14,2,0.32,31,2.03,12.49,8.01,4.05,5.73,35.27,0.76,0.83,7.82,0,92.18,1536.99,3.92,174,0,2,14.51,6,2.57,2.09,47.79,5.91,0.01,358.71,29.89,14.26,15.63,-10.29,14.28,14.5,33
