GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Fri Nov 18 06:39:22 GMT-03:00 2022,18-Nov-2022 06:39:24.549,-35.22081497230224,-5.820084613518118,0.0,6.0,37.781819352236845,283.90155029296875,-0.01,5.88,7.91,0,13.33,0,-0.01,0,0,17.65,9.02,14.7,24.31,95,3.69,1.59,1009.5,14.5,527.6,1,-,-,276.71,2486,0,50,-,32.16,27.06,799,24.31,0.02,1.29,21.44,34.12,1.56,-1.56,-0.78,-,0.02,6,37.78,283.9,-5.82,-35.22,16,0,-,30,1.55,12.48,8.01,3.52,4.39,35.25,0.09,0.83,15.61,0,84.39,1712.86,3.53,187,0,0,13.73,3.5,-,2.63,37.97,7.44,0.01,423.13,24.32,15.45,8.87,-10.3,14.34,14.6,29
Fri Nov 18 06:39:23 GMT-03:00 2022,18-Nov-2022 06:39:25.546,-35.22081497230224,-5.820084613518118,0.0,6.0,37.81535242480476,283.90155029296875,-0.03,5.78,7.98,0,13.33,0.02,0.01,0.02,0.01,14.9,7.45,14.7,24.31,95,3.69,1.55,1009.49,14.5,527.6,1,-,-,276.71,2486,0,50,-,42.35,28.63,841.5,24.31,0.02,2.57,42.76,32.16,2.34,0,-0.78,-,0.02,6,37.82,283.9,-5.82,-35.22,15,0,-,30,0,12.48,8.01,7.02,0,35.25,0.85,0.83,15,0,85,1712.86,3.53,189,0,0,14.51,-6,-,2.63,38.04,7.43,0.01,423.13,25.32,15.45,9.86,-6.16,14.28,14.5,36
Fri Nov 18 06:39:24 GMT-03:00 2022,18-Nov-2022 06:39:26.548,-35.22081497230224,-5.820084613518118,0.0,6.0,37.884725880327096,283.90155029296875,0.49,5.58,8.15,0.01,13.33,0.03,0.04,0,0.03,14.9,7.45,14.7,24.31,95,3.59,1.56,1009.44,14.5,527.6,1,-,-,260.8,2486,0,50,-,34.9,30.98,794,24.31,0.03,1.73,28.87,32.16,1.56,-3.12,-3.91,-,0.02,6,37.88,283.9,-5.82,-35.22,14,2,-,30,1.15,12.48,8.01,4.74,3.26,35.25,0.77,0.83,14.44,0,85.56,1712.86,3.53,190,0,2,13.73,-2.5,-,2.57,38.91,7.26,0.01,423.13,26.3,16.36,9.94,-8.78,14.22,14.5,35
Fri Nov 18 06:39:25 GMT-03:00 2022,18-Nov-2022 06:39:27.549,-35.22081497230224,-5.820084613518118,0.0,6.0,37.899955512076346,283.90155029296875,0.16,6.12,7.7,0,14.12,0,0.02,0.03,-0.03,14.9,7.45,14.7,24.31,95,3.5,1.54,1009.46,14.5,528.5,1,-,-,260.8,2486,0,50,0.23,40.39,34.12,819.5,24.31,0.03,1.64,27.35,32.16,2.34,-6.25,-3.91,-,0.02,6,37.9,283.9,-5.82,-35.22,17,0,0.31,30,1.22,12.48,8.01,4.49,3.44,35.25,0.23,0.83,13.89,0,86.11,1653.46,3.92,191,0,0,14.51,4.5,2.79,2.52,39.66,7.12,0.02,423.13,27.33,17.34,9.98,-9.13,13.58,14,35
Fri Nov 18 06:39:26 GMT-03:00 2022,18-Nov-2022 06:39:28.546,-35.22081497230224,-5.820084613518118,0.0,8.0,37.76395068556335,283.90155029296875,0.16,5.93,7.85,0,14.12,0,0.01,0,-0.01,14.9,7.45,14.7,24.31,95,3.5,1.54,1009.47,14.5,528.5,1,-,-,260.8,2486,0,50,0.23,40,34.51,819.5,24.31,0.03,1.64,27.35,32.16,2.34,-1.56,-0.78,-,0.02,8,37.76,283.9,-5.82,-35.22,16,0,0.31,30,1.22,12.48,8.01,4.49,3.44,35.25,0.1,0.85,13.42,0,86.58,1653.46,3.92,192,0,0,14.51,3,2.79,2.52,39.66,7.12,0.02,423.13,28.3,17.34,10.96,-9.13,14.3,14.6,35
Fri Nov 18 06:39:27 GMT-03:00 2022,18-Nov-2022 06:39:29.547,-35.22081497230224,-5.820084613518118,0.0,8.0,37.9312523803167,283.90155029296875,0.13,5.82,7.73,-0.02,14.12,0,0.03,0.01,-0.01,14.9,7.45,14.7,24.31,95,3.5,1.5,1009.5,14.5,528.5,1,-,-,238.53,2486,0,50,0.23,39.22,34.51,814,24.31,0.03,1.61,26.86,29.41,2.34,-2.34,-2.34,-,0.02,8,37.93,283.9,-5.82,-35.22,18,0,0.31,30,0,12.48,8.01,4.41,0,35.25,0.77,0.85,12.96,0,87.04,1653.46,3.92,192,0,0,14.51,3.5,2.79,2.52,39.72,7.11,0.02,423.13,29.3,17.34,11.95,-9.39,14.26,14.6,35
Fri Nov 18 06:39:28 GMT-03:00 2022,18-Nov-2022 06:39:30.548,-35.22081497230224,-5.820084613518118,0.0,8.0,37.975798080100944,283.90155029296875,0.08,5.81,7.72,-0.02,14.12,0,0.03,0.01,-0.01,14.9,7.45,14.7,24.31,95,3.5,1.47,1009.5,14.5,529.5,1,-,-,228.99,2486,0,50,-,38.82,34.12,808,24.31,0.03,1.52,25.34,28.24,2.34,-3.12,-2.34,-,0.02,8,37.98,283.9,-5.82,-35.22,18,0,-,30,0,12.48,8.01,4.16,0,35.24,0.77,0.83,12.52,0,87.48,1653.46,3.92,194,0,0,14.12,6,-,2.51,39.79,7.1,0.02,423.13,30.32,17.34,12.97,-9.65,14.26,14.5,34
Fri Nov 18 06:39:29 GMT-03:00 2022,18-Nov-2022 06:39:31.547,-35.22081497230224,-5.820084613518118,0.0,8.0,37.94970648822233,283.90155029296875,0.1,5.94,7.74,-0.01,13.73,0,0.02,0.01,-0.01,14.9,7.45,14.7,24.31,95,3.5,1.43,1009.51,14.5,529.5,1,-,-,228.99,2486,0,50,-,38.82,34.12,820,24.31,0.03,1.57,26.19,28.24,2.34,-0.78,-3.12,-,0.02,8,37.95,283.9,-5.82,-35.22,18,0,-,30,0,12.48,8.01,4.3,0,35.24,0.28,0.82,12.15,0,87.85,1653.46,3.92,195,0,0,14.12,6,-,2.51,39.85,7.09,0.02,423.13,31.25,17.34,13.9,-9.45,14.26,14.5,34
Fri Nov 18 06:39:30 GMT-03:00 2022,18-Nov-2022 06:39:32.546,-35.22081923353193,-5.82007946852963,4.1944801341742277E-4,6.0,37.931199876130975,283.90155029296875,0.23,5.87,7.96,0.01,13.73,0,0.02,0.01,0,15.69,12.55,14.7,24.31,95,3.5,1.43,1009.51,14.5,529.5,1,-,-,228.99,2486,0,50,-,38.82,36.47,820,24.31,0.03,1.57,26.19,28.24,2.34,-0.78,1.56,-,0.02,6,37.93,283.9,-5.82,-35.22,18,0,-,30,0,12.48,8.01,4.3,0,35.24,0.78,0.81,11.75,0,88.25,1653.46,3.92,195,0,0,14.12,2,-,2.51,39.85,7.09,0.02,423.13,32.33,17.34,14.98,-9.45,14.28,14.5,34
Fri Nov 18 06:39:31 GMT-03:00 2022,18-Nov-2022 06:39:33.549,-35.22081563957765,-5.820077304559153,0.05679473280906677,6.0,37.81710989659719,283.90155029296875,0.39,6.65,6.95,-0.02,16.08,-0.01,0.04,0.09,-0.1,15.69,12.55,14.7,24.31,95,3.5,1.4,1009.47,14.5,531.9,1,-,-,225.81,2486,0,50,-,56.08,36.47,1035,24.31,0.03,3.34,55.61,27.84,3.91,0,-0.78,-,0.02,6,37.82,283.9,-5.82,-35.22,19,0.2,-,30,0,12.48,8.01,9.13,0,35.24,0.79,0.9,11.39,0,88.61,1653.46,6.27,196,0.2,0,17.65,18.5,-,2.51,39.91,7.08,0.02,423.13,33.32,17.34,15.98,-3.93,14.28,14.6,44
