GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Oct 18 06:36:11 GMT-03:00 2022,18-Oct-2022 06:36:15.602,-35.22100835524839,-5.819966340721622,0.0,64.0,106.02537756393924,0.0,-0.47,5.18,8.5,0.01,13.73,0,-0.02,0,0,14.9,7.45,14.7,25.1,96,4.8,2.18,1011.82,14.65,393.9,1,-,-,287.08,1280,0,42,-,34.9,30.2,847,25.1,0.01,1.5,25.03,35.29,-11.72,-2.34,-1.56,-,0,64,106.03,0,-5.82,-35.22,9,0,-,30,0,12.51,7.99,4.11,0,35.35,0.15,0.46,29.38,0,70.62,0,3.92,109,0,0,13.73,3.5,-,3.16,31.62,8.93,0.01,218.51,11.94,7.38,4.55,-9.9,14.3,14.5,30
Tue Oct 18 06:36:13 GMT-03:00 2022,18-Oct-2022 06:36:16.602,-35.221007088468376,-5.820001133524103,0.0,48.0,98.34042192920138,0.0,-0.52,5.15,8.37,-0.01,14.12,0.01,-0.02,-0.01,0.01,14.9,7.45,14.7,25.1,96,4.8,2.18,1011.82,14.65,393.9,1,-,-,287.08,1280,0,42,-,34.9,36.08,847,25.1,0.01,1.7,28.38,35.29,-10.94,-1.56,-1.56,-,0.01,48,98.34,0,-5.82,-35.22,9,0,-,30,0,12.51,7.99,4.66,0,35.35,0.8,0.46,27.09,0,72.91,0,4.31,110,0,0,14.12,-2.5,-,3.15,31.79,8.89,0.01,218.51,12.95,7.38,5.57,-9.43,14.34,14,32
Tue Oct 18 06:36:14 GMT-03:00 2022,18-Oct-2022 06:36:17.600,-35.22101100299038,-5.8200072580753845,0.0,48.0,98.23527178127705,0.0,-0.14,5.28,8.71,0.03,14.12,0.02,-0.01,0,0.01,14.9,7.45,14.7,25.1,96,4.8,2,1011.8,14.65,398.2,1,-,-,287.08,1280,0,42,-,40.78,35.29,824.5,25.1,0.01,1.68,28.08,35.29,-10.94,-5.47,-5.47,-,0.01,48,98.24,0,-5.82,-35.22,9,0,-,30,0,12.51,7.99,4.61,0,35.35,0.73,0.46,25.17,0,74.83,0,4.31,111,0,0,14.51,1.5,-,3.13,31.94,8.84,0.01,218.51,13.93,7.38,6.55,-9.34,14.22,14.4,33
Tue Oct 18 06:36:14 GMT-03:00 2022,18-Oct-2022 06:36:18.602,-35.22101100299038,-5.8200072580753845,0.0,48.0,98.23527178127705,0.0,-0.45,5.54,8.23,0,14.12,0.01,-0.01,0.02,-0.01,14.9,7.45,14.7,25.1,96,4.8,1.85,1011.81,14.65,398.2,1,-,-,287.08,1280,0,42,-,40.39,35.69,818,25.1,0.01,1.68,28.08,35.29,-10.94,-3.12,-3.12,-,0.01,48,98.24,0,-5.82,-35.22,9,0,-,30,0,12.51,7.99,4.61,0,35.35,0.09,0.46,23.5,0,76.5,0,4.31,111,0,0,14.51,3,-,3.13,31.94,8.84,0.01,218.51,14.92,7.38,7.54,-9.34,14.26,14.5,33
Tue Oct 18 06:36:16 GMT-03:00 2022,18-Oct-2022 06:36:19.601,-35.220959515485255,-5.8200978633033875,0.0,48.0,78.47848709472704,0.0,-0.11,5.56,8.44,0.02,14.12,0.03,0,0.03,0.01,14.9,7.45,14.7,25.1,96,4.8,1.71,1011.8,14.65,403.1,1,-,-,287.08,1280,0,43,-,42.35,35.69,815.5,25.1,0.01,1.67,27.9,35.29,-10.16,0,0,-,0.01,48,78.48,0,-5.82,-35.22,10,0,-,30,0,12.51,7.99,4.58,0,35.35,0.81,0.46,22.02,0,77.98,0,3.92,112,0,0,14.51,0.5,-,3.12,32.08,8.81,0.01,218.51,15.93,7.38,8.55,-9.33,14.26,14.5,34
Tue Oct 18 06:36:17 GMT-03:00 2022,18-Oct-2022 06:36:20.601,-35.22094567712707,-5.820102544524816,0.0,32.0,73.68108982381824,0.0,-0.07,5.17,8.24,-0.02,13.73,0,0.02,0,-0.01,14.9,7.45,14.7,25.1,96,4.67,1.87,1011.88,14.65,403.1,1,-,-,280.7,1280,0,43,1.34,40,36.86,813.5,25.1,0.01,1.64,27.35,34.51,-10.16,-3.12,-3.91,-,0.01,32,73.68,0,-5.82,-35.22,11,4,1.79,30,0,12.51,7.99,4.49,0,35.35,0.86,0.46,20.72,0,79.28,622.25,3.92,113,0,4,14.51,3,15.7,3.1,32.21,8.77,0.01,218.51,16.92,7.85,9.07,-9.42,14.26,14.5,34
Tue Oct 18 06:36:17 GMT-03:00 2022,18-Oct-2022 06:36:21.601,-35.22092032652173,-5.8201034525107405,0.0,32.0,69.35794313692578,0.0,-0.01,4.94,8.57,-0,14.12,-0.02,0.04,-0.04,-0.01,14.9,7.45,14.7,25.1,96,4.71,2.06,1011.81,14.65,406,1,-,-,280.7,1280,0,43,0.53,38.04,33.33,946.5,25.1,0.01,1.79,29.91,34.51,-10.16,-2.34,-3.91,-,0.01,32,69.36,0,-5.82,-35.22,11,5,0.71,30,2.23,12.51,7.99,4.91,6.3,35.35,0.86,0.46,19.55,0,80.45,1167.95,4.31,114,0,5,14.51,2,5.33,3.04,32.92,8.58,0.01,218.51,17.94,8.87,9.07,-8.92,14.32,14.5,35
Tue Oct 18 06:36:18 GMT-03:00 2022,18-Oct-2022 06:36:22.603,-35.220892564878746,-5.820088964453345,0.0,32.0,65.89028578630709,0.0,-0.29,4.7,8.57,-0.01,14.12,0.01,0,-0.03,0.03,14.9,7.45,14.7,25.1,96,4.62,2.18,1011.83,14.65,406,1,-,-,280.69,1280,0,43,0.53,33.73,32.55,869.5,25.1,0.01,1.5,25.03,34.51,-10.16,1.56,-0.78,-,0.01,32,65.89,0,-5.82,-35.22,11,4,0.71,30,3.33,12.51,7.99,4.11,9.4,35.35,0.09,0.46,18.51,0,81.49,981.24,4.31,115,0,4,13.73,1.5,5.33,3.06,32.7,8.64,0.01,218.51,18.95,9.88,9.07,-10.53,14.26,14.4,33
Tue Oct 18 06:36:19 GMT-03:00 2022,18-Oct-2022 06:36:23.603,-35.22087399109392,-5.820074717309826,0.0,32.0,62.50081498907269,0.0,-0.64,5.32,8.32,-0,13.33,0,0,0,-0.01,14.9,7.45,14.7,25.1,96,4.33,2.17,1011.83,14.65,410.5,1,-,-,280.68,1280,0,43,0.53,31.76,27.84,791,25.1,0.01,1.28,21.26,34.51,-11.72,1.56,1.56,-,0.01,32,62.5,0,-5.82,-35.22,12,2,0.71,30,3.14,12.51,7.99,3.49,8.86,35.35,0.76,0.46,17.61,0,82.39,889.66,3.53,117,0,2,13.73,1.5,5.33,3.06,32.64,8.65,0.01,218.51,19.92,10.85,9.07,-10.84,14.26,14.5,31
Tue Oct 18 06:36:20 GMT-03:00 2022,18-Oct-2022 06:36:24.605,-35.22087399109392,-5.820074717309826,0.0,24.0,60.100053485429896,0.0,-0.33,5.53,8.19,-0,13.33,0,0,0.02,-0.03,14.9,7.45,14.7,25.1,96,4.33,2.05,1011.81,14.65,410.5,1,-,-,280.67,1280,0,43,-,31.76,27.84,786,25.1,0.01,1.27,21.14,34.51,-11.72,-3.12,-3.12,-,0.01,24,60.1,0,-5.82,-35.22,13,0,-,30,1.58,12.51,7.99,3.47,4.45,35.34,0.81,0.46,16.75,0,83.25,889.66,3.14,118,0,0,13.73,9.5,-,2.97,33.66,8.39,0.01,218.51,20.94,11.63,9.31,-10.48,14.36,14.4,30
