GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Oct 17 06:33:54 GMT-03:00 2022,17-Oct-2022 06:33:55.872,-35.22073010135614,-5.820155678578762,0.0,12.0,51.09584098588391,0.0,0.12,5.19,9.07,0.05,14.12,0.06,0.05,0,0.06,14.9,7.45,14.7,24.31,98,5,1.5,1009.97,14.5,476.1,1,-,-,422.71,1217,0,47,0.53,36.08,31.76,955,24.31,0.01,1.72,28.75,51.76,-10.94,3.12,3.91,-,0,12,51.1,0,-5.82,-35.22,13,6,0.71,30,2.9,12.56,7.96,4.72,8.19,35.49,0.32,0.46,1.68,0,98.32,4118.99,4.31,140,0,6,14.51,1.5,5.51,2.62,38.11,7.41,0,205.56,17.22,2.52,14.7,-9.61,14.24,14.5,35
Mon Oct 17 06:33:55 GMT-03:00 2022,17-Oct-2022 06:33:56.875,-35.220750833695384,-5.820151901511194,0.0,12.0,51.12294373704433,0.0,-0.45,4.3,9.05,0.01,14.12,0,0,-0.12,0.05,14.9,7.45,14.7,24.31,98,4.75,1.73,1010.02,14.5,476.1,1,-,-,422.69,1217,0,47,0.53,31.76,31.37,856.5,24.31,0.01,1.38,22.96,51.76,-10.94,1.56,3.91,-,0.01,12,51.12,0,-5.82,-35.22,15,4,0.71,30,4.35,12.56,7.96,3.77,12.3,35.49,0.32,0.47,5.46,0,94.54,2715.3,4.31,141,0,4,13.73,12,5.51,3.2,31.24,9.04,0,205.56,18.21,3.5,14.7,-10.76,14.24,14.7,33
Mon Oct 17 06:33:56 GMT-03:00 2022,17-Oct-2022 06:33:57.875,-35.220773880426584,-5.820139752348234,0.0,12.0,52.5085317786373,0.0,0.12,5.87,8.01,0,13.33,0.01,0.05,0.06,-0.04,14.9,7.45,14.7,24.31,98,4.75,1.58,1010.01,14.5,479.5,1,-,-,422.68,1217,0,47,-,31.76,27.84,775,24.31,0.01,1.27,21.14,51.76,-11.72,-1.56,0.78,-,0.01,12,52.51,0,-5.82,-35.22,19,0,-,30,3.15,12.56,7.96,3.47,8.91,35.48,0.85,0.5,5.19,0,94.81,2715.3,3.14,143,0,0,13.73,4.5,-,3.19,31.36,9.01,0,205.56,19.17,4.33,14.83,-10.66,14.3,14.5,31
Mon Oct 17 06:33:57 GMT-03:00 2022,17-Oct-2022 06:33:58.874,-35.220777828697074,-5.820126752020338,0.0,12.0,50.76067137639826,0.0,0.12,5.82,7.98,-0.01,13.33,0,0.04,0.06,-0.05,14.9,7.45,14.7,24.31,98,4.75,1.46,1010.04,14.5,479.5,1,-,-,422.67,1217,0,47,-,32.16,27.84,766.5,24.31,0.01,1.26,20.95,51.76,-12.5,-3.91,-2.34,-,0.01,12,50.76,0,-5.82,-35.22,18,0,-,30,0,12.56,7.96,3.44,0,35.48,0.79,0.55,4.91,0,95.09,2715.3,3.53,143,0,0,13.73,3,-,3.16,31.66,8.92,0,205.56,20.23,4.33,15.89,-10.29,14.28,14.7,30
Mon Oct 17 06:33:58 GMT-03:00 2022,17-Oct-2022 06:33:59.876,-35.22078022750352,-5.820119236765019,0.0,8.0,49.267684927667446,0.0,0.59,6.53,7.79,0.03,13.33,0,0.07,0.14,-0.11,21.18,10.98,14.7,24.31,98,4.75,1.36,1010.03,14.5,479.5,1,-,-,409.86,1217,0,47,-,41.96,28.24,1196,24.31,0.01,2.24,37.34,50.2,-12.5,-3.12,-4.69,-,0.01,8,49.27,0,-5.82,-35.22,18,0,-,30,0,12.56,7.96,6.13,0,35.48,0.57,0.62,4.68,0,95.32,2715.3,3.14,144,0,0,16.47,19.5,-,3.13,31.91,8.85,0,205.56,21.22,4.33,16.89,-6.91,14.28,14.5,36
Mon Oct 17 06:33:59 GMT-03:00 2022,17-Oct-2022 06:34:00.875,-35.22079196351825,-5.820118011352653,1.1577612161636353,8.0,49.51320881196765,305.43963623046875,0.16,6.32,7.85,0.02,15.69,0.08,0.05,0.1,0.01,23.92,12.16,14.7,24.31,98,4.6,1.53,1010.04,14.5,482.4,1,-,-,409.86,1217,0,47,1.68,43.53,36.47,1247,24.31,0.01,2.84,47.33,50.2,-10.16,1.56,-3.91,-,0.01,8,49.51,305.44,-5.82,-35.22,17,4,2.26,30,0,12.56,7.96,7.77,0,35.48,0.1,0.69,4.48,0,95.52,2715.3,5.88,146,4.17,4,16.86,18.5,12.89,3.11,32.13,8.79,0,205.56,22.21,4.54,17.67,-8.34,14.34,14.6,37
Mon Oct 17 06:34:00 GMT-03:00 2022,17-Oct-2022 06:34:01.874,-35.22079938307625,-5.82010627092464,1.4240078926086426,8.0,48.7209077747618,309.98052978515625,1.21,6.09,6.57,-0.09,16.86,-0.01,0.19,0.1,-0.11,26.67,13.73,14.7,24.31,98,4.67,1.75,1010.05,14.5,482.4,1,-,-,409.86,1217,0,47,1.68,49.41,40,1370.5,24.31,0.01,3.62,60.36,50.2,-10.16,0.78,1.56,-,0.01,8,48.72,309.98,-5.82,-35.22,23,0.83,2.26,30,1.1,12.56,7.96,9.91,3.12,35.48,0.25,0.75,4.28,0,95.72,3081.45,6.67,146,5.13,5,18.04,18.5,12.89,2.86,34.95,8.08,0.01,205.56,23.23,5.57,17.67,-6.96,14.4,14.6,41
Mon Oct 17 06:34:01 GMT-03:00 2022,17-Oct-2022 06:34:02.873,-35.220805103110585,-5.820091605757111,1.691352367401123,8.0,47.987747988704285,349.65313720703125,1.24,5.92,7.27,-0.05,17.65,0,0.2,0.12,-0.12,25.49,13.33,14.7,24.31,98,5.14,2.12,1010.01,14.5,482.4,1,-,-,384.23,1217,0,48,1.78,46.67,41.57,1478.5,24.31,0.01,3.35,55.79,47.06,-9.38,-3.91,1.56,-,0.01,8,47.99,349.65,-5.82,-35.22,25,2.87,2.38,30,1.49,12.56,7.96,9.16,4.22,35.48,0.25,0.78,5.17,0,94.83,3399.77,7.45,147,6.09,8,18.43,20,11.47,2.71,36.91,7.65,0.01,205.56,24.2,6.53,17.67,-8.16,14.4,14.6,41
Mon Oct 17 06:34:02 GMT-03:00 2022,17-Oct-2022 06:34:03.874,-35.220796572612635,-5.820064618159846,2.473231077194214,8.0,47.31265925687738,15.502750396728516,-0.05,6.22,7.26,-0.04,21.57,0.12,0.12,0.06,0.08,32.16,16.47,14.7,24.31,98,5.75,2.56,1009.95,14.5,489.6,1,-,-,384.21,1217,0,48,2.08,69.41,58.43,1501,24.31,0.01,5.19,86.43,47.06,-9.38,-3.12,-1.56,-,0.01,8,47.31,15.5,-5.82,-35.22,22,3.91,2.79,30,1.54,12.56,7.96,14.19,4.36,35.48,0.08,0.81,9.05,0,90.95,3519.92,11.76,149,8.9,10,20.78,14,13.22,2.59,38.57,7.32,0.01,205.57,25.23,7.57,17.67,-5.39,14.34,14.6,46
Mon Oct 17 06:34:03 GMT-03:00 2022,17-Oct-2022 06:34:04.873,-35.22078375040288,-5.8200381536578165,3.369338035583496,8.0,46.211480295564215,40.01180648803711,0.63,7.84,6.58,0.03,20,0,0.02,0.04,-0.03,29.02,14.9,14.7,24.31,98,6.67,3.16,1009.96,14.5,489.6,1,-,-,384.2,1217,0,48,2.08,67.45,59.61,1341.5,24.31,0.02,4.61,76.81,47.06,-9.38,-7.81,-7.81,-,0.01,8,46.21,40.01,-5.82,-35.22,20,5.1,2.79,30,2.17,12.56,7.96,12.61,6.13,35.48,0.08,0.89,12.48,0,87.52,3793.68,10.2,149,12.13,14,20.39,15.5,13.22,2.55,39.15,7.22,0.01,205.57,26.22,8.55,17.67,-6.53,14.34,14.6,48
