GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Fri Mar 10 06:39:10 GMT-03:00 2023,10-Mar-2023 06:39:13.238,-35.22075886869406,-5.820095430952611,0.0,8.0,29.4323702550012,285.9868469238281,-0.16,5.62,7.91,0,13.33,0,0.02,0.08,-0.03,14.9,7.45,14.7,99.61,50,5.25,1.91,1009.49,14.5,551.6,1,-,-,381.91,8911,0,45,-,34.12,29.02,798,99.61,0.01,1.38,22.96,46.67,-3.12,-3.12,-6.25,-,0.01,8,29.43,285.99,-5.82,-35.22,16,0,-,30,0,12.59,7.94,3.77,0,35.57,0.07,0.9,24.5,0,75.5,1456.22,3.53,142,0,0,13.73,0.5,-,3.01,33.26,8.49,0.01,1220.55,17.93,9.82,8.11,-9.84,14.34,14.2,31
Fri Mar 10 06:39:11 GMT-03:00 2023,10-Mar-2023 06:39:14.237,-35.22076130923894,-5.820096322915319,0.452355295419693,8.0,29.875197466560774,295.33966064453125,-0.15,5.44,8.05,0.01,13.33,-0.01,0.03,0.03,-0.02,14.9,7.45,14.7,99.61,50,5.25,1.91,1009.49,14.5,553,1,-,-,381.91,8911,0,45,-,34.12,31.37,798,99.61,0.01,1.38,22.96,45.88,-3.12,-3.12,-2.34,-,0.01,8,29.88,295.34,-5.82,-35.22,16,0,-,30,0,12.59,7.94,3.77,0,35.57,0.07,0.88,23.24,0,76.76,1456.22,3.53,143,1.63,0,13.73,-1.5,-,3.01,33.26,8.49,0.01,1220.55,18.91,9.82,9.08,-9.84,14.22,14.2,31
Fri Mar 10 06:39:12 GMT-03:00 2023,10-Mar-2023 06:39:15.238,-35.220766901385495,-5.820096287599681,0.41417205333709717,8.0,29.69239082182608,291.81402587890625,-0.32,5.57,8,0.01,13.73,0,0.08,0.09,-0.04,14.9,7.45,14.7,99.61,50,5.25,1.75,1009.51,14.5,554.2,1,-,-,375.49,8911,0,45,-,36.86,31.37,788.5,99.61,0.01,1.37,22.78,45.88,-3.12,0.78,1.56,-,0.01,8,29.69,291.81,-5.82,-35.22,16,1.63,-,30,0,12.59,7.94,3.74,0,35.57,0.38,0.86,22.06,0,77.94,1456.22,3.92,143,1.49,0,14.51,-4.5,-,2.99,33.4,8.46,0.01,1220.55,19.92,9.82,10.09,-10.05,14.34,14.7,31
Fri Mar 10 06:39:13 GMT-03:00 2023,10-Mar-2023 06:39:16.237,-35.22077239709798,-5.820094995318308,0.7057191133499146,8.0,29.958224367913967,284.75390625,-0.24,5.27,8.09,-0,13.73,-0.01,0.05,0.05,-0.03,14.9,7.45,14.7,99.61,50,4.8,1.85,1009.54,14.5,554.2,1,-,-,375.49,8911,0,45,0.7,40,32.94,843.5,99.61,0.01,1.79,29.91,45.88,-3.12,4.69,5.47,-,0.01,8,29.96,284.75,-5.82,-35.22,17,0.46,0.94,30,0,12.59,7.94,4.91,0,35.57,0.08,0.84,21.03,0,78.97,1456.22,3.92,145,2.54,3,14.51,0.5,7.98,2.98,33.53,8.42,0.01,1220.55,20.89,10.27,10.63,-8.59,13.9,14.7,33
Fri Mar 10 06:39:14 GMT-03:00 2023,10-Mar-2023 06:39:17.236,-35.220784282843304,-5.820091282812199,1.0519459247589111,8.0,30.512717813603054,283.60040283203125,0.38,4.92,8.59,0.02,14.51,0,0.04,0,0.02,14.9,7.45,14.7,99.61,50,4.67,2,1009.52,14.5,555.7,1,-,-,375.49,8911,0,45,0.33,40,35.29,893,99.61,0.01,1.82,30.39,45.88,-3.12,7.03,5.47,-,0.01,8,30.51,283.6,-5.82,-35.22,20,0.21,0.45,30,1.65,12.59,7.94,4.99,4.65,35.57,0.08,0.84,20.08,0,79.92,1668.76,4.71,146,3.79,4,14.51,1.5,3.57,2.88,34.73,8.13,0.01,1220.55,21.88,11.26,10.63,-8.89,13.9,14.8,34
Fri Mar 10 06:39:15 GMT-03:00 2023,10-Mar-2023 06:39:18.236,-35.220797206746546,-5.820087805914255,1.283384919166565,6.0,30.162012993639383,289.6853332519531,-0.38,4.69,8.62,0.02,14.51,0.06,0.07,-0.01,0.09,14.9,7.45,14.7,99.61,50,4.43,2.07,1009.54,14.5,555.7,1,-,-,375.49,8911,0,45,0.33,40,35.69,921,99.61,0.01,1.83,30.58,45.88,-3.12,7.03,7.03,-,0.01,6,30.16,289.69,-5.82,-35.22,21,1.62,0.45,30,2.18,12.59,7.94,5.02,6.16,35.56,0.7,0.83,19.19,0,80.81,1509.3,4.71,147,4.62,3,14.9,1.5,3.57,2.83,35.35,7.99,0.01,1220.55,22.9,12.27,10.63,-9.17,14.34,14.7,35
Fri Mar 10 06:39:16 GMT-03:00 2023,10-Mar-2023 06:39:19.237,-35.220806961662,-5.820084687284673,0.6588735580444336,6.0,30.255154513303562,292.03570556640625,-0,5.54,7.89,-0,14.51,-0.01,0.05,0.07,-0.04,14.9,7.45,14.7,99.61,50,4.43,2.07,1009.48,14.5,558.6,1,-,-,375.49,8911,0,45,0.33,40.39,35.69,921,99.61,0.01,1.83,30.58,45.88,-3.12,3.12,2.34,-,0.01,6,30.26,292.04,-5.82,-35.22,21,1.62,0.45,30,2.18,12.59,7.94,5.02,6.16,35.56,0.66,0.81,18.38,0,81.62,1509.3,4.31,147,2.37,3,14.9,-1,3.57,2.83,35.35,7.99,0.01,1220.55,23.9,13.28,10.63,-9.17,14.44,14.8,35
Fri Mar 10 06:39:17 GMT-03:00 2023,10-Mar-2023 06:39:20.238,-35.22080872200622,-5.82008030660415,0.6292867660522461,6.0,30.73138979074412,304.8675842285156,-0.07,5.13,8.27,0.01,14.51,-0.02,0.04,0.01,-0.01,14.9,7.45,14.7,99.61,50,4.43,1.94,1009.54,14.5,558.6,1,-,-,372.27,8911,0,45,0.33,40.39,35.69,849,99.61,0.01,1.7,28.38,45.49,-3.12,6.25,2.34,-,0.01,6,30.73,304.87,-5.82,-35.22,21,2.27,0.45,30,1.76,12.59,7.94,4.66,4.98,35.56,0.66,0.81,17.68,0,82.32,1509.3,4.31,149,2.27,0,14.9,0,3.57,2.76,36.26,7.79,0.01,1220.55,24.85,14.01,10.85,-9.7,14.44,14.8,34
Fri Mar 10 06:39:18 GMT-03:00 2023,10-Mar-2023 06:39:21.238,-35.22080872200622,-5.82008030660415,0.0,6.0,31.08622555522174,304.8675842285156,0.17,5.84,7.95,0.02,14.12,-0.01,0.06,0.1,-0.06,14.9,7.45,14.7,99.61,50,4.43,1.94,1009.5,14.5,560.4,1,-,-,372.27,8911,0,45,0.33,40.39,34.51,849,99.61,0.01,1.7,28.38,45.1,-3.12,6.25,6.25,-,0.01,6,31.09,304.87,-5.82,-35.22,23,2.27,0.45,30,1.76,12.59,7.94,4.66,4.98,35.56,0.83,0.81,16.96,0,83.04,1509.3,4.31,150,0,0,14.51,0,3.57,2.76,36.26,7.79,0.01,1220.55,25.91,14.01,11.91,-9.7,14.36,14.4,34
Fri Mar 10 06:39:19 GMT-03:00 2023,10-Mar-2023 06:39:22.238,-35.22080872200622,-5.82008030660415,0.0,6.0,30.786688274158518,304.8675842285156,0.23,6.81,7.2,0.03,15.69,0.01,0.09,0.19,-0.11,23.92,7.45,14.7,99.61,50,4.43,1.82,1009.51,14.5,561.7,1,-,-,369.06,8911,0,45,-,40,34.51,828.5,99.61,0.01,1.66,27.71,45.1,-3.12,0.78,0,-,0.01,6,30.79,304.87,-5.82,-35.22,22,0,-,30,0,12.59,7.94,4.55,0,35.56,0.82,0.8,16.32,0,83.68,1509.3,6.67,150,0,0,14.51,0.5,-,2.75,36.37,7.77,0.01,1220.55,26.92,14.01,12.92,-9.42,14.42,14.8,34
