GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Mar 02 06:39:28 GMT-03:00 2023,02-Mar-2023 06:39:27.637,-35.220720535427546,-5.820166212413279,1.185655951499939,12.0,44.67253191440881,307.917236328125,0.78,5.89,7.94,0.01,13.73,0.03,0.13,0.06,-0.01,14.9,7.45,14.7,99.61,44,4.67,1.56,1009.28,14.5,519.3,1,-,-,251.12,8542,0,45,0.47,54.51,29.02,896,99.61,0.01,1.49,24.85,30.59,-3.12,-5.47,-3.12,-,0.01,12,44.67,307.92,-5.82,-35.22,12,0.85,0.63,30,3.35,12.63,7.92,4.08,9.47,35.68,0.07,0.62,5.26,0,94.74,1604.78,3.92,143,4.27,5,14.12,2,4.65,3.04,32.92,8.58,0.01,1142.52,17.93,5.99,11.94,-10.46,14.38,14.8,32
Thu Mar 02 06:39:29 GMT-03:00 2023,02-Mar-2023 06:39:28.638,-35.22073428519969,-5.8201562388518235,1.3927278518676758,12.0,44.41351025019943,324.1930236816406,0.55,4.59,8.25,-0.04,18.82,0.02,0.09,-0.03,0.04,14.9,7.45,14.7,99.61,44,4.67,1.56,1009.24,14.5,524.1,1,-,-,251.12,8542,0,45,0.47,54.51,49.41,896,99.61,0.01,1.49,24.85,29.8,-2.34,0,0,-,0.01,12,44.41,324.19,-5.82,-35.22,11,0.85,0.63,30,3.35,12.63,7.92,4.08,9.47,35.68,0.83,0.69,4.98,0,95.02,1604.78,8.24,145,5.01,5,17.25,1.5,4.65,3.04,32.92,8.58,0.01,1142.52,18.95,7.01,11.94,-10.46,14.36,14.8,32
Thu Mar 02 06:39:30 GMT-03:00 2023,02-Mar-2023 06:39:29.638,-35.22073939291789,-5.820147503635147,0.6219465136528015,12.0,44.47889821630409,322.0345764160156,-0.09,5.13,8.37,-0,14.12,0,-0.02,-0.01,0,14.9,7.45,14.7,99.61,44,4.75,1.9,1009.27,14.5,524.1,1,-,-,244.68,8542,0,45,0.47,43.92,32.94,1212.5,99.61,0.01,2.61,43.43,29.8,-2.34,0.78,0,-,0.01,12,44.48,322.03,-5.82,-35.22,11,0.01,0.63,30,1.92,12.63,7.92,7.13,5.42,35.68,0.86,0.74,4.74,0,95.26,1032.02,4.31,145,2.24,5,14.51,-5.5,4.65,2.66,37.52,7.53,0.01,1142.52,19.93,8,11.94,-6.95,14.38,14.8,37
Thu Mar 02 06:39:31 GMT-03:00 2023,02-Mar-2023 06:39:30.639,-35.220742704020566,-5.8201424420678745,0.4945811331272125,12.0,44.217153804389156,319.0877990722656,0.08,5.86,7.93,0,13.73,0,0.01,0.06,-0.04,14.9,7.45,14.7,99.61,44,4.75,1.73,1009.27,14.5,527.5,1,-,-,244.68,8542,0,45,-,34.51,30.98,862,99.61,0.01,1.45,24.18,29.8,-3.12,-2.34,-3.12,-,0.01,12,44.22,319.09,-5.82,-35.22,12,2.24,-,30,3.45,12.63,7.92,3.97,9.73,35.68,0.85,0.85,4.5,0,95.5,1032.02,3.92,146,1.78,0,13.73,-2.5,-,2.86,34.96,8.08,0.01,1142.52,20.96,8.2,12.76,-11.4,14.36,14.8,33
Thu Mar 02 06:39:32 GMT-03:00 2023,02-Mar-2023 06:39:31.638,-35.22074687980404,-5.820137314064426,0.44785502552986145,12.0,43.31669528316819,316.7264709472656,0.03,5.81,7.88,-0.01,13.73,0,0.01,0.05,-0.04,14.9,7.45,14.7,99.61,44,4.75,1.58,1009.28,14.5,527.5,1,-,-,231.8,8542,0,45,-,36.47,30.98,799,99.61,0.01,1.47,24.49,28.24,-3.12,-5.47,-6.25,-,0.01,12,43.32,316.73,-5.82,-35.22,13,1.78,-,30,0,12.63,7.92,4.02,0,35.68,0.83,0.9,4.3,0,95.69,1032.02,3.92,147,1.61,0,14.51,3.5,-,2.83,35.3,8,0.01,1142.52,21.96,8.2,13.76,-10.08,13.64,14,32
Thu Mar 02 06:39:33 GMT-03:00 2023,02-Mar-2023 06:39:32.637,-35.22074687980404,-5.820137314064426,0.0,12.0,43.27349141786876,316.7264709472656,0.23,5.86,7.67,-0.02,14.12,-0.01,0.03,0.06,-0.06,14.9,7.45,14.7,99.61,44,4.75,1.46,1009.27,14.5,529,1,-,-,231.8,8542,0,45,-,41.18,35.69,807.5,99.61,0.01,1.67,27.9,28.24,-3.12,-4.69,-3.91,-,0.01,12,43.27,316.73,-5.82,-35.22,16,1.61,-,30,0,12.63,7.92,4.58,0,35.68,0.09,0.89,4.12,0,95.88,1032.02,4.31,148,0,0,14.51,0,-,2.81,35.58,7.94,0.01,1142.52,22.93,8.2,14.73,-9.06,13.86,14.7,33
Thu Mar 02 06:39:34 GMT-03:00 2023,02-Mar-2023 06:39:33.637,-35.22074410357019,-5.82013660546002,0.5428654551506042,12.0,44.186491812659554,324.421875,0.41,6.46,7.27,-0.01,14.12,0,0.05,0.12,-0.1,21.18,10.98,14.7,99.61,44,4.75,1.36,1009.28,14.5,529,1,-,-,218.92,8542,0,45,-,55.69,42.35,1244.5,99.61,0.01,3.5,58.35,26.67,-3.12,0,-3.91,-,0.01,12,44.19,324.42,-5.82,-35.22,16,0,-,30,0,12.63,7.92,9.58,0,35.68,0.09,0.89,3.94,0,96.06,1032.02,4.31,149,1.95,0,14.51,0,-,2.79,35.82,7.89,0.01,1142.52,23.95,8.2,15.75,-3.24,13.86,14.7,44
Thu Mar 02 06:39:34 GMT-03:00 2023,02-Mar-2023 06:39:34.637,-35.22074410357019,-5.82013660546002,0.5428654551506042,12.0,44.186491812659554,324.421875,0.3,7.49,6.28,-0.01,21.18,0,0.06,0.19,-0.15,32.55,16.86,14.7,99.61,44,4.75,1.36,1009.24,14.5,533.9,1,-,-,218.92,8542,0,45,-,55.69,59.61,1244.5,99.61,0.01,3.5,58.35,26.27,-1.56,0,1.56,-,0.01,12,44.19,324.42,-5.82,-35.22,19,0,-,30,0,12.63,7.92,9.58,0,35.68,0.38,0.88,3.79,0,96.21,1032.02,11.37,151,1.95,0,18.82,17,-,2.79,35.82,7.89,0.01,1142.52,24.92,8.2,16.72,-3.24,14.34,14.8,44
Thu Mar 02 06:39:35 GMT-03:00 2023,02-Mar-2023 06:39:35.638,-35.22074529835877,-5.820131289397778,0.9741328358650208,12.0,44.19950036322951,338.8128662109375,0.46,6.71,7.14,-0,22.35,0,0.05,0.14,-0.11,31.37,16.08,14.7,99.61,44,4.8,1.6,1009.22,14.5,533.9,1,-,-,215.7,8542,0,45,2.19,69.02,58.43,1706,99.61,0.01,6.03,100.44,26.27,-1.56,7.81,8.59,-,0.01,12,44.2,338.81,-5.82,-35.22,19,1.49,2.93,30,0,12.63,7.92,16.49,0,35.68,0.07,0.84,3.64,0,96.36,1032.02,12.55,152,3.51,5,23.14,18.5,12.24,2.77,36.04,7.84,0.01,1142.52,25.96,9.14,16.82,-1.92,14.38,14.8,54
Thu Mar 02 06:39:36 GMT-03:00 2023,02-Mar-2023 06:39:36.636,-35.22075350926827,-5.820114437909348,2.0505945682525635,12.0,44.14487104566409,356.9208679199219,-0.5,7.55,6.94,0.04,22.75,-0.03,0.02,0.05,-0.08,31.76,16.08,14.7,99.61,44,5.67,2.12,1009.25,14.5,541.1,1,-,-,215.7,8542,0,45,5.26,64.71,59.22,1806,99.61,0.02,6.01,100.14,26.27,-1.56,8.59,7.03,-,0.01,12,44.14,356.92,-5.82,-35.22,18,2.62,7.06,30,0.83,12.63,7.92,16.44,2.35,35.68,0.77,0.82,6.84,0,93.16,2148.27,12.16,152,7.38,10,22.35,19.5,27.83,2.56,39.08,7.23,0.01,1142.52,26.94,10.13,16.82,-5.35,14.26,14.7,56
Thu Mar 02 06:39:37 GMT-03:00 2023,02-Mar-2023 06:39:37.639,-35.22075412766223,-5.820091380067634,2.9905760288238525,12.0,43.60862891096576,10.263766288757324,-1.24,7.24,7.42,0.06,23.92,0.06,0.05,0.12,-0.02,29.8,15.29,14.7,99.61,44,6.71,2.76,1009.2,14.5,541.1,1,-,-,206.04,8542,0,45,3.44,69.8,61.18,1950.5,99.61,0.02,6.9,115,25.1,-1.56,3.91,5.47,-,0.02,12,43.61,10.26,-5.82,-35.22,16,2.23,4.62,30,1.45,12.63,7.92,18.88,4.09,35.68,0.08,0.86,10.2,0,89.8,2571.36,14.12,153,10.77,13,24.31,21,16.86,2.45,40.85,6.91,0.02,1142.53,27.95,11.14,16.82,-4.58,14.3,14.8,59
Thu Mar 02 06:39:38 GMT-03:00 2023,02-Mar-2023 06:39:38.636,-35.220751178665516,-5.820057282935401,3.6747312545776367,8.0,43.313608533395495,30.630489349365234,-0.15,7.04,7.12,0.02,23.92,-0.16,0.2,0.04,-0.28,29.8,15.29,14.7,99.61,44,8,3.56,1009.2,14.5,541.1,1,-,-,206.04,8542,0,45,6.53,64.31,61.18,2148,99.61,0.02,7.41,123.47,25.1,-1.56,-1.56,-3.12,-,0.02,8,43.31,30.63,-5.82,-35.22,17,3.77,8.76,29,1.75,12.63,7.92,20.27,4.96,35.68,0.83,0.94,13.14,0,86.86,2888.94,14.12,154,13.23,17,22.75,21.5,29.03,2.38,41.93,6.74,0.02,1142.53,28.9,12.08,16.82,-4.64,14.44,14.8,61
Thu Mar 02 06:39:39 GMT-03:00 2023,02-Mar-2023 06:39:39.636,-35.220733538918466,-5.820022137826567,4.540194988250732,8.0,43.017141475901944,27.434385299682617,0.54,6.16,6.68,-0.08,21.18,0.16,-0.26,-0.01,0.15,25.49,12.94,14.7,99.61,44,9.44,4.47,1009.14,14.5,550.4,1,561.79,561.79,202.82,8542,0,45,6.28,34.9,47.45,1944,99.61,0.03,3.61,60.18,24.71,-1.56,-1.56,-3.12,-,0.02,8,43.02,27.43,-5.82,-35.22,16,4.66,8.42,29,4.71,12.63,7.92,9.88,13.3,35.68,0.83,0.94,16.13,0,83.87,2844.45,11.76,155,16.34,21,22.75,21.5,30.85,2.58,38.78,7.28,0.03,1142.54,29.93,13.11,16.82,-10.15,14.44,14.8,53
Thu Mar 02 06:39:40 GMT-03:00 2023,02-Mar-2023 06:39:40.637,-35.220718357162525,-5.819966473976539,5.622750759124756,8.0,44.6124972538459,19.729511260986328,-0.38,5.6,9.98,0.16,14.12,-0.17,-0.13,-0.07,-0.17,14.9,7.45,14.7,99.61,44,9.44,4.47,1009.14,14.5,553.5,1,561.79,561.79,202.82,8542,0,45,6.28,34.9,22.75,1944,99.61,0.03,3.61,60.18,24.71,-2.34,-10.94,-12.5,-,0.02,8,44.61,19.73,-5.82,-35.22,20,4.66,8.42,29,4.71,12.63,7.92,9.88,13.3,35.68,0.88,0.96,18.81,0,81.19,2844.45,4.31,155,20.24,21,16.47,4.5,30.85,2.58,38.78,7.28,0.03,1142.54,30.92,14.1,16.82,-10.15,14.34,14.8,53
