GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Feb 16 06:33:00 GMT-03:00 2023,16-Feb-2023 06:33:02.176,-35.220715241781456,-5.820127888518222,0.0,8.0,41.7534950533891,186.32293701171875,0.17,5.59,8.04,-0.01,14.12,-0.01,0.02,0.03,-0.04,14.9,7.45,14.7,98.82,70,4.29,1.76,1006.53,14.5,513.6,1,-,-,288.98,7574,0,46,0.66,33.73,33.33,884,98.82,0.01,1.5,25.03,35.29,0,0.78,1.56,-,0.01,8,41.75,186.32,-5.82,-35.22,20,4,0.89,31,2.66,12.46,8.03,4.11,7.52,35.19,0.07,0.46,9.81,0,90.19,1131.4,4.31,134,0,4,14.12,3,7.75,2.49,40.12,7.04,0.01,600.78,20.64,13.64,7,-9.71,14.26,14.7,33
Thu Feb 16 06:33:01 GMT-03:00 2023,16-Feb-2023 06:33:03.178,-35.220715241781456,-5.820127888518222,0.0,8.0,40.850185465645275,186.32293701171875,0.14,5.48,8.16,-0,14.12,0,0.04,0.02,-0.02,14.9,7.45,14.7,98.82,70,4.29,1.67,1006.5,14.5,517,1,-,-,285.8,7574,0,46,-,42.35,33.33,847,98.82,0.02,1.83,30.58,35.29,0,4.69,4.69,-,0.01,8,40.85,186.32,-5.82,-35.22,21,0,-,31,2.18,12.46,8.03,5.02,6.16,35.19,0.33,0.47,9.35,0,90.65,1131.4,4.31,134,0,0,14.9,0,-,2.47,40.54,6.97,0.01,600.78,21.67,13.82,7.84,-9.09,14.2,14.7,34
Thu Feb 16 06:33:02 GMT-03:00 2023,16-Feb-2023 06:33:04.178,-35.22075394238583,-5.820134600356709,0.2846173644065857,8.0,40.139863877731585,197.6463623046875,0.62,6.09,7.73,-0,14.51,-0.01,0.05,0.06,-0.07,14.9,7.45,14.7,98.82,70,4.29,1.58,1006.52,14.5,517,1,-,-,276.27,7574,0,46,-,43.53,36.86,841,98.82,0.02,1.71,28.57,34.12,0,7.03,4.69,-,0.01,8,40.14,197.65,-5.82,-35.22,24,1.02,-,31,0,12.46,8.03,4.69,0,35.19,0.33,0.47,8.98,0,91.02,1131.4,4.71,135,1.02,0,17.65,13.5,-,2.46,40.69,6.94,0.01,600.78,22.57,13.82,8.74,-9.23,14.2,14.7,34
Thu Feb 16 06:33:03 GMT-03:00 2023,16-Feb-2023 06:33:05.177,-35.220763286759606,-5.82012727625582,0.32468315958976746,8.0,39.91744121564565,205.28900146484375,0.75,6.07,7.65,-0.01,17.25,0.02,0.08,0.11,-0.05,28.24,7.45,14.7,98.82,70,4.29,1.58,1006.48,14.5,520,1,-,-,276.27,7574,0,46,-,43.53,36.86,841,98.82,0.02,1.71,28.57,34.12,0.78,7.03,4.69,-,0.01,8,39.92,205.29,-5.82,-35.22,26,1.02,-,31,0,12.46,8.03,4.69,0,35.19,0.85,0.5,8.56,0,91.44,1131.4,7.45,135,1.17,0,17.65,13.5,-,2.46,40.69,6.94,0.01,600.78,23.67,13.82,9.84,-9.23,14.26,14.7,34
Thu Feb 16 06:33:04 GMT-03:00 2023,16-Feb-2023 06:33:06.178,-35.22077650847994,-5.820112936378796,0.7616811990737915,8.0,39.07720709925999,324.919189453125,1.11,6.07,7.66,-0,17.25,0,0.07,0.06,-0.04,28.24,14.51,14.7,98.82,70,4.38,1.75,1006.5,14.5,520,1,-,-,254.04,7574,0,47,1.23,57.25,46.67,1438,98.82,0.02,4.27,71.2,31.37,0.78,8.59,4.69,-,0.02,8,39.08,324.92,-5.82,-35.22,22,2.26,1.65,31,0,12.46,8.03,11.69,0,35.19,0.85,0.5,8.23,0,91.77,1645.67,7.45,137,2.74,5,17.65,13.5,8.19,2.45,40.83,6.92,0.01,600.78,24.63,13.96,10.67,-1.26,14.26,14.7,48
Thu Feb 16 06:33:05 GMT-03:00 2023,16-Feb-2023 06:33:07.178,-35.220782053590405,-5.820103652147482,0.9987940788269043,8.0,38.38978174251679,328.77630615234375,-0.27,6.66,7.32,0,18.82,0.05,0.02,0.13,-0.03,29.41,14.9,14.7,98.82,70,4.38,1.75,1006.48,14.5,525,1,-,-,254.04,7574,0,47,1.23,57.25,48.63,1438,98.82,0.02,4.27,71.2,30.59,0.78,8.59,7.03,-,0.02,8,38.39,328.78,-5.82,-35.22,23,2.26,1.65,31,0,12.46,8.03,11.69,0,35.19,0.68,0.62,7.89,0,92.11,1645.67,9.02,139,3.6,5,19.61,18.5,8.19,2.45,40.83,6.92,0.01,600.78,25.67,15,10.67,-1.26,14.3,14.8,48
Thu Feb 16 06:33:06 GMT-03:00 2023,16-Feb-2023 06:33:08.178,-35.220788710552945,-5.8200910600606655,1.6601027250289917,8.0,38.31540855376784,3.0572750568389893,1.65,5.71,9.23,0.11,18.82,0.12,-0.03,0.05,0.1,29.41,14.9,14.7,98.82,70,4.78,2.05,1006.43,14.5,526.7,1,-,-,247.69,7574,0,47,1.9,58.04,48.63,1474.5,98.82,0.02,4.28,71.39,30.59,0.78,4.69,3.91,-,0.02,8,38.32,3.06,-5.82,-35.22,22,4.4,2.55,31,1.17,12.46,8.03,11.72,3.3,35.19,0.76,0.71,10.66,0,89.34,1970.47,9.02,139,5.98,8,18.82,16.5,12.34,2.36,42.31,6.68,0.02,600.78,26.67,16,10.67,-6.74,14.2,14.7,49
Thu Feb 16 06:33:07 GMT-03:00 2023,16-Feb-2023 06:33:09.179,-35.220791303182,-5.820069940223196,2.5211150646209717,8.0,38.43165229804184,16.148996353149414,-0.52,6.96,7.05,0.01,18.82,-0.05,0,0.02,-0.08,29.41,14.9,14.7,98.82,70,5.5,2.5,1006.41,14.5,526.7,1,-,-,241.34,7574,0,47,3.22,65.88,52.94,1424,98.82,0.03,4.78,79.67,29.8,0.78,5.47,3.91,-,0.02,8,38.43,16.15,-5.82,-35.22,23,2.92,4.32,31,1.67,12.46,8.03,13.08,4.73,35.19,0.76,0.71,13.84,0,86.16,2161.89,9.02,140,9.08,12,18.82,16.5,21.6,2.32,43.09,6.55,0.02,600.79,27.65,16.98,10.67,-6.05,14.2,14.7,51
Thu Feb 16 06:33:08 GMT-03:00 2023,16-Feb-2023 06:33:10.180,-35.220785075890475,-5.820044302154478,3.2142679691314697,8.0,38.458015759937005,27.466697692871094,0.03,6.9,7.9,0.06,20,0.07,0.13,-0.06,0.11,26.67,13.73,14.7,98.82,70,5.5,2.5,1006.41,14.5,528.5,1,-,-,241.34,7574,0,47,3.22,65.88,56.47,1424,98.82,0.03,4.78,79.67,29.8,0.78,5.47,3.12,-,0.02,8,38.46,27.47,-5.82,-35.22,23,2.92,4.32,31,1.67,12.46,8.03,13.08,4.73,35.19,0.74,0.8,16.81,0,83.19,2161.89,10.2,140,11.57,12,20.39,18,21.6,2.32,43.09,6.55,0.02,600.79,28.64,17.97,10.67,-6.05,14.22,14.4,51
Thu Feb 16 06:33:09 GMT-03:00 2023,16-Feb-2023 06:33:11.180,-35.22077183287872,-5.820015700671837,3.855081558227539,8.0,38.97603617937353,29.67271614074707,-2.28,8.79,7.24,0.18,20,0.61,0.09,0.07,0.64,26.67,13.73,14.7,98.82,70,6.45,3.09,1006.36,14.5,529.7,1,-,-,238.16,7574,0,47,4.45,60.78,56.47,1463.5,98.82,0.03,4.52,75.41,29.41,0.78,3.12,1.56,-,0.02,8,38.98,29.67,-5.82,-35.22,21,2.12,5.97,31,2.65,12.46,8.03,12.38,7.49,35.19,0.81,0.83,19.67,0,80.33,2291.6,10.2,142,13.88,16,18.82,17,29.05,2.34,42.73,6.61,0.03,600.79,29.66,18.99,10.67,-6.22,14.24,14.8,52
