GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Mar 08 06:36:08 GMT-03:00 2023,08-Mar-2023 06:36:08.459,-35.22076136643769,-5.820095223467773,0.06203121691942215,8.0,42.07330754051934,286.8256530761719,-0.2,5.17,8.34,0.01,14.12,0,0.02,0,0.02,14.9,7.45,14.7,99.61,81,5,1.67,1008.26,14.5,605.9,1,-,-,674.03,8827,0,53,-,35.69,36.08,931.5,99.61,0.01,1.67,27.9,82.35,-3.12,0.78,0.78,-,0,8,42.07,286.83,-5.82,-35.22,20,2.51,-,30,0,12.59,7.94,4.58,0,35.57,0.09,0.88,0,0,100,-,4.31,219,0.22,5,14.51,15,-,-,-,-,-,1194.88,1.9,1.9,0,-11.23,14.22,14.6,44
Wed Mar 08 06:36:09 GMT-03:00 2023,08-Mar-2023 06:36:09.456,-35.22076334874741,-5.820096329011062,0.05981740728020668,8.0,41.246376703342314,286.8256530761719,0.16,5.75,7.98,0.01,14.12,0,0.01,0.04,-0.02,14.9,7.45,14.7,99.61,81,5,1.25,1008.27,14.5,606.3,1,-,-,677.24,8827,0,53,-,35.69,36.08,810.5,99.61,0.01,1.24,20.59,82.75,-3.12,0.78,0,-,0,8,41.25,286.83,-5.82,-35.22,20,0.22,-,30,4.05,12.59,7.94,3.38,11.43,35.57,0.87,0.86,0,0,100,-,4.31,219,0.22,0,13.33,-3,-,4.05,24.71,11.43,-,1194.88,2.69,2.09,0.6,-11.06,14.26,14.6,37
Wed Mar 08 06:36:10 GMT-03:00 2023,08-Mar-2023 06:36:10.456,-35.22077034238724,-5.820098311297936,0.02643423154950142,8.0,40.87996364816572,286.8256530761719,0.09,5.76,8.03,0.01,13.33,0,0.02,0.04,-0.01,14.9,7.45,14.7,99.61,81,5,1,1008.27,14.5,606.3,1,-,-,674.03,8827,0,53,-,31.37,26.67,767,99.61,0.01,1.24,20.59,82.35,-3.12,0.78,0,-,0.01,8,40.88,286.83,-5.82,-35.22,17,0.1,-,30,0,12.59,7.94,3.38,0,35.57,0.87,0.86,0,0,100,-,3.53,221,0.1,0,13.33,-3,-,3.95,25.31,11.16,-,1194.88,3.9,2.09,1.81,-10.54,14.26,14.6,34
Wed Mar 08 06:36:11 GMT-03:00 2023,08-Mar-2023 06:36:11.455,-35.220772301115936,-5.820100102374317,0.0275436844676733,8.0,40.3932394772735,286.8256530761719,0.05,5.8,7.98,0.01,13.33,0,0.02,0.05,-0.02,14.9,7.45,14.7,99.61,81,5,1,1008.23,14.5,606.9,1,-,-,674.03,8827,0,53,-,31.37,27.45,767,99.61,0.01,1.24,20.59,82.35,-3.12,-3.91,-4.69,-,0.01,8,40.39,286.83,-5.82,-35.22,18,0.1,-,30,0,12.59,7.94,3.38,0,35.57,0.8,0.89,0,0,100,-,3.14,222,0.1,0,13.33,3,-,3.95,25.31,11.16,-,1194.88,4.9,2.09,2.81,-10.54,14.16,14.1,34
Wed Mar 08 06:36:12 GMT-03:00 2023,08-Mar-2023 06:36:12.455,-35.220772305899814,-5.820099903997153,0.01028260588645935,8.0,40.237099283938974,286.8256530761719,0.59,6.7,7.44,0.03,18.43,0.02,0.07,0.13,-0.06,21.57,7.45,14.7,99.61,81,5,0.83,1008.25,14.5,607.1,1,-,-,664.4,8827,0,53,-,33.33,27.45,734.5,99.61,0.01,1.25,20.77,81.18,-3.12,-3.91,-3.91,-,0.01,8,40.24,286.83,-5.82,-35.22,18,0.1,-,30,0,12.59,7.94,3.41,0,35.57,0.08,0.87,0,0,100,-,8.63,222,0.04,0,13.73,-1,-,3.89,25.72,10.98,-,1194.88,5.89,2.09,3.8,-10.28,14.16,14.7,33
Wed Mar 08 06:36:13 GMT-03:00 2023,08-Mar-2023 06:36:13.458,-35.220772284268605,-5.820099750732497,0.06748166680335999,8.0,39.69039097801797,286.8256530761719,0.81,6.3,8.27,0.07,16.08,0.02,0.06,0.09,-0.03,21.57,10.98,14.7,99.61,81,5,0.71,1008.24,14.5,607.1,1,-,-,667.61,8827,0,53,-,52.94,47.84,1347.5,99.61,0.01,3.83,63.9,81.57,-3.12,3.91,2.34,-,0.01,8,39.69,286.83,-5.82,-35.22,18,0.04,-,30,0,12.59,7.94,10.49,0,35.57,0.83,0.81,0,0,100,-,6.67,224,0.24,0,16.08,19.5,-,3.84,26.03,10.85,-,1194.88,6.9,2.09,4.81,-0.94,14.14,14.6,47
Wed Mar 08 06:36:14 GMT-03:00 2023,08-Mar-2023 06:36:14.456,-35.22077498827131,-5.820096902882751,0.5266637206077576,8.0,39.760000314124724,286.8256530761719,0.34,5.55,7.22,-0.07,16.08,-0.02,0.08,0.08,-0.09,24.31,12.55,14.7,99.61,81,5,0.71,1008.27,14.5,607.1,1,-,-,667.61,8827,0,53,-,52.94,36.08,1347.5,99.61,0.01,3.83,63.9,80,-3.12,3.91,2.34,-,0.01,8,39.76,286.83,-5.82,-35.22,18,0.04,-,30,0,12.59,7.94,10.49,0,35.57,0.83,0.81,0,0,100,-,6.67,225,1.9,0,16.08,19.5,-,3.84,26.03,10.85,-,1194.88,7.83,2.09,5.74,-0.94,14.14,14.6,47
Wed Mar 08 06:36:15 GMT-03:00 2023,08-Mar-2023 06:36:15.455,-35.220778853372565,-5.820086837078469,0.813274621963501,8.0,39.69793975893814,3.441528797149658,0.18,6.32,7.32,-0.01,16.08,0.02,0.13,0.12,-0.05,24.31,12.55,14.7,99.61,81,5,1.25,1008.24,14.5,606,1,-,-,654.77,8827,0,53,1.54,52.55,36.08,1459.5,99.61,0.01,3.78,62.92,80,-3.12,5.47,7.03,-,0.01,8,39.7,3.44,-5.82,-35.22,19,3.1,2.06,30,0,12.59,7.94,10.33,0,35.57,0.08,0.76,0,0,100,-,6.67,225,2.93,5,18.82,20,10.06,3.81,26.28,10.75,-,1194.88,8.91,3,5.91,-7.23,14.22,14.7,48
Wed Mar 08 06:36:16 GMT-03:00 2023,08-Mar-2023 06:36:16.458,-35.22078232918955,-5.820070898744016,1.1893483400344849,8.0,39.757149762406364,13.61276912689209,0.56,6.88,6.85,-0,18.43,-0.05,-0.07,0.1,-0.14,29.8,15.29,14.7,99.61,81,6.67,2.22,1008.19,14.5,606,1,-,-,648.35,8827,0,53,3.57,57.25,46.67,1392.5,99.61,0.01,3.99,66.45,79.22,-3.12,3.91,7.03,-,0.01,8,39.76,13.61,-5.82,-35.22,20,5.72,4.79,30,1.25,12.59,7.94,10.91,3.54,35.57,0.08,0.76,2.78,0,97.22,-,8.24,227,4.28,10,18.82,18,24.51,3.38,29.58,9.55,0,1194.89,9.88,3.97,5.91,-7.41,14.16,14.7,48
Wed Mar 08 06:36:17 GMT-03:00 2023,08-Mar-2023 06:36:17.459,-35.22077913501471,-5.820045768000727,1.7497427463531494,8.0,39.934413447152444,23.26260757446289,-0.6,5.22,7.24,-0.08,19.61,-0.1,0.07,0,-0.13,28.63,14.51,14.7,99.61,81,8.25,3.3,1008.19,14.5,604,1,-,-,641.93,8827,0,53,3.62,65.1,54.12,1536,99.61,0.02,4.91,81.86,78.43,-3.12,7.81,3.12,-,0.01,8,39.93,23.26,-5.82,-35.22,21,6.7,4.85,30,2.04,12.59,7.94,13.44,5.75,35.57,0.75,0.75,11.64,0,88.36,3493.19,9.41,228,6.3,13,18.82,18,22.48,3.19,31.36,9.01,0.01,1194.89,10.87,4.96,5.91,-5.34,14.16,14.6,51
