GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Feb 13 06:39:16 GMT-03:00 2023,13-Feb-2023 06:39:18.976,-35.2208177938121,-5.820105089397516,1.0277715921401978,6.0,38.85028778475823,282.0692443847656,0.24,5.48,8.52,0.03,15.29,0.01,-0.01,0,0.02,14.9,7.45,14.7,96.08,86,5,1.18,1008.12,14.5,561.9,1,-,-,724.73,7434,0,48,0.71,43.14,38.82,832.5,96.08,0.01,1.81,30.09,89.41,-1.56,4.69,4.69,-,0.01,6,38.85,282.07,-5.82,-35.22,16,1.71,0.95,31,0,12.47,8.02,4.94,0,35.23,0.75,0.86,16.05,0,83.95,930.27,3.92,147,3.7,3,14.9,-1,8.11,2.77,36.04,7.84,0.01,562.43,28.75,11.24,17.51,-8.45,14.36,14.8,34
Mon Feb 13 06:39:17 GMT-03:00 2023,13-Feb-2023 06:39:19.978,-35.22082779101311,-5.820103123544897,0.927107572555542,6.0,38.702402570888424,276.77899169921875,0.2,4.81,8.31,-0.02,14.51,-0.01,0.03,-0.02,0,14.9,7.45,14.7,96.08,86,5,1.39,1008.14,14.5,563.5,1,-,-,724.73,7434,0,48,0.81,39.22,36.08,954.5,96.08,0.02,1.83,30.58,89.41,-1.56,5.47,4.69,-,0.01,6,38.7,276.78,-5.82,-35.22,15,1.3,1.09,31,1.64,12.47,8.02,5.02,4.62,35.23,0.75,0.86,15.51,0,84.49,1332.63,4.71,149,3.34,5,14.9,-1,8.11,2.71,36.88,7.66,0.01,562.43,29.75,12.24,17.51,-8.76,14.36,14.7,35
Mon Feb 13 06:39:18 GMT-03:00 2023,13-Feb-2023 06:39:20.979,-35.22083758025386,-5.8201022730769685,0.8813018798828125,6.0,38.31055053615157,281.44940185546875,-0.04,4.8,8.45,-0.01,14.51,-0.04,0.03,-0.04,-0.02,14.9,7.45,14.7,96.08,86,5,1.39,1008.16,14.5,565,1,-,-,724.73,7434,0,48,0.81,39.22,33.73,954.5,96.08,0.02,1.83,30.58,89.41,-1.56,5.47,6.25,-,0.01,6,38.31,281.45,-5.82,-35.22,18,1.3,1.09,31,1.64,12.47,8.02,5.02,4.62,35.23,0.11,0.84,15.05,0,84.95,1332.63,4.71,150,3.17,5,14.9,0.5,8.11,2.71,36.88,7.66,0.01,562.43,30.67,13.16,17.51,-8.76,14.28,14.2,35
Mon Feb 13 06:39:19 GMT-03:00 2023,13-Feb-2023 06:39:21.978,-35.2208429647785,-5.820096027752905,0.9360834956169128,6.0,38.1839893886882,306.4234619140625,-0.03,4.9,8.52,0,14.51,-0.01,0.02,-0.02,0,14.9,7.45,14.7,96.08,86,4.67,1.47,1008.15,14.5,566.5,1,-,-,724.72,7434,0,48,0.81,41.96,33.73,911,96.08,0.02,1.91,31.8,89.41,-1.56,7.81,7.81,-,0.01,6,38.18,306.42,-5.82,-35.22,20,0.17,1.09,31,2.62,12.47,8.02,5.22,7.4,35.22,0.79,0.82,14.54,0,85.46,1133.95,4.31,150,3.37,3,14.9,0,8.11,2.71,36.94,7.65,0.01,562.43,31.74,14.23,17.51,-9.29,14.16,14.8,35
Mon Feb 13 06:39:20 GMT-03:00 2023,13-Feb-2023 06:39:22.978,-35.22085012942668,-5.820091098058304,0.3882168233394623,6.0,38.14335524324443,306.9434814453125,0.01,5.68,8.01,0,14.51,0,0.01,0.03,-0.01,14.9,7.45,14.7,96.08,86,4.67,1.4,1008.19,14.5,566.5,1,-,-,724.71,7434,0,48,0.81,41.18,35.69,830,96.08,0.02,1.71,28.57,89.41,-1.56,3.91,7.81,-,0.01,6,38.14,306.94,-5.82,-35.22,20,3.37,1.09,31,1.75,12.47,8.02,4.69,4.94,35.22,0.79,0.82,14.1,0,85.9,1133.95,4.31,151,1.4,0,14.51,0,8.11,2.66,37.61,7.51,0.01,562.43,32.72,14.84,17.89,-9.6,14.26,14.8,35
Mon Feb 13 06:39:21 GMT-03:00 2023,13-Feb-2023 06:39:23.978,-35.22085012942668,-5.820091098058304,0.0,6.0,38.38862265684948,306.9434814453125,0.22,5.76,7.9,-0,14.12,0,0.03,0.05,-0.03,14.9,7.45,14.7,96.08,86,4.67,1.4,1008.17,14.5,568,1,-,-,724.71,7434,0,48,0.81,41.18,35.69,830,96.08,0.02,1.71,28.57,89.41,-1.56,3.91,3.12,-,0.01,6,38.39,306.94,-5.82,-35.22,21,3.37,1.09,31,1.75,12.47,8.02,4.69,4.94,35.22,0.75,0.83,13.71,0,86.29,1133.95,4.31,151,0,0,14.51,0,8.11,2.66,37.61,7.51,0.01,562.43,33.65,14.84,18.82,-9.6,14.26,14.6,35
Mon Feb 13 06:39:22 GMT-03:00 2023,13-Feb-2023 06:39:24.977,-35.22085012942668,-5.820091098058304,0.0,6.0,38.57324277392192,306.9434814453125,0.2,6.04,7.83,0.01,14.12,0,0.06,0.07,-0.06,14.9,7.45,14.7,96.08,86,4.67,1.33,1008.19,14.5,568,1,-,-,724.7,7434,0,48,-,32.55,36.47,896.5,96.08,0.02,1.38,22.96,89.41,-1.56,1.56,2.34,-,0.01,6,38.57,306.94,-5.82,-35.22,21,0,-,31,0,12.47,8.02,3.77,0,35.22,0.19,0.87,13.28,0,86.72,1133.95,4.31,153,0,0,13.33,18.5,-,2.65,37.69,7.49,0.01,562.43,34.74,14.84,19.9,-10.18,14.28,14.6,33
Mon Feb 13 06:39:23 GMT-03:00 2023,13-Feb-2023 06:39:25.977,-35.220855626562056,-5.82008546910896,0.48003697395324707,6.0,38.50948022921955,309.63397216796875,0.82,6.1,7.78,0.01,16.86,0.03,0.12,0.1,-0.03,28.63,14.51,14.7,96.08,86,4.43,1.41,1008.11,14.5,569.5,1,-,-,721.52,7434,0,48,0.71,47.06,40.78,1407.5,96.08,0.02,3.06,51.04,89.02,-1.56,1.56,2.34,-,0.02,6,38.51,309.63,-5.82,-35.22,23,1.27,0.95,31,0,12.47,8.02,8.38,0,35.22,0.19,0.87,12.91,0,87.09,1133.95,6.67,155,1.73,3,13.33,18.5,4.81,2.65,37.78,7.48,0.01,562.43,35.74,14.92,20.82,-5.6,14.28,14.8,40
Mon Feb 13 06:39:24 GMT-03:00 2023,13-Feb-2023 06:39:26.978,-35.22085938490464,-5.820074396065164,1.2144381999969482,6.0,38.32884147238763,327.3990783691406,0.15,5.89,7.57,-0.02,14.51,-0.02,0.03,0.04,-0.05,15.29,10.98,14.7,96.08,86,4.43,1.41,1008.14,14.5,571.1,1,-,-,721.52,7434,0,48,0.71,47.06,29.8,1407.5,96.08,0.02,3.06,51.04,89.02,-1.56,5.47,6.25,-,0.02,6,38.33,327.4,-5.82,-35.22,23,1.27,0.95,31,0,12.47,8.02,8.38,0,35.22,0.12,0.85,12.56,0,87.44,1133.95,4.31,155,4.37,3,15.29,-6,4.81,2.65,37.78,7.48,0.01,562.43,36.73,15.92,20.82,-5.6,14.26,14.7,40
Mon Feb 13 06:39:25 GMT-03:00 2023,13-Feb-2023 06:39:27.977,-35.22085778872289,-5.82006380383612,1.0090265274047852,6.0,37.93420151672098,347.25018310546875,0.13,5.99,7.77,0,14.51,-0.05,0,0.08,-0.12,15.29,10.98,14.7,96.08,86,4.25,1.48,1008.16,14.5,572.2,1,-,-,718.35,7434,0,48,0.71,42.35,29.8,1138,96.08,0.02,2.59,43.12,88.63,-0.78,0.78,0.78,-,0.02,6,37.93,347.25,-5.82,-35.22,23,1.37,0.95,31,1.16,12.47,8.02,7.08,3.28,35.22,0.08,0.83,12.23,0,87.77,1023.16,4.31,156,3.63,3,16.08,19.5,4.81,2.58,38.72,7.3,0.01,562.43,37.74,16.92,20.82,-9.71,14.3,14.8,38
