GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Mar 14 06:40:49 GMT-03:00 2023,14-Mar-2023 06:40:50.868,-35.220866237100694,-5.8200915653488385,0.9464019536972046,8.0,40.561445438390955,299.3047180175781,-0.38,5.11,8.58,0.02,14.51,-0.01,-0.01,-0.01,0,14.9,7.45,14.7,99.61,44,4,1.43,1008.29,14.5,552,1,-,-,529.6,9029,0,49,1.15,39.61,32.94,951,99.61,0.03,1.82,30.27,64.71,-2.34,1.56,2.34,-,0.02,8,40.56,299.3,-5.82,-35.22,23,0.57,1.55,32,2.75,12.59,7.94,4.97,7.78,35.57,0.09,0.85,5.62,0,94.38,1518.46,4.71,151,3.41,4,14.9,3,12.94,2.23,44.81,6.3,0.02,1238.58,51.32,16.13,35.19,-8.92,14.24,14.2,36
Tue Mar 14 06:40:50 GMT-03:00 2023,14-Mar-2023 06:40:51.867,-35.22086572156401,-5.820083819657132,0.6624183654785156,8.0,40.803499612706304,302.89935302734375,-0.27,5.75,7.79,-0.01,13.33,0,0.02,0.06,-0.04,14.9,7.45,14.7,99.61,44,4,1.38,1008.29,14.5,552,1,-,-,529.6,9029,0,50,-,32.55,28.63,827,99.61,0.03,1.37,22.78,64.71,-2.34,0.78,2.34,-,0.02,8,40.8,302.9,-5.82,-35.22,24,3.41,-,32,2.93,12.59,7.94,3.74,8.27,35.57,0.09,0.85,5.51,0,94.49,1518.46,3.53,153,2.38,0,14.9,1.5,-,2.27,43.96,6.43,0.02,1238.58,52.29,16.87,35.42,-10.75,14.24,14.2,33
Tue Mar 14 06:40:51 GMT-03:00 2023,14-Mar-2023 06:40:52.867,-35.22086331188083,-5.820078118997545,0.5555716753005981,8.0,40.31127622786168,303.7450256347656,0.12,6.13,7.55,-0.01,13.33,-0.02,0.02,0.07,-0.08,18.43,9.41,14.7,99.61,44,4,1.38,1008.28,14.5,553.4,1,-,-,529.6,9029,0,50,-,32.55,27.06,827,99.61,0.03,1.37,22.78,63.53,-1.56,0.78,0.78,-,0.02,8,40.31,303.75,-5.82,-35.22,24,3.41,-,32,2.93,12.59,7.94,3.74,8.27,35.57,0.85,0.84,5.41,0,94.59,1518.46,3.53,154,2,0,13.73,1.5,-,2.27,43.96,6.43,0.02,1238.58,53.29,16.87,36.43,-10.75,14.3,14.7,33
Tue Mar 14 06:40:52 GMT-03:00 2023,14-Mar-2023 06:40:53.868,-35.220865128471,-5.820076467224306,0.7513738870620728,8.0,40.00265332020367,311.0772399902344,0.19,6.16,7.34,-0.02,16.47,-0.02,0.06,0.08,-0.09,28.63,14.51,14.7,99.61,44,4,1.33,1008.26,14.5,555.2,1,-,-,519.97,9029,0,50,-,44.71,41.18,1174,99.61,0.03,2.98,49.7,63.53,-2.34,-3.12,-0.78,-,0.02,8,40,311.08,-5.82,-35.22,24,2,-,32,0,12.59,7.94,8.16,0,35.57,0.07,0.92,5.31,0,94.69,1518.46,6.67,154,2.7,0,16.47,19.5,-,2.27,44.08,6.41,0.02,1238.58,54.3,16.87,37.44,-5.07,14.28,14.8,41
Tue Mar 14 06:40:53 GMT-03:00 2023,14-Mar-2023 06:40:54.867,-35.220867664859306,-5.820072562982483,1.2860831022262573,8.0,39.72984987896968,325.4856262207031,0.47,6.19,7.47,-0.01,16.47,0.07,0.01,0.13,0,28.63,14.51,14.7,99.61,44,4,1.42,1008.27,14.5,557.1,1,-,-,507.13,9029,0,50,1.34,50.59,41.18,1389.5,99.61,0.03,3.52,58.66,61.96,-2.34,3.91,5.47,-,0.02,8,39.73,325.49,-5.82,-35.22,21,1.3,1.8,32,0,12.59,7.94,9.63,0,35.57,0.09,0.85,5.21,0,94.79,1518.46,6.67,155,4.63,4,20.39,18.5,9.22,2.26,44.2,6.39,0.02,1238.58,55.31,17.48,37.82,-6.66,14.26,14.8,44
Tue Mar 14 06:40:54 GMT-03:00 2023,14-Mar-2023 06:40:55.867,-35.220869679002305,-5.820061489469827,1.6393563747406006,8.0,39.40063727043533,355.8078918457031,0.08,6.45,6.94,-0.03,20.78,-0.04,-0.07,0.17,-0.21,32.55,16.86,14.7,99.61,44,4.42,1.66,1008.22,14.5,557.1,1,-,-,500.71,9029,0,50,3.58,60.39,53.73,1803,99.61,0.04,5.39,89.78,61.18,-2.34,8.59,5.47,-,0.03,8,39.4,355.81,-5.82,-35.22,25,4.37,4.81,32,0.74,12.59,7.94,14.74,2.1,35.57,0.09,0.85,5.59,0,94.41,1830.35,10.98,157,5.9,9,21.18,18,18.99,2.18,45.82,6.17,0.02,1238.58,56.31,18.49,37.82,-4.37,14.26,14.8,50
Tue Mar 14 06:40:55 GMT-03:00 2023,14-Mar-2023 06:40:56.867,-35.22086781368748,-5.820043530936543,2.6335668563842773,8.0,39.210878851051085,17.072654724121094,-0.36,4.06,6.9,-0.18,19.61,0.02,0,0.08,-0.03,29.41,14.9,14.7,99.61,44,4.42,1.66,1008.21,14.5,558.6,1,-,-,500.71,9029,0,50,3.58,60.39,58.04,1803,99.61,0.04,5.39,89.78,60,-2.34,8.59,7.03,-,0.03,8,39.21,17.07,-5.82,-35.22,24,4.37,4.81,32,0.74,12.59,7.94,14.74,2.1,35.57,0.79,0.8,7.23,0,92.77,1830.35,10.2,158,9.48,9,21.18,18,18.99,2.18,45.82,6.17,0.02,1238.58,57.31,19.49,37.82,-4.37,14.3,14.8,50
Tue Mar 14 06:40:56 GMT-03:00 2023,14-Mar-2023 06:40:57.867,-35.220845192582935,-5.820005494614105,3.9731833934783936,6.0,39.17983042211199,19.11362075805664,-0,6.71,6.85,-0.02,19.61,0,0.09,0.14,-0.11,29.41,14.9,14.7,99.61,44,5,1.97,1008.21,14.5,559,1,-,-,491.07,9029,0,50,2.88,67.06,58.04,1284.5,99.61,0.04,4.15,69.19,60,-2.34,3.12,4.69,-,0.03,6,39.18,19.11,-5.82,-35.22,21,2.52,3.86,32,2.17,12.59,7.94,11.36,6.12,35.57,0.09,0.85,8.82,0,91.18,2059.67,11.37,158,14.3,12,20.78,13.5,21.4,2.18,45.83,6.16,0.02,1238.59,58.31,20.49,37.82,-8.48,14.26,14.7,47
Tue Mar 14 06:40:57 GMT-03:00 2023,14-Mar-2023 06:40:58.866,-35.22082195005118,-5.819962339374971,4.638298034667969,6.0,38.67608692690003,21.92525291442871,-2.87,5.14,7.64,-0.02,21.18,-0.01,-0.08,0.14,-0.14,30.59,15.69,14.7,99.61,44,5,1.97,1008.19,14.5,559,1,-,-,484.65,9029,0,50,2.88,67.06,60.78,1833.5,99.61,0.04,6.07,101.17,59.22,-2.34,3.12,4.69,-,0.03,6,38.68,21.93,-5.82,-35.22,18,2.52,3.86,32,1.98,12.59,7.94,16.61,5.58,35.57,0.09,0.85,10.31,0,89.69,2059.67,11.37,160,16.7,12,20.78,13.5,21.4,2.17,46.04,6.14,0.02,1238.59,59.28,21.46,37.82,-2.15,14.26,14.7,56
Tue Mar 14 06:40:58 GMT-03:00 2023,14-Mar-2023 06:40:59.867,-35.22080589672729,-5.819923039388228,4.634163856506348,6.0,38.65330224051317,21.743080139160156,-1.38,5.94,7.84,0.01,21.18,-0.12,-0.02,-0.15,-0.05,30.59,15.69,14.7,99.61,44,5.93,2.44,1008.15,14.5,559.8,1,-,-,484.65,9029,0,50,6.02,64.71,60.78,1833.5,99.61,0.04,6.07,101.17,59.22,-2.34,5.47,3.12,-,0.03,6,38.65,21.74,-5.82,-35.22,16,1.3,8.07,31,1.98,12.59,7.94,16.61,5.58,35.57,0.85,0.92,11.85,0,88.15,2106.93,11.37,160,16.68,18,20.39,20,31.35,2.17,46.04,6.14,0.03,1238.6,60.31,22.49,37.82,-2.15,14.34,14.7,56
