GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Feb 14 06:34:52 GMT-03:00 2023,14-Feb-2023 06:34:53.402,-35.22074832897659,-5.820149815710908,0.4260501563549042,8.0,29.944117933138646,254.29354858398438,-0.23,5.71,8.15,0.01,14.12,0.01,-0.01,0.02,0,14.9,8.24,14.7,99.61,99,3.86,1,1007.53,14.5,538,1,-,-,629.18,7481,0,48,0.19,37.65,37.25,938.5,99.61,0.03,1.99,33.14,77.65,0.78,-3.91,-2.34,-,0.02,8,29.94,254.29,-5.82,-35.22,18,0.47,0.26,31,0,12.47,8.02,5.44,0,35.21,0.11,0.86,2.55,0,97.45,1528.91,4.31,154,1.53,2,14.51,16.5,1.94,1.51,66.11,4.27,0.01,575.2,48.94,15.01,33.93,-8.19,14.3,14.8,37
Tue Feb 14 06:34:53 GMT-03:00 2023,14-Feb-2023 06:34:54.402,-35.22076402381114,-5.820138937375072,1.2858859300613403,8.0,29.915263941942676,283.9781799316406,0.32,5.14,8.35,-0,13.73,-0.03,0.04,-0.05,-0.01,14.9,8.24,14.7,99.61,99,3.86,1,1007.54,14.5,541,1,-,-,629.18,7481,0,48,0.19,37.65,37.25,938.5,99.61,0.03,1.99,33.14,77.65,0,-3.91,-5.47,-,0.02,8,29.92,283.98,-5.82,-35.22,18,0.47,0.26,31,0,12.47,8.02,5.44,0,35.21,0.83,0.86,2.5,0,97.5,1528.91,3.53,154,4.63,2,14.51,16.5,1.94,1.51,66.11,4.27,0.01,575.2,49.88,15.95,33.93,-8.19,14.3,14.8,37
Tue Feb 14 06:34:54 GMT-03:00 2023,14-Feb-2023 06:34:55.402,-35.220776419036184,-5.820132582234486,1.4531816244125366,8.0,29.704391236507877,289.4561462402344,0.41,5.42,7.57,-0.05,13.73,-0.05,0.04,0,-0.05,14.9,7.45,14.7,99.61,99,3.86,1,1007.54,14.5,541,1,-,-,629.18,7481,0,48,0.19,37.65,26.27,938.5,99.61,0.03,1.99,33.14,76.47,0,-3.91,-5.47,-,0.02,8,29.7,289.46,-5.82,-35.22,18,0.47,0.26,31,0,12.47,8.02,5.44,0,35.21,0.83,0.86,2.45,0,97.55,1528.91,3.53,156,5.23,2,14.51,16.5,1.94,1.51,66.11,4.27,0.01,575.2,50.94,17.01,33.93,-8.19,14.3,14.8,37
Tue Feb 14 06:34:55 GMT-03:00 2023,14-Feb-2023 06:34:56.401,-35.220790065269114,-5.820125668685826,0.819548487663269,8.0,30.074316118562617,293.18023681640625,1.28,5.91,7.89,0.01,13.73,-0.06,0.1,0.02,-0.11,14.9,7.45,14.7,99.61,99,3.88,1.11,1007.55,14.5,541,1,-,-,619.64,7481,0,48,0.19,37.25,26.27,863,99.61,0.03,1.38,22.96,76.47,0,0,-5.47,-,0.02,8,30.07,293.18,-5.82,-35.22,18,1.05,0.26,31,1.45,12.47,8.02,3.77,4.1,35.21,0.83,0.86,2.41,0,97.59,1544.71,3.53,156,2.95,4,14.51,19.5,-,1.51,66.2,4.27,0.01,575.21,51.74,17.81,33.93,-10.68,14.3,14.8,34
Tue Feb 14 06:34:56 GMT-03:00 2023,14-Feb-2023 06:34:57.401,-35.22079781858957,-5.820117897102557,0.7661141753196716,8.0,30.504970166371407,303.4675598144531,1.79,5.88,8.14,0.04,17.65,0.04,0.18,0.03,0,29.02,14.9,14.7,99.61,99,3.88,1.11,1007.5,14.5,545,1,-,-,619.64,7481,0,48,0.19,37.25,41.96,863,99.61,0.03,1.38,22.96,76.47,1.56,0,-0.78,-,0.02,8,30.5,303.47,-5.82,-35.22,21,1.05,0.26,31,1.45,12.47,8.02,3.77,4.1,35.21,0.07,0.87,2.36,0,97.64,1544.71,7.84,156,2.76,4,17.65,19.5,-,1.51,66.2,4.27,0.01,575.21,52.9,18.97,33.93,-10.68,14.34,14.8,34
Tue Feb 14 06:34:57 GMT-03:00 2023,14-Feb-2023 06:34:58.401,-35.22080447976786,-5.820107033126332,1.4586447477340698,8.0,30.41785149954326,343.83782958984375,0.72,6.82,5.82,-0.08,17.65,-0.05,-0.06,0.12,-0.18,29.02,14.9,14.7,99.61,99,4.22,1.31,1007.54,14.5,546.6,1,-,-,616.46,7481,0,48,1.24,49.02,41.96,1564.5,99.61,0.03,3.98,66.27,76.08,1.56,7.81,8.59,-,0.02,8,30.42,343.84,-5.82,-35.22,21,4.24,1.66,31,1.01,12.47,8.02,10.88,2.84,35.21,0.09,0.83,3.8,0,96.2,1748.75,7.84,159,5.25,7,20,20,7.57,1.49,66.97,4.22,0.01,575.21,53.93,20,33.93,-2.49,14.3,14.8,46
Tue Feb 14 06:34:58 GMT-03:00 2023,14-Feb-2023 06:34:59.401,-35.220805745225505,-5.82008861370322,2.1001131534576416,8.0,30.785023158018284,9.016456604003906,-0.08,7.07,7.6,0.06,20.39,0.05,0,0.16,-0.05,32.16,16.08,14.7,99.61,99,5,1.67,1007.48,14.5,546.6,1,-,-,606.92,7481,0,48,4.28,65.88,56.86,1355.5,99.61,0.04,4.37,72.91,74.9,1.56,7.81,8.59,-,0.03,8,30.79,9.02,-5.82,-35.22,23,4.44,5.74,31,1.6,12.47,8.02,11.97,4.52,35.21,0.09,0.83,5.41,0,94.59,2041.11,10.2,160,7.56,12,20,20,30.14,1.5,66.82,4.23,0.02,575.21,54.84,20.92,33.93,-7.22,14.3,14.8,47
Tue Feb 14 06:34:59 GMT-03:00 2023,14-Feb-2023 06:35:00.401,-35.22080074130287,-5.8200604597991585,3.3771910667419434,8.0,30.824371864559204,17.1276798248291,-1.63,5.72,7.1,-0.06,20.39,0,0.22,0.12,-0.11,32.16,16.08,14.7,99.61,99,5,1.67,1007.49,14.5,546.6,1,-,-,606.92,7481,0,48,4.28,65.88,56.86,1355.5,99.61,0.04,4.37,72.91,74.9,1.56,0.78,5.47,-,0.03,8,30.82,17.13,-5.82,-35.22,25,4.44,5.74,31,1.6,12.47,8.02,11.97,4.52,35.21,0.09,0.87,7.14,0,92.86,2041.11,10.2,160,12.16,12,21.18,15.5,30.14,1.5,66.82,4.23,0.02,575.21,55.87,21.94,33.93,-7.22,14.22,14.8,47
Tue Feb 14 06:35:00 GMT-03:00 2023,14-Feb-2023 06:35:01.400,-35.22078551054333,-5.820015879784293,4.525529384613037,8.0,31.47196266116186,22.7880916595459,-0.89,6.44,6.95,-0.03,19.61,-0.02,-0.08,0.09,-0.12,23.14,12.16,14.7,99.61,99,5,1.67,1007.45,14.5,547.7,1,-,-,606.92,7481,0,48,4.28,65.88,52.94,1355.5,99.61,0.04,4.37,72.91,74.9,1.56,0.78,5.47,-,0.03,8,31.47,22.79,-5.82,-35.22,24,4.44,5.74,31,1.6,12.47,8.02,11.97,4.52,35.21,0.09,0.87,8.83,0,91.17,2041.11,9.8,163,16.29,12,21.18,15.5,30.14,1.5,66.82,4.23,0.02,575.21,56.9,22.98,33.93,-7.22,14.22,14.8,47
Tue Feb 14 06:35:01 GMT-03:00 2023,14-Feb-2023 06:35:02.401,-35.22077125665194,-5.81996624380686,4.984255790710449,8.0,31.877688999661377,19.228334426879883,-1.83,5.92,7.4,-0.02,13.73,-0.06,0,-0.11,0,23.14,12.16,14.7,99.61,99,6.18,2.19,1007.41,14.5,547.8,1,-,-,603.73,7481,0,48,4.67,46.67,52.94,1260.5,99.61,0.04,2.87,47.88,74.51,0.78,0.78,0,-,0.03,8,31.88,19.23,-5.82,-35.22,26,1.71,6.27,30,4.18,12.47,8.02,7.86,11.8,35.21,0.87,0.94,10.41,0,89.59,1923.95,5.1,163,17.94,18,15.69,18.5,35.41,1.58,63.17,4.47,0.03,575.22,57.9,23.98,33.93,-8.98,14.3,14.8,44
