GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Mar 13 08:11:57 GMT-03:00 2023,13-Mar-2023 08:11:58.391,-35.22085181923413,-5.820076573227149,0.8318212032318115,16.0,48.18149634645389,285.1419982910156,-0.14,6.26,7.83,0.04,18.04,0,0.03,0.04,0,19.61,10.2,14.7,99.61,25,6.57,5.11,1009.41,14.5,541.4,1,-,-,661.45,8994,0,48,0.3,41.18,36.47,882.5,99.61,0.01,1.82,30.39,80.78,-3.91,-0.78,-2.34,-,0.01,16,48.18,285.14,-5.82,-35.22,16,0.34,0.4,31,0,12.6,7.94,4.99,0,35.58,0.57,0.86,41.72,0,58.28,923.61,8.24,130,2.99,2,14.51,2,3.25,4,24.99,11.3,0.01,1233.52,16.27,12.49,3.78,-8.65,13.68,14.1,32
Mon Mar 13 08:11:58 GMT-03:00 2023,13-Mar-2023 08:11:59.393,-35.22084966909358,-5.820079115716898,1.546043872833252,16.0,45.71360917848942,255.80075073242188,-0.6,6.07,7.46,0,18.04,-0.01,-0.02,0.04,-0.03,21.57,10.98,14.7,99.61,25,6.57,5.11,1009.37,14.5,541.4,1,-,-,661.45,8994,0,48,0.3,41.18,46.67,882.5,99.61,0.01,1.82,30.39,79.22,-3.91,-0.78,-2.34,-,0.01,16,45.71,255.8,-5.82,-35.22,15,0.34,0.4,31,0,12.6,7.94,4.99,0,35.58,0.57,0.86,39.63,0,60.37,923.61,8.24,132,5.57,2,14.51,2,3.25,4,24.99,11.3,0.01,1233.52,17.13,13.35,3.78,-8.65,13.68,14.1,32
Mon Mar 13 08:11:59 GMT-03:00 2023,13-Mar-2023 08:12:00.394,-35.22085781684956,-5.820084134801789,1.6169298887252808,12.0,44.65668568257303,244.71127319335938,-1.4,5.1,8.48,0.04,18.04,0.01,-0.1,0.04,0,21.57,10.98,14.7,99.61,25,6.5,5.2,1009.37,14.5,541.4,1,-,-,648.6,8994,0,48,0.3,55.29,46.67,1335,99.61,0.01,3.16,52.75,79.22,-3.91,6.25,3.12,-,0.01,12,44.66,244.71,-5.82,-35.22,16,0.43,0.4,31,0.63,12.6,7.94,8.66,1.79,35.58,0.75,0.87,41.38,0,58.62,1402.58,8.24,132,5.82,6,18.04,18.5,3.25,3.52,28.41,9.94,0.01,1233.52,18.1,14.32,3.78,-5.16,14.4,14.8,40
Mon Mar 13 08:12:00 GMT-03:00 2023,13-Mar-2023 08:12:01.394,-35.22086545351714,-5.820094999312917,2.2848622798919678,12.0,43.182377504020046,217.62400817871094,-1.31,5.66,7.84,0.02,18.04,0.05,-0.15,0.15,-0.04,27.06,13.73,14.7,99.61,25,6.89,5.64,1009.38,14.5,545.9,1,-,-,638.97,8994,0,48,2.69,55.69,45.49,1368,99.61,0.01,3.86,64.26,78.04,-3.91,6.25,3.12,-,0.01,12,43.18,217.62,-5.82,-35.22,17,4.18,3.61,31,1.56,12.6,7.94,10.55,4.4,35.58,0.75,0.87,44.82,0,55.18,1870.18,8.24,134,8.23,10,18.04,18.5,18.8,3.27,30.54,9.25,0.02,1233.53,19.22,15.45,3.78,-6.98,14.4,14.8,43
Mon Mar 13 08:12:01 GMT-03:00 2023,13-Mar-2023 08:12:02.393,-35.220879339780794,-5.82012006475724,3.5490901470184326,12.0,42.484771891392406,206.9917449951172,0.01,5.27,6.27,-0.14,15.29,0.04,-0.05,0.13,-0.03,14.9,13.73,14.7,99.61,25,6.89,5.64,1009.37,14.5,547.1,1,-,-,638.97,8994,0,48,2.69,55.69,45.49,1368,99.61,0.01,3.86,64.26,78.04,-3.91,6.25,4.69,-,0.01,12,42.48,206.99,-5.82,-35.22,18,4.18,3.61,31,1.56,12.6,7.94,10.55,4.4,35.58,0.76,0.84,47.67,0,52.33,1870.18,6.27,134,12.78,10,18.43,18.5,18.8,3.27,30.54,9.25,0.02,1233.53,20.27,16.49,3.78,-6.98,14.38,14.9,43
Mon Mar 13 08:12:02 GMT-03:00 2023,13-Mar-2023 08:12:03.394,-35.220887026613354,-5.820152187912243,3.624711036682129,12.0,40.90131220670568,197.9893798828125,1.05,7.06,8.04,0.12,15.29,0.08,0.05,-0.02,0.14,14.9,7.84,14.7,99.61,25,7.6,6.33,1009.36,14.5,547.1,1,-,-,638.96,8994,0,48,3.13,29.02,28.63,1286.5,99.61,0.01,1.77,29.42,78.04,-3.91,-2.34,4.69,-,0.01,12,40.9,197.99,-5.82,-35.22,19,1.22,4.2,31,5.66,12.6,7.94,4.83,16,35.58,0.76,0.84,50.15,0,49.85,1984.34,6.27,136,13.05,14,14.12,-4,23.24,3.54,28.25,10,0.02,1233.53,21.28,17.5,3.78,-11.14,14.34,14.9,38
Mon Mar 13 08:12:03 GMT-03:00 2023,13-Mar-2023 08:12:04.393,-35.220894820547805,-5.820187764695194,3.6815743446350098,8.0,39.774193713430485,196.7725830078125,-1.04,5.55,7.81,0,13.33,0.01,0.01,-0.04,0.06,14.9,7.45,14.7,99.61,25,7.6,6.33,1009.41,14.5,547.7,1,-,-,638.96,8994,0,48,3.13,29.02,25.49,1286.5,99.61,0.01,1.77,29.42,78.43,-3.91,-2.34,-3.12,-,0.01,8,39.77,196.77,-5.82,-35.22,19,1.22,4.2,31,5.66,12.6,7.94,4.83,16,35.58,0.87,0.83,52.25,0,47.75,1984.34,3.53,137,13.25,14,14.12,-4,23.24,3.54,28.25,10,0.02,1233.53,22.22,18.44,3.78,-11.14,14.34,14.8,38
Mon Mar 13 08:12:04 GMT-03:00 2023,13-Mar-2023 08:12:05.394,-35.22090395655755,-5.820224922588702,3.768010377883911,8.0,38.86648868293061,201.0392303466797,-1.32,3.1,8.16,-0.08,13.33,-0.02,0,-0.24,0.12,14.9,7.45,14.7,99.61,25,8.09,6.85,1009.48,14.5,548.1,1,266.52,266.52,642.17,8994,0,48,3.13,29.8,25.49,927,99.61,0.01,1.41,23.51,78.43,-3.91,-7.03,-7.03,-,0.01,8,38.87,201.04,-5.82,-35.22,18,0.25,4.2,31,9.92,12.6,7.94,3.86,28.03,35.58,0.88,0.97,54.4,0,45.6,1523.53,3.53,137,13.56,13,13.73,3,23.24,4.18,23.93,11.8,0.03,1233.54,23.26,19.48,3.78,-11.65,14.4,14.4,33
Mon Mar 13 08:12:05 GMT-03:00 2023,13-Mar-2023 08:12:06.394,-35.220911184892216,-5.820250853324814,2.5992419719696045,8.0,37.94306383462342,200.77938842773438,-0.13,5.11,8.09,-0,13.33,0.01,0.02,-0.04,0.03,14.9,7.45,14.7,99.61,25,8.08,6.93,1009.48,14.5,548.1,1,266.52,-,642.17,8994,0,48,3.13,26.67,25.49,940,99.61,0.01,1.27,21.14,78.43,-3.91,-10.94,-11.72,-,0.01,8,37.94,200.78,-5.82,-35.22,20,5.56,4.2,31,10.25,12.6,7.94,3.47,28.96,35.58,0.83,0.93,56.3,0,43.7,1284.05,3.53,139,9.36,8,13.33,1.5,23.24,4.73,21.14,13.36,0.03,1233.54,24.27,20.5,3.78,-10.94,14.4,14.4,31
Mon Mar 13 08:12:06 GMT-03:00 2023,13-Mar-2023 08:12:07.390,-35.22091324551166,-5.820271203657439,1.9615871906280518,6.0,37.913437852097566,200.31103515625,-0.59,5.95,7.26,-0.02,17.25,-0.02,-0.02,0.14,-0.13,29.41,14.12,14.7,99.61,25,8.08,6.93,1009.49,14.5,548.6,1,266.52,-,642.17,8994,0,48,3.13,26.67,38.04,940,99.61,0.01,1.27,21.14,78.43,-3.91,-10.94,-11.72,-,0.01,6,37.91,200.31,-5.82,-35.22,23,5.56,4.2,31,10.25,12.6,7.94,3.47,28.96,35.58,0.83,0.93,57.85,0,42.15,1284.05,3.53,139,7.06,8,13.33,1.5,23.24,4.73,21.14,13.36,0.03,1233.54,25.16,21.39,3.78,-10.94,14.4,14.9,31
