GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Apr 05 06:41:33 GMT-03:00 2023,05-Apr-2023 06:41:35.683,-35.22077663473324,-5.820095351853978,0.0,12.0,32.07877555650649,293.88037109375,-0.21,5.46,8.37,0.02,13.33,0.02,0.03,0,0.02,14.9,7.45,14.7,21.18,55,2.58,1.72,1007.78,14.5,433,1,-,-,223.97,9778,0,42,0.3,30.59,26.67,793.5,21.18,0.01,1.24,20.59,27.45,-4.69,-3.12,-2.34,-,0.01,12,32.08,293.88,-5.82,-35.22,15,3,0.41,30,1.62,12.55,7.97,3.38,4.57,35.46,0.07,0.46,13.61,0,86.39,1970.94,3.14,132,0,3,13.73,6.5,3.65,2.54,39.3,7.19,0.01,1404.71,19.56,10.18,9.39,-10.42,14.36,14.8,29
Wed Apr 05 06:41:34 GMT-03:00 2023,05-Apr-2023 06:41:36.683,-35.22078356023984,-5.820105154001387,0.595302164554596,12.0,32.55003503650126,300.91583251953125,0.38,4.73,8.53,-0.01,13.33,0.01,0.08,-0.06,0.04,14.9,7.45,14.7,21.18,55,2.69,1.84,1007.76,14.5,433,1,-,-,223.97,9778,0,43,0.27,29.8,26.67,851,21.18,0.01,1.29,21.44,27.45,-4.69,0.78,-2.34,-,0.01,12,32.55,300.92,-5.82,-35.22,17,1.86,0.37,30,2.33,12.55,7.97,3.52,6.59,35.46,0.07,0.46,12.94,0,87.06,2092.02,3.14,133,2.14,4,13.73,7.5,3.08,2.53,39.6,7.13,0.01,1404.71,20.58,11.19,9.39,-10.29,14.36,14.8,29
Wed Apr 05 06:41:35 GMT-03:00 2023,05-Apr-2023 06:41:37.685,-35.220788632433084,-5.82010035914506,0.3197456896305084,12.0,32.47547957135861,305.43536376953125,0.59,4.48,8.92,0.02,13.73,0.02,0.08,-0.07,0.06,14.9,7.45,14.7,21.18,55,2.69,1.84,1007.8,14.5,434.9,1,-,-,223.97,9778,0,43,0.27,29.8,27.45,851,21.18,0.01,1.29,21.44,27.45,-3.91,0.78,1.56,-,0.01,12,32.48,305.44,-5.82,-35.22,19,1.86,0.37,30,2.33,12.55,7.97,3.52,6.59,35.46,0.1,0.46,12.36,0,87.64,2092.02,3.53,135,1.15,4,13.73,7.5,3.08,2.53,39.6,7.13,0.01,1404.71,21.54,12.16,9.39,-10.29,14.3,14.8,29
Wed Apr 05 06:41:36 GMT-03:00 2023,05-Apr-2023 06:41:38.683,-35.220794936059576,-5.820098922331046,0.4855808615684509,8.0,33.36590922333004,301.3153076171875,0.13,5.5,8.25,0,14.12,0.02,0.05,0.01,0.01,22.75,7.45,14.7,21.18,55,2.64,1.85,1007.77,14.5,436.5,1,-,-,223.97,9778,0,43,0.27,31.76,27.45,846.5,21.18,0.01,1.4,23.33,27.45,-4.69,3.91,3.91,-,0.01,8,33.37,301.32,-5.82,-35.22,20,0.85,0.37,30,2.86,12.55,7.97,3.83,8.07,35.46,0.79,0.46,11.79,0,88.21,1829.54,4.31,135,1.75,2,13.73,2,3.08,2.55,39.17,7.21,0.01,1404.71,22.57,13.18,9.39,-10.23,14.4,14.7,29
Wed Apr 05 06:41:37 GMT-03:00 2023,05-Apr-2023 06:41:39.685,-35.22079824880284,-5.820096837144546,0.4534710943698883,8.0,32.99422593048193,308.01953125,0.26,5.49,7.85,-0.03,14.12,0,0.07,0.05,-0.03,22.75,11.37,14.7,21.18,55,2.67,1.9,1007.78,14.5,436.5,1,-,-,217.57,9778,0,43,0.17,31.76,38.82,1209.5,21.18,0.01,2.82,47.02,26.67,-4.69,3.91,3.91,-,0.01,8,32.99,308.02,-5.82,-35.22,21,1.37,0.23,30,0.71,12.55,7.97,7.72,2,35.46,0.79,0.46,11.29,0,88.71,1889.71,4.31,136,1.63,3,13.73,2,1.38,2.41,41.47,6.81,0.01,1404.71,23.58,14.19,9.39,-5.85,14.4,14.7,36
Wed Apr 05 06:41:38 GMT-03:00 2023,05-Apr-2023 06:41:40.684,-35.220804543150656,-5.820088694705913,0.7304145097732544,8.0,34.149816533947174,321.3180236816406,-0.27,5.8,8.17,0.02,14.12,0.02,0,0.04,0,14.9,7.45,14.7,21.18,55,2.67,1.9,1007.79,14.5,440,1,-,-,217.57,9778,0,43,0.17,39.22,32.94,1209.5,21.18,0.01,2.82,47.02,26.67,-3.12,-2.34,-3.12,-,0.01,8,34.15,321.32,-5.82,-35.22,19,1.37,0.23,30,0.71,12.55,7.97,7.72,2,35.46,0.83,0.46,10.87,0,89.13,1889.71,3.92,136,2.63,3,14.51,-4.5,1.38,2.41,41.47,6.81,0.01,1404.71,24.49,15.11,9.39,-5.85,14.4,14.1,36
Wed Apr 05 06:41:39 GMT-03:00 2023,05-Apr-2023 06:41:41.685,-35.22080841951316,-5.820084524867685,0.39737197756767273,8.0,34.876292074199455,320.7013244628906,-0.03,5.68,7.92,-0.01,14.12,0,0.05,0.01,-0.02,14.9,7.45,14.7,21.18,55,2.67,1.82,1007.78,14.5,442,1,-,-,214.37,9778,0,43,0.17,38.82,32.94,839,21.18,0.01,1.67,27.9,26.27,-3.91,-6.25,-7.81,-,0.01,8,34.88,320.7,-5.82,-35.22,22,2.63,0.23,30,1.79,12.55,7.97,4.58,5.06,35.46,0.59,0.46,10.42,0,89.58,1889.71,3.92,138,1.43,0,14.51,5,1.38,2.37,42.25,6.69,0.01,1404.71,25.55,15.49,10.05,-10.91,13.62,13.7,33
Wed Apr 05 06:41:40 GMT-03:00 2023,05-Apr-2023 06:41:42.683,-35.22080841951316,-5.820084524867685,0.0,8.0,34.87144585886461,320.7013244628906,0.24,6.22,7.61,-0,14.12,0,0.06,0.08,-0.05,15.69,8.24,14.7,21.18,55,2.67,1.74,1007.79,14.5,442,1,-,-,214.36,9778,0,43,0.17,45.49,35.69,1200.5,21.18,0.01,2.67,44.46,26.27,-3.91,-7.03,-7.81,-,0.01,8,34.87,320.7,-5.82,-35.22,22,0,0.23,30,0,12.55,7.97,7.3,0,35.46,0.59,0.46,10.01,0,89.99,1889.71,3.92,139,0,0,16.47,17,1.38,2.36,42.38,6.67,0.01,1404.71,26.58,15.49,11.09,-6.24,14.4,13.7,39
Wed Apr 05 06:41:41 GMT-03:00 2023,05-Apr-2023 06:41:43.685,-35.22081074656946,-5.82008203833732,0.31225523352622986,8.0,34.958970575714766,322.11431884765625,0.59,6.65,7.28,0,17.65,0,0.09,0.11,-0.09,27.45,14.12,14.7,21.18,55,2.67,1.74,1007.76,14.5,445.4,1,-,-,214.36,9778,0,43,0.17,45.49,46.67,1200.5,21.18,0.01,2.67,44.46,24.71,-2.34,-7.03,-4.69,-,0.01,8,34.96,322.11,-5.82,-35.22,21,0,0.23,30,0,12.55,7.97,7.3,0,35.46,0.07,0.46,9.66,0,90.34,1889.71,7.84,141,1.12,0,16.47,17,1.38,2.36,42.38,6.67,0.01,1404.71,27.57,15.49,12.07,-6.24,14.4,14.8,39
Wed Apr 05 06:41:42 GMT-03:00 2023,05-Apr-2023 06:41:44.685,-35.22081493974327,-5.820077338599027,0.784204363822937,8.0,35.28551424664692,329.21697998046875,0.06,6.08,8.01,0.02,17.65,0.01,0.02,0.05,-0.02,27.45,14.12,14.7,21.18,55,2.69,1.79,1007.8,14.5,452,1,-,-,201.57,9778,0,43,0.62,52.55,46.67,1399.5,21.18,0.02,3.74,62.37,24.71,-1.56,-3.12,-3.91,-,0.01,8,35.29,329.22,-5.82,-35.22,21,1.88,0.83,29,0,12.55,7.97,10.24,0,35.46,0.56,0.46,9.31,0,90.69,1889.71,7.84,141,2.82,3,18.82,18,4.22,2.35,42.51,6.65,0.01,1404.71,28.58,16.26,12.32,-6.41,14.28,14.9,43
