GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Mar 27 06:39:42 GMT-03:00 2023,27-Mar-2023 06:39:46.167,-35.220746190902666,-5.819814581992672,3.027658462524414,6.0,42.77915147438138,23.31028938293457,0.89,5.56,8.11,0.05,15.69,0.06,0.19,0.04,0.09,21.57,10.98,14.7,23.53,95,6,3,1009.32,14.5,549.3,1,216.12,-,401.25,9448,0,51,1.47,45.88,31.76,1614.5,23.53,0.04,3.76,62.74,49.02,-0.78,1.56,0,-,0.03,6,42.78,23.31,-5.82,-35.22,17,2.02,1.96,28,1.86,12.59,7.94,10.3,5.25,35.57,0.81,0.7,18.81,0,81.19,1901.3,6.27,218,10.9,9,17.25,21.5,8.67,2.63,38.02,7.43,0.07,1315.94,60.05,28.74,31.32,-7.26,14.3,14.8,41
Mon Mar 27 06:39:43 GMT-03:00 2023,27-Mar-2023 06:39:47.169,-35.22073474581694,-5.819791951348223,2.984494686126709,6.0,42.559943043414705,23.864376068115234,0.12,5.1,7.78,-0.01,15.69,0.02,0.24,0.06,0.02,21.57,10.98,14.7,23.53,95,6.2,3.18,1009.28,14.5,549.3,1,216.12,-,401.25,9448,0,51,0.75,43.92,31.76,1344.5,23.53,0.04,2.84,47.33,49.02,-0.78,-5.47,0,-,0.03,6,42.56,23.86,-5.82,-35.22,21,0.9,1,28,3.17,12.59,7.94,7.77,8.95,35.57,0.81,0.7,20.18,0,79.82,1308.52,6.27,220,10.74,10,16.47,21.5,5.29,2.65,37.81,7.47,0.07,1315.94,61.08,29.77,31.32,-9.96,14.3,14.8,38
Mon Mar 27 06:39:44 GMT-03:00 2023,27-Mar-2023 06:39:48.167,-35.22071988629626,-5.819773226409403,2.9225473403930664,6.0,42.12415147402351,36.266448974609375,1.48,6.32,6.43,-0.03,14.12,-0.04,0.13,0,-0.01,21.96,11.37,14.7,23.53,95,6.2,3.18,1009.29,14.5,552,1,216.12,-,401.25,9448,0,51,0.75,43.92,27.06,1344.5,23.53,0.04,2.84,47.33,49.02,-0.78,-5.47,-1.56,-,0.03,6,42.12,36.27,-5.82,-35.22,21,0.9,1,28,3.17,12.59,7.94,7.77,8.95,35.57,0.08,0.69,21.43,0,78.57,1308.52,4.31,221,10.52,10,16.47,21.5,5.29,2.65,37.81,7.47,0.07,1315.94,62.05,30.73,31.32,-9.96,14.3,14.8,38
Mon Mar 27 06:39:45 GMT-03:00 2023,27-Mar-2023 06:39:49.168,-35.22070255565766,-5.819757750794698,2.85781192779541,6.0,41.97332628309064,55.65467834472656,0.45,5.71,6.93,-0.04,14.12,0.04,0.11,0.12,0.01,21.96,11.37,14.7,23.53,95,6.33,3.33,1009.29,14.5,554.5,1,216.12,-,401.25,9448,0,51,0.75,45.88,27.06,1437,23.53,0.04,3.5,58.35,49.02,-0.78,-2.34,-0.78,-,0.03,6,41.97,55.65,-5.82,-35.22,21,1.52,1,28,2.86,12.59,7.94,9.58,8.07,35.57,0.08,0.69,22.63,0,77.37,1308.52,8.24,221,10.29,9,17.65,21,5.29,2.65,37.73,7.49,0.07,1315.94,63.01,31.7,31.32,-7.78,14.36,14.9,40
Mon Mar 27 06:39:46 GMT-03:00 2023,27-Mar-2023 06:39:50.167,-35.220680279586176,-5.819750654563153,2.8120222091674805,6.0,41.63039699389733,89.77432250976562,0.23,6.12,7.85,0.06,18.43,-0.02,0.07,0.07,-0.03,27.06,13.73,14.7,23.53,95,6.33,3.33,1009.26,14.5,554.5,1,216.12,-,401.25,9448,0,51,0.75,45.88,40,1437,23.53,0.04,3.5,58.35,48.63,-0.78,-2.34,-0.78,-,0.03,6,41.63,89.77,-5.82,-35.22,22,1.52,1,28,2.86,12.59,7.94,9.58,8.07,35.57,0.08,0.69,23.88,0,76.12,1308.52,8.24,223,10.12,9,17.65,21,5.29,2.65,37.73,7.49,0.07,1315.94,64.05,32.73,31.32,-7.78,14.36,14.9,40
Mon Mar 27 06:39:47 GMT-03:00 2023,27-Mar-2023 06:39:51.168,-35.22064715013362,-5.819749855134813,2.900752067565918,6.0,41.6297151993666,103.16366577148438,-0.31,6.27,6.92,-0.01,18.04,0.07,-0.1,0.17,-0.01,27.06,13.73,14.7,23.53,95,6.59,3.54,1009.26,14.5,559.7,1,216.12,-,398.03,9448,0,51,1.89,52.94,40,1525.5,23.53,0.05,4.08,67.98,48.63,-0.78,2.34,0,-,0.03,6,41.63,103.16,-5.82,-35.22,21,1.88,2.54,28,2.21,12.59,7.94,11.16,6.23,35.57,0.81,0.68,25.02,0,74.98,1367.69,8.24,223,10.44,12,18.43,19.5,11.84,2.64,37.89,7.46,0.07,1315.94,65.03,33.71,31.32,-7.18,14.4,14.8,42
Mon Mar 27 06:39:48 GMT-03:00 2023,27-Mar-2023 06:39:52.169,-35.22060774656693,-5.819755688982712,3.07104754447937,6.0,41.52678100425534,104.28536224365234,0.18,6.91,7.83,0.11,18.04,0.09,-0.03,0.08,0.1,25.49,12.94,14.7,23.53,95,7.04,3.86,1009.2,14.5,559.7,1,216.12,-,394.82,9448,0,51,6.38,54.51,46.27,1527.5,23.53,0.05,4.22,70.35,48.24,-0.78,1.56,0,-,0.04,6,41.53,104.29,-5.82,-35.22,18,6.56,8.56,28,2.84,12.59,7.94,11.55,8.03,35.57,0.81,0.68,26.17,0,73.83,1487.17,8.24,225,11.06,17,18.82,18.5,39.89,2.64,37.82,7.47,0.08,1315.95,66.04,34.72,31.32,-7.36,14.4,14.8,44
Mon Mar 27 06:39:49 GMT-03:00 2023,27-Mar-2023 06:39:53.169,-35.220557056800715,-5.819763909202829,3.3525195121765137,6.0,41.50071236038677,104.20442962646484,0.44,5.37,9.03,0.11,16.86,0.02,-0.01,0.1,0,23.92,12.16,14.7,23.53,95,7.04,3.86,1009.21,14.5,564.2,1,216.12,-,394.82,9448,0,51,6.38,54.51,40.78,1527.5,23.53,0.05,4.22,70.35,48.24,-0.78,1.56,-1.56,-,0.04,6,41.5,104.2,-5.82,-35.22,18,6.56,8.56,28,2.84,12.59,7.94,11.55,8.03,35.57,0.81,0.67,27.33,0,72.67,1487.17,7.06,225,12.07,17,18.82,18.5,39.89,2.64,37.82,7.47,0.08,1315.95,67.09,35.77,31.32,-7.36,14.32,14.5,44
Mon Mar 27 06:39:50 GMT-03:00 2023,27-Mar-2023 06:39:54.168,-35.22050076232574,-5.819779678902073,3.6700801849365234,6.0,40.9351462881135,108.54824829101562,0.11,6.91,6.1,-0.02,16.86,0.02,0.1,-0.01,0.09,23.92,12.16,14.7,23.53,95,7.58,4.23,1009.21,14.5,564.2,1,375.59,535.07,391.61,9448,0,51,3.63,49.41,40.78,1361,23.53,0.05,3.44,57.32,47.84,-0.78,0.78,-1.56,-,0.04,6,40.94,108.55,-5.82,-35.22,18,7.93,4.87,28,4.94,12.59,7.94,9.41,13.96,35.57,0.75,0.67,28.31,0,71.69,1561.93,7.06,227,13.21,20,17.65,18.5,25.49,2.7,37.03,7.63,0.11,1315.96,68.01,36.7,31.32,-8.69,14.34,14.8,43
Mon Mar 27 06:39:51 GMT-03:00 2023,27-Mar-2023 06:39:55.168,-35.2204480620521,-5.819797129079074,3.924720287322998,6.0,41.523211804703514,110.56726837158203,-0.75,5.32,8.82,0.09,17.25,0.07,-0.04,0.05,0.1,21.18,10.98,14.7,23.53,95,8.16,4.64,1009.19,14.5,567.6,1,349.64,297.73,391.61,9448,0,51,3.45,34.51,41.18,1306,23.53,0.05,2.25,37.52,47.84,-0.78,-7.03,-1.56,-,0.04,6,41.52,110.57,-5.82,-35.22,19,8.79,4.62,28,8.88,12.59,7.94,6.16,25.1,35.57,0.75,0.67,29.38,0,70.62,1376.5,7.45,228,14.13,22,17.65,1.5,25.2,2.85,35.12,8.04,0.11,1315.99,69.04,37.72,31.32,-10.23,14.34,14.8,39
