GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Mar 23 06:39:41 GMT-03:00 2023,23-Mar-2023 06:39:43.360,-35.220625733058405,-5.820194140679888,0.9379513263702393,12.0,43.22037556205438,228.58001708984375,-0.23,5.47,7.8,-0.02,14.12,-0.03,-0.01,-0.01,-0.01,14.9,7.45,14.7,36.08,99,4.4,2.2,1009.13,14.5,507.3,1,-,-,324.28,9307,0,45,0.6,32.55,29.02,931.5,36.08,0.01,1.55,25.83,39.61,0,-5.47,-2.34,-,0.01,12,43.22,228.58,-5.82,-35.22,12,2.62,0.8,29,3.87,12.6,7.94,4.24,10.94,35.58,0.85,0.88,23.85,0,76.15,800.42,3.92,156,3.38,6,14.51,-2.5,5.04,2.45,40.75,6.93,0.01,1290.48,7.07,7.07,0,-10.96,14.38,14.5,32
Thu Mar 23 06:39:42 GMT-03:00 2023,23-Mar-2023 06:39:44.359,-35.22063360064567,-5.820195190788121,1.2383359670639038,12.0,43.89846960696016,254.93325805664062,-0.34,4.84,8.69,0.02,14.12,0.01,0,-0.06,0.06,14.9,7.45,14.7,36.08,99,4.5,2.45,1009.12,14.5,507.3,1,-,-,324.28,9307,0,45,0.6,32.55,29.41,945.5,36.08,0.01,1.61,26.86,39.61,0,-5.47,-6.25,-,0.01,12,43.9,254.93,-5.82,-35.22,12,0.54,0.8,29,3.72,12.6,7.94,4.41,10.52,35.58,0.77,0.91,32.25,0,67.75,655.03,4.31,157,4.46,5,14.51,6,5.04,2.71,36.93,7.65,0.01,1290.48,8.07,8.07,0,-10.02,14.4,14.8,32
Thu Mar 23 06:39:43 GMT-03:00 2023,23-Mar-2023 06:39:45.361,-35.22064473215958,-5.820193042887309,1.0579602718353271,8.0,43.31101573534993,275.4340515136719,-0.06,4.54,8.74,0.01,14.12,0,-0.02,-0.11,0.06,14.9,7.45,14.7,36.08,99,4.5,2.45,1009.16,14.5,509.9,1,-,-,324.28,9307,0,45,0.6,33.73,29.41,945.5,36.08,0.01,1.61,26.86,39.61,0,-3.12,-1.56,-,0.01,8,43.31,275.43,-5.82,-35.22,13,0.54,0.8,29,3.72,12.6,7.94,4.41,10.52,35.58,0.08,0.9,28.74,0,71.26,655.03,4.31,157,3.81,5,14.51,7.5,5.04,2.71,36.93,7.65,0.01,1290.48,9.06,9.06,0,-10.02,14.42,14.9,32
Thu Mar 23 06:39:44 GMT-03:00 2023,23-Mar-2023 06:39:46.362,-35.22064473215958,-5.820193042887309,0.0,8.0,43.45310512132206,275.4340515136719,-0.22,5.19,8.3,0.01,14.12,-0.01,0.01,-0.04,0.02,14.9,7.45,14.7,36.08,99,4.5,2.45,1009.17,14.5,509.9,1,-,-,324.28,9307,0,45,0.6,33.73,29.41,945.5,36.08,0.01,1.61,26.86,39.61,0,-3.12,-1.56,-,0.01,8,43.45,275.43,-5.82,-35.22,13,0.54,0.8,29,3.72,12.6,7.94,4.41,10.52,35.58,0.08,0.9,26.51,0,73.49,655.03,4.31,157,0,5,14.51,7.5,5.04,2.71,36.93,7.65,0.01,1290.48,9.82,9.82,0,-10.02,14.42,14.9,32
Thu Mar 23 06:39:45 GMT-03:00 2023,23-Mar-2023 06:39:47.362,-35.22064473215958,-5.820193042887309,0.0,8.0,43.01501210279325,275.4340515136719,-0.07,5.48,8.12,0.01,14.12,0,-0.01,0,0,14.9,7.45,14.7,36.08,99,4.5,2.45,1009.14,14.5,509.9,1,-,-,349.97,9307,0,45,0.6,33.73,34.12,945.5,36.08,0.01,1.38,22.96,42.75,0,-3.12,-1.56,-,0.01,8,43.02,275.43,-5.82,-35.22,13,0.54,0.8,29,3.63,12.6,7.94,3.77,10.25,35.58,0.08,0.9,23.54,0,76.46,655.03,4.31,160,0,5,14.51,7.5,5.04,2.86,34.95,8.08,0.01,1290.48,11.06,11.06,0,-10.73,14.42,14.9,30
Thu Mar 23 06:39:46 GMT-03:00 2023,23-Mar-2023 06:39:48.364,-35.22064473215958,-5.820193042887309,0.0,8.0,42.88094318330215,275.4340515136719,-0.18,5.42,8.05,-0,14.12,-0.01,0.01,0,0,14.9,7.45,14.7,36.08,99,4.5,2.25,1009.18,14.5,512.4,1,-,-,349.97,9307,0,45,-,35.69,34.12,756,36.08,0.01,1.38,22.96,42.75,-0.78,-5.47,-7.03,-,0.01,8,42.88,275.43,-5.82,-35.22,16,0,-,29,3.63,12.6,7.94,3.77,10.25,35.58,0.61,0.87,21.57,0,78.43,655.03,3.53,160,0,0,13.73,0.5,-,2.86,34.95,8.08,0.01,1290.48,12.11,11.15,0.95,-10.73,14.4,14.8,30
Thu Mar 23 06:39:47 GMT-03:00 2023,23-Mar-2023 06:39:49.359,-35.22064473215958,-5.820193042887309,0.0,12.0,42.91661681527019,275.4340515136719,-0.09,4.99,8.3,-0,13.33,0,0,0,0.01,14.9,7.45,14.7,36.08,99,4.5,2.08,1009.13,14.5,512.4,1,-,-,346.75,9307,0,45,-,31.37,27.45,792,36.08,0.01,1.27,21.14,42.35,-0.78,-2.34,-1.56,-,0.01,12,42.92,275.43,-5.82,-35.22,14,0,-,29,0,12.6,7.94,3.47,0,35.58,0.07,0.87,19.93,0,80.07,655.03,3.53,161,0,0,13.73,3.5,-,2.84,35.19,8.03,0.01,1290.48,13.06,11.15,1.91,-10.16,14.36,14.8,30
Thu Mar 23 06:39:48 GMT-03:00 2023,23-Mar-2023 06:39:50.363,-35.22064473215958,-5.820193042887309,0.0,12.0,42.25652043674501,275.4340515136719,-0.2,5.85,7.85,0.01,13.33,0,0,0.03,-0.01,14.9,7.45,14.7,36.08,99,4.5,1.93,1009.16,14.5,512.4,1,-,-,346.75,9307,0,45,-,31.37,27.06,819.5,36.08,0.01,1.32,21.99,42.35,-0.78,0.78,1.56,-,0.01,12,42.26,275.43,-5.82,-35.22,12,0,-,29,0,12.6,7.94,3.61,0,35.58,0.09,0.87,18.49,0,81.51,655.03,3.53,163,0,0,13.73,2,-,2.83,35.4,7.98,0.01,1290.48,14.08,11.15,2.92,-10.19,14.36,14.8,30
Thu Mar 23 06:39:49 GMT-03:00 2023,23-Mar-2023 06:39:51.360,-35.220667253973886,-5.820177417724798,0.48498064279556274,12.0,44.0084412814362,277.14312744140625,-0.37,5.12,8.31,0,13.33,0,0,-0.04,0.04,14.9,7.45,14.7,36.08,99,4.5,1.8,1009.15,14.5,513.9,1,-,-,343.54,9307,0,45,-,33.33,29.02,808,36.08,0.02,1.26,20.95,41.96,-0.78,3.12,1.56,-,0.01,12,44.01,277.14,-5.82,-35.22,13,1.75,-,29,0,12.6,7.94,3.44,0,35.58,0.09,0.87,17.26,0,82.74,655.03,3.14,164,1.75,0,13.73,2,-,2.81,35.59,7.94,0.01,1290.48,15.08,11.15,3.92,-10.53,14.36,14.8,29
Thu Mar 23 06:39:50 GMT-03:00 2023,23-Mar-2023 06:39:52.361,-35.220667253973886,-5.820177417724798,0.0,12.0,43.43891626405563,277.14312744140625,-0.34,5.05,8.39,0.01,13.33,0,0,-0.04,0.04,14.9,7.45,14.7,36.08,99,4.5,1.69,1009.18,14.5,513.9,1,-,-,343.54,9307,0,45,-,33.33,27.45,799,36.08,0.02,1.27,21.14,41.96,-0.78,3.12,3.12,-,0.01,12,43.44,277.14,-5.82,-35.22,16,0,-,29,0,12.6,7.94,3.47,0,35.58,0.84,0.86,16.21,0,83.79,655.03,3.53,165,0,0,13.73,0,-,2.8,35.76,7.9,0.01,1290.48,16.06,11.15,4.9,-10.44,14.34,14.8,28
