GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Apr 10 06:38:42 GMT-03:00 2023,10-Apr-2023 06:38:43.923,-35.220957954832095,-5.820083133019964,0.0,8.0,49.653785075889495,269.29168701171875,0.11,6.44,7.13,-0.02,17.65,0.01,0.03,0.15,-0.09,27.45,14.12,14.7,19.61,52,3,0.69,1009.53,14.5,466.5,1,-,-,516.24,10423,0,47,-,38.82,46.27,1411,19.61,0.01,4.01,66.82,62.75,-3.12,-0.78,-1.56,-,0.01,8,49.65,269.29,-5.82,-35.22,15,0,-,31,0,12.66,7.9,10.97,0,35.76,0.81,0.46,0,0,100,0,7.45,137,0,0,18.04,3.5,-,1.97,50.64,5.58,0,1774.05,8.84,5.29,3.55,-2.01,14.42,14.8,45
Mon Apr 10 06:38:43 GMT-03:00 2023,10-Apr-2023 06:38:44.920,-35.22094794527107,-5.820084006095538,0.4174604117870331,8.0,48.706657037967624,275.30078125,0.05,6.49,8.01,0.05,20,-0.06,-0.04,0.05,-0.12,28.24,14.51,14.7,19.61,52,2.75,0.79,1009.55,14.5,472,1,-,-,516.24,10423,0,47,0.29,56.86,46.27,1411,19.61,0.01,4.01,66.82,62.75,-2.34,1.56,3.12,-,0.01,8,48.71,275.3,-5.82,-35.22,17,2,0.39,30,0,12.66,7.9,10.97,0,35.76,0.09,0.46,0,0,100,0,9.8,137,1.5,2,19.61,18.5,1.96,1.97,50.64,5.58,0,1774.05,9.83,6.28,3.55,-2.01,14.32,14.7,45
Mon Apr 10 06:38:44 GMT-03:00 2023,10-Apr-2023 06:38:45.921,-35.22094323210981,-5.820081879156432,0.8525433540344238,8.0,47.85721982224449,317.3458557128906,-0.69,6.22,6.86,-0.05,20,-0.05,-0.05,0.12,-0.15,28.24,14.51,14.7,19.61,52,3.6,1.2,1009.53,14.5,472,1,-,-,506.56,10423,0,47,2.54,56.08,49.8,1531.5,19.61,0.01,4.35,72.54,61.57,-2.34,1.56,3.12,-,0.01,8,47.86,317.35,-5.82,-35.22,15,3.93,3.4,30,0.46,12.66,7.9,11.91,1.3,35.76,0.14,0.46,4.58,0,95.42,2273.96,9.8,138,3.07,7,19.22,19.5,15.81,1.72,58.07,4.86,0.01,1774.06,10.82,7.27,3.55,-6.49,14.3,14.7,47
Mon Apr 10 06:38:45 GMT-03:00 2023,10-Apr-2023 06:38:46.921,-35.220938608443035,-5.820069359335119,1.875509262084961,8.0,47.1392741949721,9.271136283874512,-0.71,7.27,6.06,-0.03,19.61,0.11,0.23,0.13,0.01,30.98,15.69,14.7,19.61,52,5,1.88,1009.55,14.5,479.6,1,-,-,503.33,10423,0,47,4.88,59.61,52.55,1530,19.61,0.01,4.65,77.48,61.18,-2.34,2.34,3.12,-,0.01,8,47.14,9.27,-5.82,-35.22,17,5.25,6.55,30,1.51,12.66,7.9,12.72,4.25,35.76,0.14,0.46,12.75,0,87.25,2887.48,9.41,140,6.75,12,19.22,19.5,30.46,1.69,59.13,4.78,0.01,1774.06,11.84,8.29,3.55,-6.62,14.3,14.8,49
Mon Apr 10 06:38:46 GMT-03:00 2023,10-Apr-2023 06:38:47.922,-35.220925846355684,-5.820049578961439,3.046170234680176,8.0,46.19518994475144,25.687026977539062,1.67,4.93,8.95,0.06,18.82,0.04,-0.05,0,0.05,25.1,12.94,14.7,19.61,52,5,1.88,1009.54,14.5,486.9,1,-,-,503.33,10423,0,47,4.88,59.61,49.41,1530,19.61,0.01,4.65,77.48,61.18,-2.34,2.34,0.78,-,0.01,8,46.2,25.69,-5.82,-35.22,19,5.25,6.55,30,1.51,12.66,7.9,12.72,4.25,35.76,0.81,0.46,19.49,0,80.51,2887.48,9.02,141,10.97,12,19.22,18.5,30.46,1.69,59.13,4.78,0.01,1774.06,12.83,9.28,3.55,-6.62,14.4,14.6,49
Mon Apr 10 06:38:47 GMT-03:00 2023,10-Apr-2023 06:38:48.921,-35.220902757518594,-5.820017691840641,3.9418416023254395,8.0,45.23744352603036,32.25366973876953,0.7,5.9,8.58,0.07,18.82,0.11,-0.01,0.28,-0.07,25.1,12.94,14.7,19.61,52,6.43,2.65,1009.48,14.5,493.4,1,-,-,496.88,10423,0,47,3.56,52.94,49.41,1457,19.61,0.02,4.01,66.82,60.39,-2.34,0.78,-3.12,-,0.01,8,45.24,32.25,-5.82,-35.22,17,4.03,4.77,30,2.99,12.66,7.9,10.97,8.46,35.76,0.82,0.46,25.28,0,74.72,2905.33,6.67,141,14.19,15,17.65,18.5,23.32,1.85,53.94,5.24,0.01,1774.06,13.82,10.27,3.55,-7.7,14.34,14.8,48
Mon Apr 10 06:38:48 GMT-03:00 2023,10-Apr-2023 06:38:49.922,-35.22086450351813,-5.819965568356664,4.598110198974609,8.0,43.2355671025883,21.67046546936035,0,5.54,6.97,-0.09,16.47,-0.04,0.01,0.12,-0.13,21.18,10.98,14.7,19.61,52,7.75,3.44,1009.49,14.5,493.4,1,400.84,400.84,493.65,10423,0,47,2.59,36.86,38.04,1210.5,19.61,0.02,2.27,37.89,60,-2.34,-8.59,-3.12,-,0.01,8,43.24,21.67,-5.82,-35.22,15,0.45,3.48,30,6.6,12.66,7.9,6.22,18.64,35.76,0.82,0.46,30.5,0,69.5,2834.67,6.67,143,16.55,17,15.29,18,20.46,2.38,42,6.73,0.02,1774.07,14.86,11.31,3.55,-10.45,14.34,14.8,43
Mon Apr 10 06:38:49 GMT-03:00 2023,10-Apr-2023 06:38:50.924,-35.22083785571198,-5.8199188611048545,4.740802764892578,8.0,42.06422257409164,21.418296813964844,0.93,5.58,6.49,-0.12,14.9,0.11,0.04,-0.13,0.19,18.82,10.98,14.7,19.61,52,7.75,3.44,1009.5,14.5,497.9,1,400.84,400.84,493.65,10423,0,47,2.59,36.86,38.04,1210.5,19.61,0.02,2.27,37.89,60,-3.12,-8.59,-7.03,-,0.01,8,42.06,21.42,-5.82,-35.22,15,0.45,3.48,30,6.6,12.66,7.9,6.22,18.64,35.76,0.06,0.46,34.58,0,65.42,2834.67,5.1,143,17.07,17,15.29,18,20.46,2.38,42,6.73,0.02,1774.07,15.79,12.24,3.55,-10.45,14.34,14.2,43
Mon Apr 10 06:38:50 GMT-03:00 2023,10-Apr-2023 06:38:51.921,-35.220816374728265,-5.819874469446443,4.6496100425720215,8.0,41.437102064388306,21.486032485961914,1.54,5.33,10.25,0.19,14.9,0.04,-0.1,0,0.04,18.82,9.8,14.7,19.61,52,8.67,4.11,1009.44,14.5,497.9,1,317.27,233.7,496.87,10423,0,47,2.59,25.1,27.84,1140.5,19.61,0.02,1.5,25.03,60.39,-3.12,-6.25,-7.03,-,0.01,8,41.44,21.49,-5.82,-35.22,18,0.74,3.48,30,11.32,12.66,7.9,4.11,31.97,35.76,0.06,0.46,38.79,0,61.21,2579.68,5.1,145,16.74,16,13.73,3.5,20.46,3.27,30.54,9.25,0.02,1774.07,16.87,13.32,3.55,-11.28,14.34,14.2,37
Mon Apr 10 06:38:51 GMT-03:00 2023,10-Apr-2023 06:38:52.921,-35.220791824740516,-5.8198324754309185,4.284814357757568,8.0,39.99444547962163,19.514930725097656,-0.11,6.36,7.09,-0.03,12.55,0.11,0.01,-0.01,0.13,16.86,8.63,14.7,19.61,52,8.67,4.11,1009.42,14.5,501.3,1,317.27,233.7,496.87,10423,0,47,2.59,25.1,16.86,1140.5,19.61,0.02,1.5,25.03,60.78,-3.91,-6.25,-7.03,-,0.01,8,39.99,19.51,-5.82,-35.22,17,0.74,3.48,30,11.32,12.66,7.9,4.11,31.97,35.76,0.81,0.48,41.96,0,58.04,2579.68,2.75,146,15.43,16,13.73,3.5,20.46,3.27,30.54,9.25,0.02,1774.07,17.79,14.24,3.55,-11.28,14.34,14.8,37
