GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Positive Kinetic Energy (PKE)(km/hr²),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Fri Mar 31 06:42:07 GMT-03:00 2023,31-Mar-2023 06:42:09.425,-35.22087854161393,-5.820098224365633,1.1330918073654175,8.0,47.14261760141862,321.5615539550781,-0.19,5.61,8.04,0.02,14.12,-0.01,0,0.03,-0.01,14.9,7.45,14.7,22.35,84,4.46,1.76,1009.76,14.5,395.8,1,-,-,320.92,9620,0,42,0.9,38.82,33.73,816,22.35,0.03,1.57,26.19,39.22,-2.34,-4.69,-3.12,-,0.02,8,47.14,321.56,-5.82,-35.22,15,2.08,1.21,29,2.55,12.59,7.94,4.3,7.19,35.56,0.8,0.46,19.83,0,80.17,1502.65,4.31,114,4.08,2,14.12,6,8.98,2.42,41.36,6.83,0.02,1367.26,24.28,14.6,9.68,-9.78,14.42,14.8,32
Fri Mar 31 06:42:08 GMT-03:00 2023,31-Mar-2023 06:42:10.427,-35.220879409089186,-5.820093488634865,0.9044572114944458,8.0,46.423668238577385,333.0605773925781,0.25,6.34,7.49,0.02,13.33,0,0.02,0.1,-0.06,24.31,12.55,14.7,22.35,84,4.46,1.76,1009.74,14.5,402.2,1,-,-,320.92,9620,0,42,0.9,38.82,33.73,816,22.35,0.03,1.57,26.19,39.22,-2.34,-4.69,-3.12,-,0.02,8,46.42,333.06,-5.82,-35.22,18,2.08,1.21,29,2.55,12.59,7.94,4.3,7.19,35.56,0.09,0.45,19.09,0,80.91,1502.65,3.53,114,3.26,2,14.12,6,8.98,2.42,41.36,6.83,0.02,1367.26,25.22,15.55,9.68,-9.78,14.3,14.8,32
Fri Mar 31 06:42:09 GMT-03:00 2023,31-Mar-2023 06:42:11.428,-35.22088005276221,-5.820088244146041,0.7473577260971069,8.0,45.87926711857778,335.52459716796875,0.5,6.62,7.14,0.01,13.33,-0.01,0.03,0.13,-0.1,24.31,12.55,14.7,22.35,84,4.46,1.71,1009.74,14.5,402.2,1,-,-,304.87,9620,0,42,-,44.31,39.22,1305,22.35,0.03,2.71,45.13,37.25,-2.34,-1.56,-3.12,-,0.02,8,45.88,335.52,-5.82,-35.22,20,2.69,-,29,0.74,12.59,7.94,7.41,2.09,35.56,0.09,0.45,18.32,0,81.68,1502.65,3.53,117,2.69,0,14.12,6,-,2.33,42.84,6.59,0.02,1367.26,26.28,16.18,10.1,-5.91,14.3,14.8,38
Fri Mar 31 06:42:10 GMT-03:00 2023,31-Mar-2023 06:42:12.428,-35.22088304564738,-5.820082429181523,0.7040868997573853,8.0,45.82417133853469,336.9992370605469,0.33,6,7.32,-0.02,16.86,0,0.01,0.09,-0.05,28.24,14.51,14.7,22.35,84,4.46,1.71,1009.72,14.5,410.8,1,-,-,304.87,9620,0,42,-,44.31,40,1305,22.35,0.03,2.71,45.13,37.25,-1.56,-1.56,0,-,0.02,8,45.82,337,-5.82,-35.22,20,2.69,-,29,0.74,12.59,7.94,7.41,2.09,35.56,0.09,0.46,17.65,0,82.35,1502.65,7.06,117,2.53,0,17.65,18.5,-,2.33,42.84,6.59,0.02,1367.26,27.28,16.18,11.1,-5.91,14.36,14.9,38
Fri Mar 31 06:42:11 GMT-03:00 2023,31-Mar-2023 06:42:13.428,-35.22088365541674,-5.820075681860721,0.7429012656211853,8.0,45.54280759115122,0.20947453379631042,0.32,6.09,7.99,0.04,16.86,0.04,0.07,0.12,-0.02,28.24,14.51,14.7,22.35,84,4.5,1.8,1009.74,14.5,410.8,1,-,-,288.82,9620,0,42,1.53,47.84,40,1388.5,22.35,0.03,3.39,56.46,35.29,-0.78,0,1.56,-,0.02,8,45.54,0.21,-5.82,-35.22,22,2.33,2.05,29,0,12.59,7.94,9.27,0,35.56,0.1,0.46,17.02,0,82.98,1803.19,7.84,119,2.67,5,18.04,19.5,10.49,2.33,42.94,6.58,0.02,1367.26,28.29,16.83,11.46,-7.78,14.34,14.8,40
Fri Mar 31 06:42:12 GMT-03:00 2023,31-Mar-2023 06:42:14.428,-35.22088412697443,-5.820064698277555,0.8888893723487854,8.0,45.0359241059512,3.58261775970459,0.82,5.82,8.25,0.05,17.65,0.09,0.05,0.15,0.03,28.63,14.51,14.7,22.35,84,4.67,1.94,1009.75,14.5,410.8,1,-,-,288.82,9620,0,42,1.44,45.88,41.96,1479.5,22.35,0.03,3.48,57.99,35.29,-0.78,-1.56,-2.34,-,0.02,8,45.04,3.58,-5.82,-35.22,24,3.8,1.93,29,1.44,12.59,7.94,9.52,4.06,35.56,0.38,0.45,18.11,0,81.89,2011.9,7.84,120,3.2,7,17.65,20,9.28,2.29,43.7,6.46,0.02,1367.26,29.18,17.72,11.46,-8.02,14.4,14.8,41
Fri Mar 31 06:42:13 GMT-03:00 2023,31-Mar-2023 06:42:15.428,-35.22088089360169,-5.820052084662335,1.0590910911560059,8.0,44.93796994314384,24.4985408782959,-1.91,7.34,7.6,0.11,17.65,-0.03,-0.14,0.18,-0.2,28.63,14.51,14.7,22.35,84,4.67,1.94,1009.74,14.5,427.8,1,-,-,288.82,9620,0,42,1.44,45.88,41.96,1479.5,22.35,0.03,3.48,57.99,35.29,-0.78,-1.56,-2.34,-,0.02,8,44.94,24.5,-5.82,-35.22,25,3.8,1.93,29,1.44,12.59,7.94,9.52,4.06,35.56,0.38,0.45,20.7,0,79.3,2011.9,7.84,120,3.81,7,17.65,20,9.28,2.29,43.7,6.46,0.02,1367.26,30.13,18.67,11.46,-8.02,14.4,14.2,41
Fri Mar 31 06:42:14 GMT-03:00 2023,31-Mar-2023 06:42:16.428,-35.22087097143267,-5.82003811911477,1.291748285293579,8.0,44.82487671748894,29.554597854614258,-0.35,5.8,6.84,-0.07,20,-0.04,-0.04,0.11,-0.11,24.31,12.55,14.7,22.35,84,4.67,1.94,1009.67,14.5,427.8,1,-,-,275.98,9620,0,42,1.44,45.88,48.24,1479.5,22.35,0.04,4.11,68.46,33.73,-0.78,-1.56,-2.34,-,0.03,8,44.82,29.55,-5.82,-35.22,24,3.8,1.93,29,1.7,12.59,7.94,11.24,4.81,35.56,0.38,0.45,23.63,0,76.37,2011.9,11.37,122,4.65,7,17.65,20,9.28,2.26,44.19,6.39,0.02,1367.26,31.29,19.82,11.46,-7.31,14.4,14.2,43
Fri Mar 31 06:42:15 GMT-03:00 2023,31-Mar-2023 06:42:17.428,-35.220858017822856,-5.8200124420590775,1.6764403581619263,8.0,43.74934360920853,27.64130401611328,0.09,5.92,8.32,0.06,16.47,0.06,0.1,0.06,0.05,16.86,8.63,14.7,22.35,84,5.25,2.27,1009.72,14.5,443,1,-,-,275.98,9620,0,42,1.44,46.67,34.12,1742.5,22.35,0.04,4.11,68.46,33.73,-0.78,0,-1.56,-,0.03,8,43.75,27.64,-5.82,-35.22,24,9.35,1.93,29,1.7,12.59,7.94,11.24,4.81,35.56,0.76,0.46,25.98,0,74.02,1962.41,6.67,122,6.04,14,18.04,22.5,9.28,2.26,44.19,6.39,0.03,1367.27,32.28,20.82,11.46,-7.31,14.36,14.8,43
Fri Mar 31 06:42:16 GMT-03:00 2023,31-Mar-2023 06:42:18.428,-35.22083954284397,-5.819979611671854,2.095860242843628,8.0,42.630900449030186,26.43930435180664,-1.33,7.11,7.21,0.06,20.39,-0.11,-0.13,-0.03,-0.1,28.24,14.51,14.7,22.35,84,5.76,2.58,1009.69,14.5,443,1,316.23,316.23,275.98,9620,0,42,-,27.06,51.37,1378.5,22.35,0.04,1.67,27.9,33.73,-0.78,-6.25,-7.03,-,0.03,8,42.63,26.44,-5.82,-35.22,22,7.96,-,29,8.36,12.59,7.94,4.58,23.63,35.56,0.74,0.46,28.14,0,71.86,1673.86,8.63,124,7.55,14,18.43,24,-,2.52,39.73,7.11,0.03,1367.28,33.25,21.79,11.46,-12.02,14.34,14.8,36
